Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Yes, you really get where they're coming from. You really understand the suffering involved.",T,Ac0aZgha6Fk_1,0.0,0.0,-2.0,0.0,0.0,2.0,-1,-1,-2,1,0,1,,"Hi Carly, how are you doing today?"
"Well, let's talk about that. So you're in a position where you have to make some decisions about people's lives. And sometimes those decisions result in people being separated from their family, sometimes they don't.",T,Ac0aZgha6Fk_3,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,1,-1,1,"Therapist: Yes, you really get where they're coming from. You really understand the suffering involved.
Patient: Yeah, I guess maybe that's part of where it's so hard for me is like, I know that I'm causing a lot of suffering for people.","Yeah, so you know that you're causing a lot of suffering for people. And that's very painful for you to know. But it's also very difficult for you to know that you're causing suffering for people and to know that you're not able to stop it."
"Are you really the cause? In the larger picture, are you really the cause of these families being broken up?",T,Ac0aZgha6Fk_4,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,1,1,1,"Therapist: Yes, you really get where they're coming from. You really understand the suffering involved.
Patient: Yeah, I guess maybe that's part of where it's so hard for me is like, I know that I'm causing a lot of suffering for people.
Therapist: Well, let's talk about that. So you're in a position where you have to make some decisions about people's lives. And sometimes those decisions result in people being separated from their family, sometimes they don't.",And it's very painful for you when you know that you've made a decision that has caused a lot of suffering for people. And it's very difficult for you to know when you've made a decision that has caused a lot of suffering for people.
"Right, you're the immediate cause, kind of at the end of the whole process. But the true cause happened years or months before you got there as people made decisions that maybe weren't the best for their children or for themselves.",T,Ac0aZgha6Fk_6,-1.0,-1.0,-2.0,1.0,0.0,1.0,-1,-1,-2,1,-1,1,"Therapist: Yes, you really get where they're coming from. You really understand the suffering involved.
Patient: Yeah, I guess maybe that's part of where it's so hard for me is like, I know that I'm causing a lot of suffering for people.
Therapist: Well, let's talk about that. So you're in a position where you have to make some decisions about people's lives. And sometimes those decisions result in people being separated from their family, sometimes they don't.
Therapist: Are you really the cause? In the larger picture, are you really the cause of these families being broken up?
Patient: I guess not, like it's their actions. If they were doing the right things, even if I did come in, their kids wouldn't be removed. But it is still hard to be the one that pulls that trigger, you know.","Well, it's hard to be the one that makes a decision that can separate a family. But it's also hard to know if you're making a decision that's in the best interest of the child if you're not a part of the family. So you're in a difficult position.
But it's clear that you're making decisions that are causing a lot of pain for families. And it's clear that you're making decisions that are causing a lot of pain for the children. It's very difficult to know how to balance those two things."
"So you're really coming in, to some extent, at the tail end of a long series of behavioral choices.",T,Ac0aZgha6Fk_7,-1.0,-1.0,-2.0,1.0,0.0,1.0,1,0,-2,1,0,2,"Therapist: Yes, you really get where they're coming from. You really understand the suffering involved.
Patient: Yeah, I guess maybe that's part of where it's so hard for me is like, I know that I'm causing a lot of suffering for people.
Therapist: Well, let's talk about that. So you're in a position where you have to make some decisions about people's lives. And sometimes those decisions result in people being separated from their family, sometimes they don't.
Therapist: Are you really the cause? In the larger picture, are you really the cause of these families being broken up?
Patient: I guess not, like it's their actions. If they were doing the right things, even if I did come in, their kids wouldn't be removed. But it is still hard to be the one that pulls that trigger, you know.
Therapist: Right, you're the immediate cause, kind of at the end of the whole process. But the true cause happened years or months before you got there as people made decisions that maybe weren't the best for their children or for themselves.","So you're not the cause, but you are the person that makes the decision in that moment. And that decision can be to separate a family or not. And that's very difficult to make."
"Ultimately, for this family that you're worried about, looking at it with a long-term lens, do you think the children are better off because they're not with that family right now?",T,Ac0aZgha6Fk_9,-1.0,-1.0,-2.0,1.0,0.0,1.0,1,1,1,1,1,2,"Therapist: Well, let's talk about that. So you're in a position where you have to make some decisions about people's lives. And sometimes those decisions result in people being separated from their family, sometimes they don't.
Therapist: Are you really the cause? In the larger picture, are you really the cause of these families being broken up?
Patient: I guess not, like it's their actions. If they were doing the right things, even if I did come in, their kids wouldn't be removed. But it is still hard to be the one that pulls that trigger, you know.
Therapist: Right, you're the immediate cause, kind of at the end of the whole process. But the true cause happened years or months before you got there as people made decisions that maybe weren't the best for their children or for themselves.
Therapist: So you're really coming in, to some extent, at the tail end of a long series of behavioral choices.
Patient: Yeah, yeah, that's true.","Yeah, so you're not the cause, but you are the one that makes the decision to remove the child from the home. And that's a very difficult decision to make. I can imagine how painful that must be for you."
"So immediately there's some pain because you have to break up the family, but in the long run, maybe there's a better result.",T,Ac0aZgha6Fk_11,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,1,1,2,"Patient: I guess not, like it's their actions. If they were doing the right things, even if I did come in, their kids wouldn't be removed. But it is still hard to be the one that pulls that trigger, you know.
Therapist: Right, you're the immediate cause, kind of at the end of the whole process. But the true cause happened years or months before you got there as people made decisions that maybe weren't the best for their children or for themselves.
Therapist: So you're really coming in, to some extent, at the tail end of a long series of behavioral choices.
Patient: Yeah, yeah, that's true.
Therapist: Ultimately, for this family that you're worried about, looking at it with a long-term lens, do you think the children are better off because they're not with that family right now?
Patient: Probably. I mean, if they get with a good family, which usually they do, it's good for them. You know, maybe it could be a wake-up call for the parents, or if not, at least the kids are getting their needs met. It's probably really hard for the kids, but overall we wouldn't be doing this if we didn't think it would be best for them to go to a place where they're going to be taken care of.","Right, so in the end, it seems like you think it's probably better for the children if they're not with those parents. But it's very difficult for you to know that for sure."
"Even with that though, let's talk about the concern you have about making a poor decision. Based on what you're describing, do you believe this was actually a poor decision?",T,Ac0aZgha6Fk_13,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: So you're really coming in, to some extent, at the tail end of a long series of behavioral choices.
Patient: Yeah, yeah, that's true.
Therapist: Ultimately, for this family that you're worried about, looking at it with a long-term lens, do you think the children are better off because they're not with that family right now?
Patient: Probably. I mean, if they get with a good family, which usually they do, it's good for them. You know, maybe it could be a wake-up call for the parents, or if not, at least the kids are getting their needs met. It's probably really hard for the kids, but overall we wouldn't be doing this if we didn't think it would be best for them to go to a place where they're going to be taken care of.
Therapist: So immediately there's some pain because you have to break up the family, but in the long run, maybe there's a better result.
Patient: Yeah, yeah.","In the long run, if the children are better off, it's probably best for them to be removed from that family. But it's very difficult for you to know that."
"Yeah, it feels like it is, and it was a tough decision.",T,Ac0aZgha6Fk_15,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Ultimately, for this family that you're worried about, looking at it with a long-term lens, do you think the children are better off because they're not with that family right now?
Patient: Probably. I mean, if they get with a good family, which usually they do, it's good for them. You know, maybe it could be a wake-up call for the parents, or if not, at least the kids are getting their needs met. It's probably really hard for the kids, but overall we wouldn't be doing this if we didn't think it would be best for them to go to a place where they're going to be taken care of.
Therapist: So immediately there's some pain because you have to break up the family, but in the long run, maybe there's a better result.
Patient: Yeah, yeah.
Therapist: Even with that though, let's talk about the concern you have about making a poor decision. Based on what you're describing, do you believe this was actually a poor decision?
Patient: I guess not. It just feels like it is.","It just feels like it is. So it's a decision you feel like you made, but it's not a decision you feel like you made a good decision. But if you look at it, it seems like you made a decision that was not good for the child."
"But looking at it in the way that the evidence suggests, maybe you can appreciate that you might have had to do the same thing even if you went back in time.",T,Ac0aZgha6Fk_17,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,0,0,1,"Therapist: So immediately there's some pain because you have to break up the family, but in the long run, maybe there's a better result.
Patient: Yeah, yeah.
Therapist: Even with that though, let's talk about the concern you have about making a poor decision. Based on what you're describing, do you believe this was actually a poor decision?
Patient: I guess not. It just feels like it is.
Therapist: Yeah, it feels like it is, and it was a tough decision.
Patient: Mm-hmm.","But based on what you're describing, it seems like you made a decision that was not a poor decision."
