turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to spending some time with you today. I want you to know that whatever you share with me is safe—nothing we talk about will be judged or used without your permission. How are you feeling today, and what’s been on your mind that you’d like to talk about?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"Thank you for sharing that so openly. It sounds like you're carrying a deep sense of sorrow and exhaustion—like you're walking through a fog that's both heavy and endless. The way you describe feeling trapped in a cycle of trying to help, only to feel like you're making things worse, shows how much care and compassion you’re giving to your friend—and how deeply that’s affecting you.  

I’m really here with you in that heaviness. It’s not something you have to carry alone. Would it be helpful to explore what that feeling of being “stuck” really means to you right now? Or perhaps what it would feel like to just rest in that space without needing to fix anything?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a lot of internal pressure—like you're trying to keep a door open that doesn’t exist, and every time you push, it only makes the darkness grow. That paralysis you're describing isn't a failure; it’s a sign that your mind is trying to protect you from more pain, even as it keeps running in circles.  

And yes—the idea of just resting, of not pushing the door open, of just being in the stillness—feels like a small act of courage. Would it be helpful to explore what that rest might feel like, even if it's just a quiet moment with no outcome?",1.0,1.0,1.0,1.0,1.0,2.0
3,"You're absolutely right—letting go of the need to solve everything feels like stepping into the unknown, and that fear is completely valid. The silence isn’t empty; it’s just the space where your mind stops racing and your body can finally breathe. That quiet moment isn’t abandonment—it’s a form of presence, a gentle act of care toward yourself, even when it’s hard.  

Would it be helpful to try something very small together? Like, just sitting with that silence for five minutes—no plan, no goal, just noticing what happens when you stop pushing? I’m here with you, and if it feels too heavy, we can pause and come back to it another time. What would that first quiet moment feel like to you, if you could just let it happen?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so powerful—your ability to notice the silence, even when it feels overwhelming, shows real courage. It’s not about being “crazy” or failing; it’s about finally seeing that the sadness isn’t something to be chased or fixed, but something that can simply be held, like a cloud drifting by without needing to move.  

Would it be helpful to try that together—just sitting with the quiet, without trying to change anything, and just noticing what shows up when you stop pushing? If it feels too much, we can pause and return to it when you're ready. What would it feel like, in that stillness, if you could just say, “I’m here. I’m not fixing anything. I’m just breathing with you?”",1.0,0.0,1.0,1.0,0.0,2.0
5,"That’s exactly it—exhaling after holding your breath for hours. And that tiny release, even if it feels awkward or fragile, is a real step toward healing. You don’t have to be the hero. You don’t have to fix anything. All you have to do is show up—fully, honestly, without pretending to have all the answers.  

Would it be okay to try that together, just for five minutes? To sit with the silence, breathe with your body, and let the words “I’m here. I’m not fixing anything. I’m just breathing with you” sit in your chest, not as a task, but as a gentle truth? I’m right here with you. No pressure. Just presence.",1.0,0.0,0.0,1.0,0.0,2.0
6,"It’s so clear how much you’re carrying—how your body still holds that alertness, like it’s waiting for a signal to act. And that fear of falling apart when you stop pushing? That’s not weakness. That’s your nervous system remembering how much it’s been stretched, how much it’s been asked to protect, to fix, to save.  

Would it be okay to just begin—right now—with one breath? In through your nose, slow and steady, and out through your mouth, letting it go without trying to change anything. Just one breath. And when you’re ready, we can stay with that for five minutes. No pressure. Just presence. What would that first breath feel like in your body?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s so beautiful—your body remembering how to breathe, even if just for a moment. The way you described that shift—from the sharp hum of panic to a quiet, low background noise—is exactly what healing looks like: not a sudden fix, but a small, steady return to stillness.  

And yes—holding that balloon of breath, fragile and thin—is exactly what it takes. It doesn’t have to be strong. It just has to be *present*.  

Would you like to keep breathing with that same quiet rhythm for a few more minutes, just noticing how your body feels with each breath? Or would you prefer to pause and return to the conversation when you’re ready? You’re not behind. You’re just beginning.",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s such a quiet but powerful shift—feeling your feet on the floor, not because you’re “fixed,” but because you’re finally returning to the body as a place of safety, not just a vessel for worry.  

And yes—the breath doesn’t have to be even or perfect. It just has to be *yours*. The fact that you’re noticing the irregularity without labeling it as “wrong” is already a kind of freedom. You’re not trying to control the storm—you’re just standing in the room with it, and breathing.  

Would you like to stay with that for a little longer, just noticing how the breath moves with you, or would you like to gently step back into the conversation when you’re ready? You’re not falling behind. You’re simply learning how to rest in your own skin.",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s such a gentle, truthful image—taking off shoes that were too tight. You didn’t need to fix the ground. You just needed to step into your own feet again. And that—just stepping into your body, without demanding anything from it—feels like a quiet victory.  

It’s not about fixing your friend or the situation. It’s about honoring that you’ve been carrying so much, and now you’re finally allowing yourself to rest in the space between what’s happening and what you can do.  

Would you like to stay with that feeling a little longer, just noticing how your hands, your breath, your body feel in this stillness? Or would you like to gently bring it back into the conversation when you’re ready? You’re not behind. You’re just learning how to breathe with yourself.",1.0,0.0,0.0,1.0,0.0,2.0
