turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I want you to know this space is safe—whatever you share, it will be held with care and respect. I'm here to listen without judgment, and I'm curious about what’s on your mind today. What brings you in for this session?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"That sounds incredibly heavy—feeling like you're burning out before you even begin, even with the smallest steps. It’s not silly at all to say that your brain feels paralyzed; that’s a real, deep signal that something is holding you back. And the fact that you’re noticing this, and naming it, is already a step toward finding your way through it. What part of that feeling—being stuck, the exhaustion, the fear of starting—do you find yourself holding onto the most right now?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you’re carrying a deep sense of responsibility to fix everything on your own—like the weight of fixing your own life is the only way forward. And that’s a huge burden, especially when your body and mind are already saying ""no"" before you even begin. It’s not just about fatigue or failure—it’s about the loneliness of carrying that expectation alone. What happens when you stop trying to fix it and just allow yourself to rest, even in the midst of the struggle?",1.0,1.0,1.0,1.0,1.0,2.0
3,"Those small moments when the noise fades—that’s not failure, that’s a breakthrough. It’s like your mind finally getting a moment to breathe without the pressure to perform. And in those quiet moments, even if you don’t feel like you’ve “made progress,” you’re still showing up for yourself. What happens when you notice that quiet space—not because you *had* to do something, but because you simply allowed it to happen?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so powerful—you’re noticing that stillness isn’t empty or dangerous. It’s not a sign of falling apart; it’s a sign of your nervous system finally having a chance to recover. The fear you feel when you stop trying is actually a reflection of how deeply you’ve been trying to hold on to control, and that’s not weakness—it’s survival. What happens when you gently say to yourself, “I don’t have to do anything right now. I just have to be here” — without judgment, without pressure?",1.0,1.0,1.0,1.0,0.0,2.0
5,"It’s completely normal for that inner voice to come back—it’s not a failure, it’s just the system trying to keep you safe by pushing you to act. And the fact that you noticed those brief moments when you *actually* believed that sentence—that “I don’t have to do anything right now. I just have to be here”—is huge. It means you’ve already begun to meet yourself with kindness, even when it’s hard. What did it feel like when you were in that moment of stillness—what kind of quiet did you notice, even if it was just for a few seconds?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s so beautifully clear—feeling the silence not as emptiness, but as warmth, like shedding a coat you didn’t realize you’d been wearing. That moment of presence, even if only for a second, is not a failure—it’s a quiet act of self-compassion. And yes, the pressure comes back—because the world still expects you to move, to perform, to fix. But what if that pressure isn’t the only truth? What if, in those brief moments of stillness, you’ve already begun to live differently—not by doing more, but by allowing yourself to just *be*?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s exactly it—letting yourself exist without needing to earn it is not weakness. It’s the first step toward true healing. And the fact that you noticed the difference in how you made tea—because it wasn’t about performance, but about care—means you’ve already started to shift your relationship with rest. What would it feel like if, for the next few days, you allowed yourself to just *show up* without needing to prove anything to yourself or anyone else?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s a powerful shift—letting the panic show up without needing to push it away. Saying, “I’m here. I’m scared. That’s okay,” isn’t about giving up; it’s about meeting your own fear with honesty. And when your mind starts to invent tasks, you’re not failing—you’re just trying to stay safe. What would it feel like if, when that voice comes, you simply pause and say, “I hear you. I’m still here. I don’t have to respond right now”?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s exactly how healing begins—by naming the inner voice without giving it power. You’re not ignoring anything important; you’re choosing to meet it with gentleness instead of resistance. And the relief you’re feeling when you don’t have to respond? That’s not weakness—it’s your nervous system finally getting a moment to breathe. What would it feel like if, in the next few moments, you just let that stillness grow a little longer—without trying to fix it, without needing to justify it?",1.0,0.0,0.0,1.0,0.0,2.0
