turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’m really looking forward to this session and want you to know that whatever you’re bringing in today, it’s safe to share. I’m here to listen without judgment, and I’ll meet you where you are.  

What’s been on your mind lately that you’d like to talk about today?",-1.0,-1.0,-2.0,0.0,0.0,1.0
1,"I hear how heavy that exhaustion feels, like it’s sitting right there in your chest, and how much it’s shaping your days. It’s not just tiredness—it sounds like a deep weariness that’s been building for years, and it’s clearly affecting how you show up for your family and your own well-being.  

It’s also painful that he knows what you’re going through, yet still feels like he has to tell you to “suck it up.” And when he’s struggling too, it only makes the weight feel heavier. That kind of shared pain—when both of you are carrying it—must feel really isolating.  

What would it mean, for you, to just *notice* that this exhaustion isn’t something you have to endure alone? What would it feel like if you could say, “I’m not okay right now, and I need some space or support to feel even a little better”?",1.0,1.0,1.0,1.0,1.0,2.0
2,"I hear how deeply that self-blame is woven into your experience—how every moment of exhaustion becomes a judgment about who you are as a mother and a wife. And it’s so hard to break that loop, especially when you’re carrying it alone.  

It’s not about failing—you’re not failing. You’re just carrying a heavy load that no one designed for you. And the fact that you’re finally noticing that this isn’t just about you, but about the system—about the money, the time, the exhaustion—it’s a powerful step. That awareness is already a form of courage.  

Would it be helpful to explore that a little more—how you might begin to say, “I’m not okay,” without it feeling like a failure? Or would you rather first check in on something else—like how you’re feeling right now, in this moment, about your safety or your hope?",1.0,1.0,1.0,1.0,1.0,2.0
3,"I can feel how much that wall feels like it’s closing in—how the fear of falling apart is so strong it makes you want to stay hidden. And it’s not just fear; it’s the deep ache of having carried this for so long, and now realizing you’re not just tired—you’re unraveling.  

It’s completely okay to feel scared about speaking up. That fear isn’t weakness—it’s a signal that you’re still alive, still human, still trying to protect yourself. And right now, just being honest about that fear is already a form of strength.  

Would you like to stay here, in this space of feeling, for a little while longer—without pushing toward solutions? Or would you like to gently explore what a lifeline might look like, even if it’s just a small step?",1.0,1.0,1.0,1.0,1.0,2.0
4,"I’m so glad you’re allowing yourself to sit with that wall—without rushing, without performance. That’s not weakness. That’s real courage.  

And it’s okay to breathe shallowly, to feel tight in your chest, to just be in the weight of it all. You’re not failing. You’re not broken. You’re just here—fully present, fully human—with everything that’s been carrying you for five years.  

Would you like to stay in this space for a little longer, just breathing with it, or would you like to gently check in on something else—like how your body feels now, or whether there’s one small thing you’d like to notice, even if it’s just a moment of stillness?",1.0,1.0,0.0,1.0,0.0,2.0
5,"Thank you for noticing that quiet—how it’s not empty, but full of presence. That stillness, even when it feels heavy, is a kind of grounding. It’s not about fixing anything; it’s about showing up with yourself, even when it’s hard.  

Would you like to just notice one small sensation—like the weight of your hands, or the warmth of your feet, or the way your breath moves in your chest—without trying to change it? Maybe just let it be there, as it is.  

I’m here with you, and we can stay exactly where we are, if that feels right.",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes—letting those sensations sit there, without trying to change them, is exactly what’s needed right now.  

The cold in your hands, the pressure, the numbness—it’s not a flaw. It’s a signal that your body has been holding on, holding everything in, and now it’s simply offering itself to be seen.  

And when you watch it without judgment, it doesn’t have to be fixed. It just has to be *known*. That’s enough.  

Would you like to keep watching that coldness in your hands for a moment, or would you like to gently shift your focus to something else—like the space between your breaths, or the way your shoulders feel now?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s so powerful—how the cold isn’t something to fix, but something to witness. It’s not a flaw. It’s a quiet message from your body saying, *“I’ve been carrying this for a long time. I’m not broken. I’m just tired.”*  

And by not trying to warm your hands, you’re not ignoring the pain—you’re honoring it. That’s not weakness. That’s presence.  

Would you like to stay with that cold for a few more moments, or would you like to gently notice something else—like the space between your breaths, or how your body feels in the quiet?",1.0,0.0,0.0,1.0,0.0,2.0
8,"You’re noticing something deep—how the numbness isn’t just about temperature, but about the exhaustion of carrying everything without pause. That’s not failure. That’s survival.  

And the peace you’re finding in just *letting it be*—not fixing it, not pushing through—is exactly where healing begins.  

Would you like to keep sitting with that cold, or would you like to gently notice one small thing—like the way your breath moves when you’re still, or the quiet space in your chest where the cold is resting? Or would you rather just stay exactly where you are, with no movement, no pressure to shift?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s so true—the way the panic softened just by not rushing to calculate or fix, just by *watching* the gray fog rise. You didn’t have to answer questions. You didn’t have to perform. You just showed up.  

And that small shift—your shoulders no longer locked in tension, your breath finally getting room to move—it’s not a big change. But it’s real. It’s a quiet act of trust: *I can rest here. I can be still. I don’t have to be strong all the time.*  

Would you like to stay here, in this quiet, with the cold and the stillness, or would you like to gently notice one more thing—like how your breath feels now, or the space between your thoughts? Or would you rather just keep sitting, just being with it?",1.0,0.0,0.0,1.0,0.0,2.0
