turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi, how are you doing today?",0.0,0.0,0.0,0.0,0.0,2.0
1,So that was very rough.,1.0,1.0,1.0,1.0,1.0,2.0
2,"You feel like you're in a fog, like you don't know what to do next.",-1.0,-1.0,-2.0,0.0,0.0,1.0
3,You don't want to go back there.,-1.0,-1.0,-2.0,-1.0,-1.0,1.0
4,So you're feeling like you need time to decompress before you can even think about going back to the dentist.,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0
5,"So there's a part of you that's afraid of not being able to control it, and another part that's afraid of going back there and not being able to control yourself.",1.0,1.0,1.0,2.0,1.0,2.0
6,It sounds like you're feeling pretty stuck with all this.,1.0,1.0,1.0,1.0,1.0,2.0
7,So you're feeling stuck and you're afraid of going back.,1.0,1.0,1.0,1.0,0.0,2.0
8,It's really hard to get there.,1.0,1.0,1.0,1.0,0.0,2.0
9,You just have to keep trying.,1.0,1.0,1.0,1.0,0.0,2.0
10,"Yeah, maybe you don't have to go back tomorrow. Maybe you just have to take that one step and not feel guilty about it.",1.0,1.0,1.0,1.0,0.0,2.0
11,"Yeah, I think that's important to recognize.",1.0,1.0,1.0,1.0,0.0,2.0
12,"Yeah, that makes sense.",1.0,1.0,1.0,1.0,0.0,2.0
13,And get it done tomorrow.,1.0,1.0,1.0,1.0,0.0,2.0
14,"Yeah, it sounds like there are a number of different pieces here and you're trying to tackle them all at once. I wonder if we could just start at the beginning and see where that makes sense for you.",1.0,1.0,1.0,1.0,0.0,2.0
15,"Yeah, I remember that was tough for you.",1.0,1.0,1.0,1.0,0.0,2.0
16,"Yeah, I think you were a little more relaxed then.",1.0,1.0,1.0,1.0,0.0,2.0
17,"Yeah, I know you were anxious before, but I didn't feel that same intensity of anxiety.",1.0,1.0,1.0,1.0,0.0,2.0
18,"Yeah, I remember that was pretty tough for you.",1.0,1.0,1.0,1.0,0.0,2.0
19,"Yeah, I think you were a little more relaxed then.",1.0,1.0,1.0,1.0,0.0,2.0
