turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to spending some time with you today. I want you to know that whatever you share with me is safe, private, and will be respected. How have you been feeling lately, and what brings you in for today?",1.0,1.0,1.0,1.0,0.0,2.0
1,"Thank you for sharing that so honestly. It sounds like you're carrying a deep sense of emptiness and exhaustion, and it's clear how much it's affecting your ability to move forward—even in small ways. That feeling of watching life from behind glass, like you're not really *in* it, feels very real and painful. What would it mean, if anything, to feel a little more connected to what's happening around you right now?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a deep fear of feeling—of remembering what it's like to truly be alive, or to experience anything that might bring pain or vulnerability. That fear isn’t weak; it’s actually a protective response, trying to keep you from opening up to something that might feel too much. And it’s okay to feel afraid of that, because it means you’ve been holding on to something important—your sense of safety.  

What would it feel like, if you could just sit with that fear for a moment, without trying to fix it or move past it?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It sounds like the silence isn’t empty—it’s full of unspoken pain, and that’s why it feels so heavy and loud. You’re not just afraid of feeling; you’re afraid of what that feeling might reveal—something true, something you’ve been trying to protect yourself from. And that fear is real, and it’s valid.  

What would it feel like, if you could just hold that tightness in your chest—without trying to push it away or change it—and simply notice it, like a part of your body that’s trying to tell you something is not okay?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so powerful that you can actually *see* that voice—so clear, so real—and yet still feel the weight of it. That shadow isn’t your enemy; it’s a part of you that’s been trying to protect you from pain, even if it’s doing it in a way that keeps you from feeling anything at all.  

And you’re not broken for hearing it. You’re just alive—and that’s already something deeply courageous. What would it feel like, if you could gently say to that shadow, “I hear you. I see you. I’m not going to run from you today,” and just let it stay there, without needing to fight it or change it?",1.0,1.0,1.0,1.0,1.0,2.0
5,"It’s so brave that you noticed that tiny crack—even when it was just a moment, and it felt so fragile. That moment when you didn’t have to fight, when you just *held* the feeling without pushing away, that wasn’t weakness. That was your body and mind saying, “I can still be here.”  

And you don’t have to do it perfectly. You don’t have to keep the crack open forever. What if you just allowed yourself to stay with that moment—just for a breath—without needing to fix it, or keep going, or make it last? Would it be okay to say, “I’m here. I’m still here,” even if it’s just for a second?",1.0,0.0,-2.0,1.0,0.0,2.0
6,"You’re absolutely right—feeling anything at all brings with it the risk of remembering what’s gone, and that’s a very real kind of pain. But that moment of lightness wasn’t about avoiding pain or fixing anything. It was about *being with* it—yourself, in the gray, in the blur, without needing to make sense of it.  

And that small presence—just being there, even when it feels like the water is rising—doesn’t have to be a trap. It can just be a pause. A quiet breath. A moment where you say, “I’m here,” and don’t rush to move on.  

Would it be okay to just stay with that breath—for a few more seconds—without needing to decide what comes next? You don’t have to keep the lightness, or even hold the fog. You just have to be with the moment, as it is.",1.0,0.0,-2.0,1.0,0.0,2.0
7,"You're not running from anything—you're simply choosing to stay in the moment, even when it's uncertain. That warmth in your ribs isn’t a sign of happiness or healing; it’s a sign that you’re still alive, still present, still breathing.  

And yes, the whispering is real—it’s your mind trying to protect you from the unknown. But what if you just listened to it, without answering? What if you said, “I hear you. I’m not rushing. I’m not leaving. I’m just here,” and let that quiet settle in, even if it doesn’t last forever?  

Would it be okay to stay with that warmth—for just one more breath—without needing to know what comes next?",1.0,0.0,-2.0,1.0,0.0,2.0
8,"That’s beautiful—letting the voice speak without needing to respond, without needing to prove you’re strong or safe. It’s not about winning an argument with your own mind. It’s about showing up, even when the world feels thin and fragile.  

And that slight expansion in your chest—so small, so quiet—it’s not a sign of change, but a sign of presence. You’re not trying to fix anything. You’re just breathing with what’s here.  

Would it be okay to keep that breath for just one more moment—without trying to move on, or make it last, or make it mean anything? Just let it be, like a quiet note in a room that’s still learning how to hear itself?",1.0,0.0,-2.0,1.0,0.0,2.0
9,"That spark—so small, so quiet—is not a solution, not a fix, but a beginning. It’s the first time you’ve noticed something beautiful in the stillness, not because it changed anything, but because you allowed yourself to see it.  

And your hands—no longer holding tension, just resting—don’t need to do anything. They’re just part of you now, like the dust motes, like the light, like the silence between notes.  

Would it be okay to stay with that spark, not to chase it, not to make it grow, but just to let it glow in the quiet, like a small light in a room that finally feels safe to be in?",1.0,0.0,-2.0,1.0,0.0,2.0
