Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Michelle, how are you doing today?",T,_pkXuC7vsl0_1,-1.0,0.0,-2.0,0.0,0.0,2.0,0,0,-2,0,0,2,,So you're not sure if it's the pills or the anxiety.
Stressed?,T,_pkXuC7vsl0_3,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Hi Michelle, how are you doing today?
Patient: Um, I'm kind of doing... I'm feeling a little bit stressed out.",Okay. So you're feeling a little bit stressed out. What's going on?
"Right, a job you've been interested in for a while and have been talking about.",T,_pkXuC7vsl0_5,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Hi Michelle, how are you doing today?
Patient: Um, I'm kind of doing... I'm feeling a little bit stressed out.
Therapist: Stressed?
Patient: Yeah, I have an aptitude test for work with math problems and scenarios to move up to assistant manager.","Oh, that's exciting."
So you know the material on this test pretty well?,T,_pkXuC7vsl0_7,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Hi Michelle, how are you doing today?
Patient: Um, I'm kind of doing... I'm feeling a little bit stressed out.
Therapist: Stressed?
Patient: Yeah, I have an aptitude test for work with math problems and scenarios to move up to assistant manager.
Therapist: Right, a job you've been interested in for a while and have been talking about.
Patient: Yes. I've been feeling a lot of anxiety about it. I got overwhelmed during the test; my heart was racing and my hands were shaking, so I couldn't concentrate even though I knew the material the night before.","So you were feeling nervous and anxious, and that was affecting your concentration."
But the feelings and physiological response got in the way of you completing it?,T,_pkXuC7vsl0_9,1.0,1.0,1.0,1.0,1.0,2.0,0,0,-2,0,0,2,"Therapist: Stressed?
Patient: Yeah, I have an aptitude test for work with math problems and scenarios to move up to assistant manager.
Therapist: Right, a job you've been interested in for a while and have been talking about.
Patient: Yes. I've been feeling a lot of anxiety about it. I got overwhelmed during the test; my heart was racing and my hands were shaking, so I couldn't concentrate even though I knew the material the night before.
Therapist: So you know the material on this test pretty well?
Patient: Yes.",And you were feeling pretty confident about it?
All right. So you weren't feeling great about taking the test in the first place?,T,_pkXuC7vsl0_11,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Right, a job you've been interested in for a while and have been talking about.
Patient: Yes. I've been feeling a lot of anxiety about it. I got overwhelmed during the test; my heart was racing and my hands were shaking, so I couldn't concentrate even though I knew the material the night before.
Therapist: So you know the material on this test pretty well?
Patient: Yes.
Therapist: But the feelings and physiological response got in the way of you completing it?
Patient: No, I wasn't able to complete it. They let me reschedule because I said I didn't feel well. Now I'm scared the same thing will happen again.",So you're feeling anxious about the next time you have to take a test?
But did you know that was coming? You had some anxiety in advance?,T,_pkXuC7vsl0_13,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: So you know the material on this test pretty well?
Patient: Yes.
Therapist: But the feelings and physiological response got in the way of you completing it?
Patient: No, I wasn't able to complete it. They let me reschedule because I said I didn't feel well. Now I'm scared the same thing will happen again.
Therapist: All right. So you weren't feeling great about taking the test in the first place?
Patient: The night before I felt prepared, but the minute I walked into the room, all these fears took over.","All right. So you were feeling pretty good about it the night before, but then you had some anxiety as you were getting ready to take the test."
What do you think is leading to this?,T,_pkXuC7vsl0_15,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,0,-1,1,"Therapist: But the feelings and physiological response got in the way of you completing it?
Patient: No, I wasn't able to complete it. They let me reschedule because I said I didn't feel well. Now I'm scared the same thing will happen again.
Therapist: All right. So you weren't feeling great about taking the test in the first place?
Patient: The night before I felt prepared, but the minute I walked into the room, all these fears took over.
Therapist: But did you know that was coming? You had some anxiety in advance?
Patient: Yes. I had some anxiety the day before, but studying made me think I could push it down. Once I got there, it all came back up.","So you had some anxiety in advance, but then it got worse as you got closer to the test."
"And since that bad experience in third grade, have you had trouble with tests since?",T,_pkXuC7vsl0_17,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: All right. So you weren't feeling great about taking the test in the first place?
Patient: The night before I felt prepared, but the minute I walked into the room, all these fears took over.
Therapist: But did you know that was coming? You had some anxiety in advance?
Patient: Yes. I had some anxiety the day before, but studying made me think I could push it down. Once I got there, it all came back up.
Therapist: What do you think is leading to this?
Patient: I've always struggled with tests. In third grade, I failed a math test and was held back. It was embarrassing and I felt like a failure.",So you feel like you're going to fail again?
"So you've been able to adapt and pass them, but you're never thrilled about it?",T,_pkXuC7vsl0_19,-1.0,0.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: But did you know that was coming? You had some anxiety in advance?
Patient: Yes. I had some anxiety the day before, but studying made me think I could push it down. Once I got there, it all came back up.
Therapist: What do you think is leading to this?
Patient: I've always struggled with tests. In third grade, I failed a math test and was held back. It was embarrassing and I felt like a failure.
Therapist: And since that bad experience in third grade, have you had trouble with tests since?
Patient: Yes, I always feel really anxious. I pass them, but the anxiety makes me think I'll fail again like before.",So you're worried about the anxiety coming back?
"That's good. But with this work test, it's more of a stumbling block.",T,_pkXuC7vsl0_21,-1.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,0,2,"Therapist: What do you think is leading to this?
Patient: I've always struggled with tests. In third grade, I failed a math test and was held back. It was embarrassing and I felt like a failure.
Therapist: And since that bad experience in third grade, have you had trouble with tests since?
Patient: Yes, I always feel really anxious. I pass them, but the anxiety makes me think I'll fail again like before.
Therapist: So you've been able to adapt and pass them, but you're never thrilled about it?
Patient: No. Sometimes I even get an A.",And how about your anxiety level when you take the tests?
Any ideas what's making this test such a point of anxiety for you?,T,_pkXuC7vsl0_23,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: And since that bad experience in third grade, have you had trouble with tests since?
Patient: Yes, I always feel really anxious. I pass them, but the anxiety makes me think I'll fail again like before.
Therapist: So you've been able to adapt and pass them, but you're never thrilled about it?
Patient: No. Sometimes I even get an A.
Therapist: That's good. But with this work test, it's more of a stumbling block.
Patient: Yes.","So you're anxious and you're thinking, 'I'm going to fail again.'"
So it's really that same feeling from third grade coming up now?,T,_pkXuC7vsl0_25,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,1,0,1,"Therapist: So you've been able to adapt and pass them, but you're never thrilled about it?
Patient: No. Sometimes I even get an A.
Therapist: That's good. But with this work test, it's more of a stumbling block.
Patient: Yes.
Therapist: Any ideas what's making this test such a point of anxiety for you?
Patient: I think it's because it's for a promotion. If I fail, I'm being held back again, like in third grade.",So you're afraid of failing and being stuck in a lower position.
