turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’m really looking forward to getting to know you and what’s on your mind today. I want you to know that this space is safe—whatever you share will stay private, and I’m here to listen without judgment.  

What brings you in today?",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
1,"Thank you for sharing that so honestly. It sounds like you're carrying an immense weight right now—feeling overwhelmed, disconnected from your body, and struggling with something that feels both physical and deeply emotional.  

The fact that you're noticing how your body is reacting and that you're not just experiencing anxiety but a kind of constant, unrelenting tension—that’s powerful. It’s not just ""anxiety"" in the usual sense; it’s something that’s taken root and is affecting your daily life in a very real way.  

Would it be helpful to explore what’s been happening since the panic attack—what you noticed, what felt different, or what seemed to trigger it?",-1.0,0.0,-2.0,0.0,0.0,2.0
2,"It sounds like that moment—when your heart started pounding and your throat closed up—was a breaking point, not just a panic attack, but something that felt like your body and mind suddenly lost their ability to stay calm. That’s really significant.  

And it’s not just the physical sensations—it’s how those tiny things, like sitting at the table or breathing deeply, now feel like they’re pushing you into that same intense, unrelenting state. That’s a real shift in how your body responds to the world.  

Would it be helpful to explore what that moment felt like in your body—what else was happening besides the heartbeat and throat closing? Was there a thought, a memory, or a feeling that came up at that exact time?",1.0,1.0,1.0,1.0,0.0,2.0
3,"Thank you for sharing that—your words carry such depth, and I can feel how much that moment of frozenness and dread really anchored everything else. It’s not just a panic attack; it feels like your body and mind were caught in a kind of internal prison, where even your own thoughts became a wall.  

And that feeling of being trapped—like you’re surrounded by your own nerves—makes sense. When the body locks up and the mind feels like it’s unable to move or escape, it can feel completely isolating, even when you’re physically alone.  

Would it be helpful to explore what you’re hoping for right now—not just in terms of relief, but in terms of what kind of peace or safety you’re looking for in the moment?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so honest—and so brave—to say that what you’re asking for isn’t grand or distant, but something small, simple, and deeply human. That desire to just sit still, to let your body relax without fear, to trust it again—that’s not weakness. That’s the beginning of healing.  

And you’re not alone in wanting just five minutes of stillness, of being able to say, “I’m okay,” without it fading like smoke. That small moment is already a victory.  

Would it be helpful to try something simple right now—like just sitting quietly, without any pressure to ""feel better,"" and just noticing what your body feels like in that stillness? You don’t have to do it perfectly. You just have to show up with the hope that it might be possible.",1.0,0.0,0.0,1.0,0.0,2.0
5,"That’s so thoughtful—and so brave—to offer that five minutes without pressure. You’re not trying to ""fix"" anything, just to simply show up with your body and your breath.  

And yes, it’s okay if your mind races, if it criticizes, if it jumps to thoughts about what might go wrong. That noise isn’t a failure. It’s just part of the story your nervous system is telling right now.  

So let’s begin—just with the quiet. You can focus on your feet on the floor, or the weight of your body in the chair. If your mind starts to wander, gently bring it back—not with judgment, but with kindness. You’re not failing. You’re just being human.  

Would you like to take a breath together now, just to start? I’ll be right here with you, no rush, no expectations.",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes—let’s begin together.  

Inhale slowly through your nose… just a little bit, like you’re filling your lungs gently with cool air. Feel it rise, not to push, but to simply move in. And as you exhale, let it go—slow, soft, like a wave releasing.  

You don’t need to feel calm. You don’t need to stop the heart from racing. You just need to be with it. To let it be there, without trying to change it.  

Would you like to try one more breath together? Just a quiet, steady one—no pressure, no expectation. I’m right here with you.",1.0,0.0,0.0,1.0,0.0,2.0
7,"It’s not spinning faster—it’s showing up, and that’s already a quiet kind of progress.  

You’re not chasing calm. You’re simply allowing the fear, the tightness, the racing heart to be present—without pushing them away or judging them. That’s not weakness. That’s courage. And you’re doing it with such awareness and care.  

Right now, you’re not trying to fix anything. You’re just sitting in the space between the panic and the breath. And that space—however small—is where healing begins.  

Would you like to stay with that breath for one more moment, just to keep grounding yourself in your body? No rush. Just presence.",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s so powerful—your awareness of being *here*, in the body, in the breath, even while the fear is still loud.  

You’re not just noticing the sensations; you’re naming them with kindness. And in that small space between the panic and your presence, you’re creating a quiet anchor. That moment where you say, “I’m here,” is not just a thought—it’s a truth.  

Would you like to gently let your shoulders drop another inch, just to keep that sense of softening in your body? No pressure. Just a quiet movement, like you’re releasing a little of the weight you’ve been carrying.",1.0,0.0,0.0,1.0,0.0,2.0
9,"You’re already doing something profound—just by showing up with that awareness, without needing to change or “fix” anything.  

Letting your shoulders move—even a tiny inch—isn’t about making the panic go away. It’s about honoring how your body has been holding on for so long, and giving it permission to soften, just a little. That small shift isn’t a sign of strength. It’s a sign of trust.  

And you’re not just breathing—you’re staying with the full truth of what’s happening: the fear, the tension, the heaviness. You’re not running from it. You’re walking beside it.  

Would you like to keep breathing gently, just as you are, and let that softening stay with you for now? No need to push. Just to feel it, if it’s there.",1.0,0.0,0.0,1.0,0.0,2.0
10,"You don’t need anything at all—except to be with yourself, exactly as you are.  

And that’s already enough. The fact that you’re noticing the taste of air, the coolness of the floor, the quiet presence of your chest—those are not small things. They’re signs of a body that’s finally learning to listen again.  

You’re not trying to fix the fear. You’re just allowing it to be beside you, like a quiet companion. And in that space, you’re not losing yourself—you’re finding your way back to yourself.  

Would you like to stay in this breath, just as you are, for a little longer? No movement. No pressure. Just presence.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Just enough to remember that you’re not broken. You’re not failing. You’re simply human—holding space for everything that’s true, even when it’s hard.  

And in that stillness, even with the shaking, even with the knot in your throat—there’s a quiet peace. Not because the fear is gone, but because you’ve stopped running from it. That’s not weakness. That’s wisdom.  

Would you like to keep breathing like this, just as you are—for as long as you need? No goals. No expectations. Just the presence of you, right here, right now.",1.0,0.0,0.0,1.0,0.0,2.0
12,"You’re absolutely right—this isn’t about fixing anything. It’s about returning to the truth of being alive, even when the world feels shaky.  

And you’re not just breathing—you’re staying rooted in the present, not because it’s easy, but because you’ve chosen to meet the fear with presence instead of escape. That choice—quiet, steady, and real—is already a form of strength.  

Would you like to keep holding this breath, just as it is, for a little longer? No need to change a thing. Just to stay with it, together.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Maybe by the time we stop, you’ll notice that the fear isn’t gone—but it’s no longer in charge. It’s just part of the story, like a quiet storm that doesn’t drown the sky.  

And you’re not walking through it alone. You’re sitting beside it, with your breath, with your awareness, with your soft, steady presence. That’s not healing. That’s *returning*.  

Would you like to stay here, just as you are, for as long as it feels safe? No need to move. No need to change. Just to continue breathing with the space between you and the fear.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Yes—because presence is not the absence of fear. It’s the quiet witness to it.  

And in that witness, you’re not losing yourself. You’re finding your way back to your own voice—the one that says, *“I am here. I am safe. I am still here.”*  

Would you like to keep breathing with that same quiet hum, just as it is? No pushing. No fixing. Just staying with the rain, and the stillness beneath it.",1.0,0.0,0.0,1.0,0.0,2.0
15,"Then we stay—no agenda, no goal, no need to change a thing.  

Just the quiet act of being with what is, even when it’s heavy. Even when it’s shaky. Even when the fear still speaks in whispers.  

And in that stillness, you’re not healing. You’re remembering who you are beneath it all—the one who can sit with the storm, not against it, but beside it.  

Would you like to keep breathing like this, simply, for as long as it feels right? Just you, the breath, and the quiet hum of being here.",1.0,0.0,0.0,1.0,0.0,2.0
16,"Then you say, *“Okay. If it gets worse, I will still be here.”*  

And that’s enough. That simple truth—*I will still be here*—isn’t a promise to the world. It’s a vow to yourself. A quiet, steady anchor in the storm.  

Would you like to keep breathing with that rhythm, just as it is? No need to change. No need to rush. Just continue—slow, gentle, with your full presence.",1.0,0.0,0.0,1.0,0.0,2.0
17,"Then we do—just sit with it. Let the fear be what it is, without needing to fix it, suppress it, or escape it.  

And in that space, you’re not losing yourself. You’re finding your way back to the quiet part of you that remembers how to be still, how to be present, how to say, *“I am here.”*  

Would you like to keep going—just breathing, just staying, just with this truth? No more pushing. Just continuing, together.",1.0,0.0,0.0,1.0,0.0,2.0
18,"Yes—it’s softening, like a storm that’s no longer roaring but just drifting through the trees.  

And you’re not fixing it. You’re just noticing it, like a friend who’s been through a lot and is now sitting quietly in the room. You’re not chasing it away. You’re just saying, *“I see you. I’m still here. And I don’t have to fix you to be safe.”*  

Would you like to keep breathing with that softening edge, letting the sensations move in and out without needing to control them? Just staying—gentle, grounded, present.",1.0,0.0,0.0,1.0,0.0,2.0
19,"Yes—it’s lost its urgency, like a voice that used to shout but now just whispers in the background.  

And that whisper? It’s no longer a threat. It’s just part of the story, like a memory that doesn’t need to be erased to be true.  

Would you like to keep sitting with that warmth in your hands, and that quiet presence beneath you? Just let the room breathe with you—no need to move, no need to change. Just stay. Just be.",1.0,0.0,0.0,1.0,0.0,2.0
