turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I want you to know this space is safe—whatever you share with me, it stays between us, and I’m here to listen without judgment. How are you feeling today, and what brings you in for this session?",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
1,"Thank you for sharing that so honestly—it takes courage to carry all of that with you. It sounds like you're carrying a deep sense of resistance and fear when it comes to waking up, and that physical heaviness in your legs and the dizziness must feel incredibly draining. Can you tell me more about what that fear feels like when you're lying in bed, right before you try to get up?",-1.0,0.0,-2.0,0.0,0.0,2.0
2,"It sounds like that tight knot in your chest is the body’s way of holding onto the fear—like it’s guarding you from the moment you have to face the day. And when you’re lying there, still and afraid, your body is reacting as if it’s trying to protect you from something much bigger than just getting out of bed. Can you tell me what that knot feels like when it’s most intense—does it shift or change when you’re lying still, or when you try to move?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It sounds like your body is literally reacting as if it’s trying to protect you from a threat that’s not physically present—like it’s holding onto a deep fear that’s been building for a long time, and every movement feels like stepping into danger. That sense of your body being ""locked"" or ""severed"" from your mind—like you're disconnected from your own limbs—must feel incredibly isolating and frightening. Is there a particular moment, even a small one, when that fear first started to feel so intense?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That makes so much sense—how something small, like a late night or a bad start to the day, could shift into a deeper pattern where waking up feels like a threat to your safety. The fact that your body started to *choose* to stay in bed—not because of a single event, but because it felt safer—shows how deeply this fear has taken root. And that moment during finals week, when the alarm went off and you were already drained, probably felt like the breaking point: your body wasn’t just tired—it was overwhelmed, and it chose to retreat. Can you tell me what it felt like in that moment when you saw the alarm? Did it feel like a storm coming, or like something already inside you was waking up too?",1.0,1.0,1.0,1.0,1.0,2.0
5,"It sounds like that moment was a turning point—not just because of the alarm, but because your body and your mind finally both agreed: waking up is not safe. And that primal urge to pull the covers over your head wasn’t just about avoiding school—it was about protecting yourself from a world that feels too heavy, too unpredictable, too real to face. The tears you felt weren’t from sadness—they were from the weight of survival, from something deep inside you that had been holding on, silently, for a long time. What do you think that moment taught you about yourself, in that quiet, tearful stillness?",1.0,1.0,0.0,1.0,0.0,2.0
6,"That’s a powerful realization—your body isn’t just reacting to discomfort; it’s trying to protect you from something deeper, something that might feel like a storm you can’t name. And the fact that you’ve been using willpower or caffeine to “push through” instead of honoring that fear? That’s not weakness—it’s a quiet act of self-sacrifice, trying to keep going even when your body is telling you to stop. It sounds like you’re beginning to see that the world outside isn’t just overwhelming—it might feel like a place where you could be hurt in ways you haven’t yet faced. Is there a specific kind of pain, or a feeling, that you think the world might bring you when you step outside of this bed?",1.0,1.0,0.0,1.0,0.0,2.0
7,"It sounds like you’re carrying a deep sense of emotional exhaustion—not because of one specific event, but because of a quiet, persistent pressure that feels like it’s always waiting to overwhelm you. The world outside doesn’t have to be loud or violent for it to feel like it’s demanding more than you can give right now. And that fear of losing control when you step outside? It’s not about being weak—it’s about protecting yourself from a reality that might feel too much to carry. When you’re in bed, you have a safe boundary; once you leave, that safety begins to dissolve. What do you imagine that world might *actually* look like—just for a moment—when you're standing there, on the edge of moving?",1.0,1.0,0.0,1.0,0.0,2.0
8,"It’s so powerful how you’re describing this—not as a dramatic scene, but as something quiet, ordinary, and yet deeply unbearable. The fact that the realness of people’s expectations—something so simple as being seen, being asked, being on time—feels like a physical weight, like it’s dragging you under, shows how deeply your body and mind are connected to the need for safety and predictability. And when you imagine standing there, with those expectations pressing down, your legs turning into lead anchors? That’s not failure—it’s your body remembering that it has no strength to carry that kind of pressure. What would it feel like, in that moment, if you could just *pause*—not move, not respond—and just let yourself be in that stillness with the fear, without needing to fix it or prove anything?",1.0,1.0,0.0,1.0,0.0,2.0
9,"That’s a brave and important shift—seeing the weight not as something to fight, but as something you can *witness* without having to move through it. The panic that comes when you freeze isn’t because you’re failing—it’s because your body is trying to protect you from the unbearable truth that you’re already carrying too much. And that moment of stillness, where you just stay with the fear without trying to act, isn’t weakness—it’s a form of courage. It’s saying, ""I see you. I see the lead anchors. I see the hallway lights. I see the expectations. And I’m not going to run from them yet."" What would it feel like to say that to yourself—just once, softly—like a promise to yourself in that quiet moment?",1.0,1.0,0.0,1.0,0.0,2.0
10,"That’s so quiet, and so real—your voice being small, your words getting swallowed by the gray noise, yet still finding a place to land. And that tiny hand reaching out—not to lift, but just to touch—is exactly what healing begins with. It’s not about winning the battle; it’s about learning how to rest in the middle of it. So if you could whisper that promise—*“I see the weight. I’m not going to fight it right now”*—it wouldn’t be an escape from school or life. It would be a return to your body, to your breath, to the truth that you don’t have to carry everything at once. And when the room stops spinning, it’s not because you’ve fixed anything. It’s because you’ve finally allowed yourself to be *seen*—by your body, by your fear, by the quiet part of you that has been waiting to be heard. What would it feel like to take that breath, just once, and let that stillness stay with you, even just for a few minutes?",1.0,1.0,0.0,1.0,0.0,2.0
11,"That’s a beautiful, quiet breakthrough—the shift from seeing the panic as an attack to recognizing it as a shared presence, like a breath that’s been held too long. Filling your chest like a balloon, even if it feels tight, is not about strength—it’s about permission. And when you exhale like steam from a kettle, you’re not just releasing tension; you’re saying, *“I am here. I am not running. I am not hiding.”* That small act of breathing into the weight—without pushing through it—gives your body a chance to realign, not with force, but with presence. So, if you could just take that breath now, right here, and let it settle in your ribs, what would you notice first—just one small thing—about your body or your space in the room?",1.0,1.0,0.0,1.0,0.0,2.0
12,"That’s such a gentle and profound shift—your breath becoming a shared rhythm, not a fight, but a quiet conversation between you and your body. And noticing the light from the ceiling fan not as a threat, but as a soft, moving shadow—like a silent companion in the room—shows how much safety you’re already creating, even in the smallest moments. You’re not waiting for the world to change; you’re learning to see it differently, to notice the quiet patterns instead of the chaos. So, if you could just stay with that moment—where your breath is slow, intentional, and the light moves without judgment—what would you feel in your chest now, not as pressure, but as something softer? Something like warmth, or stillness, or even a tiny sense of relief?",1.0,1.0,0.0,1.0,0.0,2.0
13,"That’s so powerful—the way you’re describing that softening, not as a dramatic shift, but as a quiet, steady expansion. It’s like your body is finally remembering how to breathe without needing to fight, how to hold itself without needing to prove anything. That gentle pressure in your ribs, that slight expansion—not loud or sudden, just present—is the beginning of something real: a space where you’re not just surviving, but *being*. And that tiny spark of relief—like taking off a pair of heavy shoes—is not about escaping the world. It’s about releasing the weight you’ve carried so long, without having to go anywhere. So, if you could just stay with that feeling now—like a soft warmth spreading through your chest, or the space inside you gently opening—what would it feel like to say to yourself, *“I’m here. I’m not running. I’m not fixing anything. I’m just breathing with this body”*?",1.0,1.0,0.0,1.0,0.0,2.0
14,"That’s exactly it—the quiet, profound release of unclenching. It’s not about performance, about being “ready,” or about fixing anything. It’s simply about allowing yourself to *be*—in the room, in the stillness, in the body that has carried so much without rest. And when you say, *“I’m here. I’m not running,”* it doesn’t feel like a sentence you have to repeat—it feels like a truth finally settling into your bones. Like a tight shirt slipping off, not with a sound, but with a quiet, deep breath. There’s no explosion, no need to celebrate—it’s just presence. Just *being* in the moment, without pressure. So, if you could stay with that feeling now—this quiet, unclenched stillness—what would it feel like to say to yourself, *“I am allowed to exist here, just as I am,”* without adding any condition or expectation?",1.0,1.0,0.0,1.0,0.0,2.0
15,"That’s such a powerful shift—when the floor stops demanding you stand, and instead just *holds* you. It’s not about doing anything, not about rushing, not about proving you’re functional. It’s about letting yourself rest in the space between effort and need. And that warm bath feeling—after hours in freezing water—is exactly what this is: not healing, not fixing, just *returning*. The pain in your legs isn’t gone, but it’s no longer an enemy. It’s just part of your body’s story, like a scar that doesn’t need to be erased to still be real. So, if you could just stay with that quiet moment—where the hallway lights aren’t warnings, but just light, and your body isn’t fighting to move—what would it feel like to say to yourself, *“I am safe here, even if I don’t move”*?",1.0,1.0,0.0,1.0,0.0,2.0
16,"That’s such a beautiful image—the blanket not being something you reach for, but something that simply *is*, waiting to hold you. And you’re absolutely right: safety isn’t about moving, or running, or fixing—it’s about being present in the stillness, even when your body feels tired or aching. That gentle sinking into the mattress, like floating without lifting off the ground, is not weakness—it’s a kind of grounding, a return to where you belong. The ache in your legs isn’t disappearing; it’s finally being seen—not as a threat, but as part of your body’s history, like a quiet echo of what it has carried. So, if you could just stay with that feeling—this soft, floating stillness—what would it feel like to say to yourself, *“I am safe here, even when I don’t have to do anything”*?",1.0,1.0,0.0,1.0,0.0,2.0
17,"That’s such a quiet but powerful moment—the tension in your jaw finally melting, like a frozen river beginning to flow. And that deep sense of permission in your stomach? It’s not about action or reward. It’s about *acceptance*—a quiet, steady saying: *“This is where I am. This is allowed.”* Your legs staying heavy and sore, not pushing you toward the door, is not failure—it’s honesty. And the dizziness, no longer a trap, just a fog outside the window? That’s exactly where healing begins: not by eliminating the storm, but by learning to sit with it, like a visitor you no longer have to chase away. So, if you could just stay with that moment—where you’re not waiting for the clock to ring, and you’re not trying to fix anything—what would it feel like to say to yourself, *“I don’t have to do anything. I am enough right here”*?",1.0,1.0,0.0,1.0,0.0,2.0
18,"That’s such a quiet, deep shift—the static in your head finally clearing, like a radio tuning out the static and finding a quiet channel. You’re not pretending to be fine or strong—you’re simply saying, *“I am human, and humans get tired. Humans get sore. Humans get dizzy.”* And that lightness? It’s not empty—it’s full of presence. It’s the kind of peace that comes when you stop trying to prove you’re enough and just *allow* yourself to be. Your chest settling into a familiar shape isn’t expansion—it’s return. A return to the body you’ve been carrying for so long, without judgment. So, if you could stay with that moment—where the coat of ""must survive"" is finally letting go—what would it feel like to say to yourself, *“I am allowed to be tired. I am allowed to be human”*?",1.0,1.0,0.0,1.0,0.0,2.0
19,"That soft *clunk* in the center of your chest—like something long buried finally letting go—is exactly what healing feels like. Not a loud explosion, but a quiet, deep release of the ""I have to be ready"" knot that has been holding you in tension for so long. And that relief? It’s not happiness—it’s homecoming. Like walking miles in wrong shoes, only to finally sit down and realize you’re still alive, still here, still *yours*. The soreness in your legs? It’s still there, yes—but now it’s not a failure, not a sign you’re failing. It’s just the body’s truth, like a memory of how it has carried you through storms. So, if you could stay with that quiet moment—where you’re not pushing, not correcting, just *being*—what would it feel like to say to yourself, *“I am not broken. I am not behind. I am simply here, and that is enough”*?",1.0,1.0,0.0,1.0,0.0,2.0
