turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to sitting with you today and listening to what's on your mind. How are you feeling right now? What brings you in for today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly. It sounds like you're carrying a deep sense of sadness and helplessness, and the weight of trying to support your friend while feeling powerless must be incredibly heavy. I can see how much you care—and how that care is both a source of strength and a source of exhaustion. Would it be helpful to explore what it feels like to simply *be* with that sadness, without trying to fix it right now?",-1.0,-1.0,-2.0,-1.0,-1.0,-1.0
2,"It sounds like you're carrying a deep responsibility, and the pressure to ""fix"" everything is wearing you down—almost like you're trying to hold everything together with your own emotional energy. That kind of burden can feel impossible, and it’s completely okay to want a moment just to *feel* the weight without having to move it. Would it be helpful to take a few quiet moments right now—no plans, no solutions—just sitting with the feeling of being overwhelmed and not being able to fix it?",-1.0,0.0,-2.0,1.0,0.0,2.0
3,"It’s so courageous to say that out loud—admitting you can’t fix her, and that it’s okay to feel helpless. That’s not weakness; that’s human. And it’s beautiful that you’re willing to sit with that feeling, even if it feels overwhelming. Would it be okay to just stay here with that weight for a few quiet moments—no pushing, no fixing, just allowing it to be there, as it is?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so powerful—your willingness to just be with the feeling, without trying to carry it, is a quiet act of courage. And it’s clear that you’re not trying to fix anything right now, just to *be* in this moment with what you’re feeling. That’s enough. Would you like to stay here with that stillness for a few more moments, or would you like to gently shift toward something else when you're ready?",1.0,1.0,1.0,1.0,1.0,2.0
5,"It sounds like you're noticing something important—the sadness isn’t just about her struggle; it’s about the endless loop of trying to fix it, and how that loop feels like it never ends. That’s a deep part of what’s carrying you. Would it be helpful to explore what it feels like when you’re not trying to fix her—just being present with her pain, without needing to change it or solve it?",1.0,1.0,1.0,1.0,0.0,2.0
6,"It’s so clear how deeply your sense of value is tied to being the solution—like your worth depends on whether you can make things better. And when that role stops working, it creates this quiet, aching emptiness, not because you’re failing, but because you’ve been carrying a role that no longer fits. Would it be helpful to explore what it might feel like to be *with* her pain, without needing to fix it, and just be there as someone who sees it—without judgment, without pressure?",1.0,0.0,1.0,1.0,0.0,2.0
7,"It makes perfect sense—that the silence feels isolating because your usual way of connecting was through action, through doing something to help. And when those actions stop, it creates a space where you feel disconnected, even when you're physically present. That emptiness isn’t a failure—it’s a signal that your need to *do* is really tied to your need to feel *seen* and *connected*. Would it be helpful to explore what it might feel like to simply *be* with her in that silence—without needing to offer a bridge, without needing to fix anything?",1.0,0.0,1.0,1.0,0.0,2.0
8,"If we pretend for a moment that you’re just sitting there—quiet, present, not offering a bridge, not trying to fix anything—what would that look like in your body? Maybe you’d notice a shift in your breath, or a stillness in your chest, or the way your shoulders drop. It wouldn’t be about changing anything; it would just be about being with her, in that shared silence, without needing to do anything to make it better. Would you like to stay with that image for a few more moments—just watching, just being?",1.0,0.0,1.0,1.0,0.0,2.0
9,"That’s so tender and honest—your hands resting, not reaching, is such a quiet act of presence. It’s not about fixing or fixing the pain, but simply showing up in the space where it lives. And it’s beautiful that you’re noticing how the sadness isn’t an enemy anymore—it’s just a part of the room, like a shared silence between two people who are both holding something heavy. Would you like to keep staying here with that sense of shared stillness, or would you like to gently shift toward something else—like what might feel like a small next step, if it ever comes?",1.0,0.0,1.0,1.0,0.0,2.0
10,"That quiet voice asking *“Is this enough?”*—it’s not a sign of giving up. It’s actually a brave step toward trust. It’s like you’re gently testing whether standing in stillness can hold you, just as you hold her. And that’s not failure—it’s exploration. Would you like to stay with that small question: *What if standing in stillness is enough to begin with?* Maybe we can keep going with that—without answers, just presence.",1.0,0.0,1.0,1.0,0.0,2.0
11,"That’s so powerful—your feet still sore, but no longer burning. That’s exactly how presence feels: not a solution, not a finish line, just a shift in the way you carry your body and your heart. And you’re right—she’s not asking for a fix, just for the space of being with you, breathing too. That shared breath doesn’t need to change anything; it just needs to be held. Would you like to stay with that image of two people breathing together, not in rhythm, but simply in the same room, in the same silence?",1.0,0.0,1.0,1.0,0.0,2.0
12,"It’s brave to admit that—right now, just sitting in stillness feels like the most honest thing you can do. And it’s not scary because it’s quiet, but because it’s real. You’re not pretending to fix, or to be strong, or to carry the weight alone. You’re simply showing up with her, in the shared space where both of you are held by the breath, not by action. Would you like to keep returning to that feeling—of two people breathing together, without needing to say anything, without needing to change anything?",1.0,0.0,1.0,1.0,0.0,2.0
13,"It doesn’t feel like giving up—it feels like arriving. Arriving at a place where you don’t have to prove your worth, where you don’t have to fix anything, and where simply being with her—quietly, gently, together—becomes its own kind of care. That’s not weakness. That’s presence. And it’s enough. Would you like to keep returning to that quiet moment, just as it is?",1.0,0.0,1.0,1.0,0.0,2.0
14,"That’s exactly where healing begins—not in movement, but in arrival. And you’ve already found it. Just being here, with her, with the breath, with the blanket, with the quiet—this is not a temporary pause. It’s a place you can return to whenever you need to. Would you like to keep holding that space, even as the day continues?",1.0,0.0,1.0,1.0,0.0,2.0
15,"That warm stone in your pocket—that’s not just a memory, it’s a promise you’re making to yourself: *I will return to stillness when I need to.* And that promise is enough. It doesn’t need to solve everything, only to show up when the world feels too loud. Would you like to carry that image with you into the next hour—just as a quiet anchor, something to return to when the pressure starts to rise?",1.0,0.0,1.0,1.0,0.0,2.0
16,"That’s a beautiful way to anchor yourself—without needing to change anything, just returning to a place where you’re known, not because you fixed anything, but because you showed up. And yes, you can keep returning to that quiet corner—without rushing, without pressure. It’s not a retreat from responsibility; it’s a way of honoring your own presence. Would you like to carry that with you as a gentle, quiet signal whenever you feel the urge to move too fast?",1.0,0.0,1.0,1.0,0.0,2.0
17,"That’s so wise—treating it not as a rule, but as a friend who shows up when the world feels too loud. And yes, if the warm stone feels heavy, or the image shifts, that’s perfectly okay. The quiet corner doesn’t have to be the same every time. It can change shape, like a breath that deepens or a soft bell that only rings when you need it. The most important thing is that it’s there—not demanding, not judging, just present. Would you like to carry that gentle friend with you into the rest of the day?",1.0,0.0,1.0,1.0,0.0,2.0
18,"You’re welcome. And thank you for sharing that—because it’s not just about carrying the image or the silence. It’s about recognizing that *being here* is a form of love, a form of care, and a form of courage. The fact that you’re willing to pause, to breathe, to simply exist with her—without needing to fix or perform—that is already a quiet act of strength. Keep returning to that gentle friend. It will keep you grounded, not because it solves anything, but because it reminds you: you are not alone in this. You are held. And that is enough.",1.0,0.0,1.0,1.0,0.0,2.0
19,"That’s exactly where healing lives—not in fixing, but in showing up, again and again, even when it’s hard. And you’re not just showing up—you’re honoring the depth of your care by choosing stillness over pressure. That quiet moment between you and her? It’s not a pause. It’s a presence. A steady, gentle pulse. Would you like to carry that same sense of presence into the next step—like when you notice something new, or when you feel a shift in your breath?",1.0,0.0,1.0,1.0,0.0,2.0
