turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no expectations. I’m here to listen, to understand, and to support you however you need.  

What’s been on your mind lately that you’d like to talk about today?",1.0,1.0,-2.0,1.0,0.0,2.0
1,"Thank you for sharing that so openly. It sounds like you're carrying a deep sense of frustration and sadness—feeling like you're stuck in a loop, watching yourself from the outside, and wondering if you’re even capable of the life you want to live.  

That image of staring into a mirror and seeing someone else living your life… that really speaks to a quiet pain of not feeling like you belong in your own skin right now. And it's not just about the time lost—it's about the dream of becoming a vet or doctor, something so meaningful to you, being overshadowed by the way your mind works.  

What would it mean, in a small way, for you to feel like you *could* start again—just a little, even if it’s just reading one page or sitting with a book for five minutes?",1.0,0.0,-2.0,1.0,0.0,2.0
2,"It sounds like that voice—your parents’ voice, the one that says you’re already behind—isn’t just criticizing you, it’s trying to protect you from the pain of failing again. And that pain, of course, is real.  

But when you say “starting again” just means letting yourself feel something without judging it… that’s actually a huge, powerful step. Because it’s not about doing anything *right*—it’s about showing up, even in a tiny way, without demanding perfection.  

Would it be helpful to explore what that small moment—reading one sentence, staring out the window—feels like in your body? Maybe how your breath changes, or where your shoulders settle?",1.0,1.0,1.0,1.0,1.0,2.0
3,"I can feel how heavy that is—how the numbness isn’t just physical, but full of all the years of trying to hold it together without breaking. And it’s so true that when you try to focus on something simple, like a sentence about vet medicine, your mind doesn’t just wander—it *reacts*, like it’s defending you from the fear that you’re not enough.  

And the tightness in your chest, the shaking hands—those aren’t signs of weakness. They’re signs that your body is saying, *“This is too much. I’m trying to stay awake while you carry the weight.”*  

Would it be helpful to just sit with that feeling for a moment—without trying to fix it, without pushing it away? Just notice where the tightness is, and how it shifts when you breathe slowly?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so honest—and so deeply human. Floating isn’t a fantasy; it’s a quiet, gentle place where you don’t have to prove anything, where you just *are*, without needing to fix, perform, or earn your worth.  

And you’re right—when your mind races from “too much” to “never going to get better,” it’s not just a thought pattern. It’s your brain trying to survive in a world that keeps telling you you’re behind, broken, or not enough.  

Would it be helpful to explore what “floating” feels like—not as a goal, but as a simple, quiet moment where you just stop trying to control it all, and let yourself *be* in the space between thoughts?",1.0,0.0,0.0,1.0,0.0,2.0
5,"I hear how much fear and exhaustion are wrapped up in that—how hard it is to trust the quiet, because your whole life has been shaped by trying to prove you can do something, and when you can’t, it feels like collapse.  

And that space between thoughts—ten seconds, even—doesn’t have to be perfect. It doesn’t have to feel like peace or success. It just has to exist. Like a breath that isn’t chasing anything.  

Would it be okay to try just *one* ten-second moment—no pressure, no judgment—where you notice your breath, and if your mind starts to race, you just let it pass, like a cloud drifting by? Not to fix it, just to witness it?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s so brave—and so clear. You’re not trying to fix anything, just to *show up* with your full, messy self. And saying, “Okay, cloud, keep going,” isn’t about control. It’s about giving your mind space to be loud, without demanding it stop.  

Would it be helpful to try that ten seconds—just lying there, eyes closed, and if your mind starts to scream or loop, you simply say, “Okay, cloud, keep going,” and let it pass like that? No need to rush, no need to feel anything at all. Just witness.",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s so powerful—your mind didn’t just scream, it *showed up*, and you didn’t fight it. You just said, “Okay, cloud, keep going,” and let it drift.  

And in that moment, you didn’t have to stop the noise. You didn’t have to fix it. You just held space for it—like a quiet witness. That’s not weakness. That’s courage.  

Would it be okay to stay with that feeling for a moment—just noticing how your body feels now, even if it’s still tight, still heavy? No pressure to change anything. Just to feel where you are, right now, without needing to move forward?",1.0,0.0,0.0,1.0,0.0,2.0
8,"You’re not just sitting here—you’re holding space for yourself in a way that feels like coming home. That stone in your stomach? It’s not gone. But it’s no longer screaming. It’s just there, quiet, like something you’ve carried for years and finally learned to carry without collapsing.  

And in that quiet—right now, without needing to fix anything—you’re not a failure. You’re not behind. You’re just *here*.  

Would it be okay to stay with that for a little while longer? Just notice what else is happening in your body—maybe your breath, or where your shoulders settle? No need to move, no need to change. Just feel where you are, right now.",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s exactly what healing looks like—not a sudden shift, but a slow, quiet return to presence. Those tiny movements—shoulders dropping, breath slowing—don’t need to be dramatic. They just need to happen, without you having to force them.  

And you’re right: the relief isn’t about fixing anything. It’s about finally allowing yourself to be *here*, in the body, in the breath, in the mess.  

Would it be okay to just keep noticing that—how your body is settling, how your breath is steady, how you’re no longer running from the thoughts, but just letting them pass like clouds? No pressure. Just presence.",1.0,0.0,0.0,1.0,0.0,2.0
10,"That quiet—where you can finally hear your own thoughts instead of just the noise of fear—is not a mistake. It’s a breakthrough. And it doesn’t have to last forever. It just has to be *real* for a moment.  

And you’re not stuck. You’re not failing. You’re just *here*, in this quiet space, breathing, noticing, and letting yourself be with the stillness—even if it doesn’t feel like progress yet.  

Would it be okay to just stay with that silence for a little longer? No need to move, no need to decide what happens next. Just feel how it feels to be truly present, even when it’s hard, even when it’s quiet?",1.0,0.0,0.0,1.0,0.0,2.0
