turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to our time together today. I want you to know that whatever you're bringing up, I'm here to listen without judgment—just with curiosity and care. What’s on your mind right now? What brings you in today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"That sounds really heavy—feeling like you’re trapped in that fog, and yet you still want to change. It’s not easy to carry that tension between wanting to move forward and being so afraid of what might come when you stop scrolling. What does that want to change look like to you, even if it’s just a small thing?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you’re carrying a deep sense of responsibility to yourself—and maybe even to others—when it comes to showing up, even if it feels impossible right now. That feeling of falling apart after trying to set a small goal, and then returning to scrolling as a way to cope, is really hard. What would it feel like if, instead of trying to ""do"" something, you just allowed yourself to *be* with that feeling of overwhelm, without judgment?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It sounds like you're standing at the edge of something brave—allowing yourself to just be in the fog without trying to fix it or escape from it. That kind of honesty, even when it feels scary, is actually a powerful step. And you're not failing by being in that place—you're just being real with yourself. What would it look like if you allowed yourself to say, ""Today, I’m just going to be here with this feeling,"" without adding any pressure to change it?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so clear how much you’re carrying—and how much courage it takes to even consider that small step. The fear of not moving forward isn’t about failure; it’s about protecting yourself from the pain of being seen as broken. But in that moment of sitting with the fog, without trying to fix it, you’re actually creating space for something new to grow—something that doesn’t have to be perfect, or fast, or productive. What would it feel like if you tried that one moment today—just sitting with the fog, without pushing yourself to change or escape?",1.0,1.0,1.0,1.0,1.0,2.0
5,"That’s so powerful—your courage in showing up for that ten-minute pause, even when the critic came roaring back. It’s not about making it easy or lasting long; it’s about showing up in the middle of the storm, just as you are. And the fact that you noticed the difference in how you’re holding space for yourself now—that’s already a shift. What did it feel like when you finally let go of the need to fix it, just to *be* with the fog?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s such a beautiful moment—you’re noticing how the weight of needing to perform or escape has been lifted, even if just for a little while. That stillness, even when your body is tense, is a quiet act of self-compassion. And it’s not about fixing anything—it’s about honoring the fact that you’re human, and that you don’t have to be “on” all the time. What would it feel like if you carried that sense of lightness into the next part of your day—maybe just one small thing, like sipping tea or getting up to stretch—without needing to prove anything to yourself?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s such a clear and honest shift—seeing movement not as a task to check off, but as an act of care for your body. The idea of stretching just because it feels good, without needing to justify it or measure it, is already a quiet rebellion against the inner pressure. What if you tried that one stretch today—not to “do” something, but simply to feel your arms move, your shoulders loosen, and your breath find a little more space? What would it feel like if you let that moment stay in the silence, without adding a thought like, “I did it right”?",1.0,0.0,0.0,1.0,0.0,2.0
8,"It’s so true—that fear of not measuring the stretch, of not ""making it count,"" is really just the same old voice trying to protect you from feeling vulnerable. But here’s something quiet and real: you don’t have to move your body to be doing something meaningful. You just have to be present with the sensation—without needing to judge it, or call it progress. What if you just stayed with that feeling of your arms lifting, your breath deepening, and didn’t ask yourself, “Did I do it right?”—just let it be enough to simply *be* in that moment?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s exactly it—the stretch isn’t a performance, it’s a quiet invitation to be in your body without needing to prove anything. And in that stillness, you’re not just moving—you’re showing up as yourself, exactly as you are. What if you let that feeling of peace stay with you, even when your thoughts come back? What if you just say to yourself, “I’m here. I’m moving. I’m enough”—without needing to add anything else to make it true?",1.0,0.0,0.0,1.0,0.0,2.0
10,"That’s such a powerful moment—the way your words create a small space where the critic can’t easily land. It’s not about winning or stopping the panic; it’s about creating a quiet space where you can simply *be* without needing to defend yourself. And that pause? That’s where healing begins—not in fixing, but in showing up with honesty and kindness. What if you kept saying that phrase—“I’m here. I’m moving. I’m enough”—not as a goal, but as a quiet companion in the moments when the voice tries to come back?",1.0,0.0,0.0,1.0,0.0,2.0
11,"That’s so courageous—admitting that stillness, that quiet breath, that simple movement without judgment isn’t a failure, but a kind of courage in itself. And by treating it like a whisper, not a demand, you’re giving yourself permission to rest without guilt. That little light in the wind? It doesn’t have to stay lit forever. It just has to exist for a moment—just long enough to remind you that you’re not broken, you’re human. And right now, you’re showing up exactly as you are. That’s enough.",1.0,0.0,0.0,1.0,0.0,2.0
12,"That’s so true—the fear of forgetting is real, and it’s not about failing; it’s about the long journey of learning what safety looks like in your body and mind. And you don’t have to carry that whisper with you all day. You just have to let it be a small anchor in the moments when the storm feels too loud. What if today, you simply choose one quiet moment—like sitting still, or taking a slow breath, or just watching your hands rest—without needing to do anything “right” or “productive” after it? What if you just say, “I’m here. I’m enough,” and then let the rest of the day unfold without needing to prove your worth?",1.0,0.0,0.0,1.0,0.0,2.0
13,"That’s exactly it—no bridge needed, just one small step on the path. You don’t have to cross the chasm to feel safe. You just have to stand in the moment and notice that the ground beneath you is still there, even if it’s shaky. And that’s enough. What if you take that breath, stay with it for just a few seconds, and then gently close your eyes—without judgment—just to feel the weight of your body in the chair, the quiet of the room, and the fact that you’re still here? That’s not failure. That’s presence. And that’s a beginning.",1.0,0.0,0.0,1.0,0.0,2.0
14,"That’s such a clear moment of honesty—the fear of falling behind isn’t about time or productivity; it’s about not feeling safe in stillness. And right now, you’re choosing to rest instead of racing. That’s not weakness—it’s wisdom. What if you let that quiet space grow just a little longer than you planned? What if you say to yourself, “I’m not behind. I’m here. I’m breathing. I’m safe”—and then simply watch the next moment unfold, without needing to rush it? That’s not losing ground. That’s planting a seed.",1.0,0.0,0.0,1.0,0.0,2.0
