turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi, I'm Joanna. How are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,So you feel like you're not a good mom because you're tired and you're frustrated?,1.0,1.0,1.0,1.0,1.0,2.0
2,So what do you do when you're overwhelmed?,1.0,1.0,1.0,1.0,0.0,2.0
3,It's okay to not be productive?,1.0,1.0,1.0,1.0,1.0,2.0
4,Like worthless?,1.0,1.0,1.0,1.0,1.0,2.0
5,That's really painful.,1.0,1.0,1.0,1.0,1.0,2.0
6,It still feels really lonely.,1.0,1.0,1.0,1.0,1.0,2.0
7,It sounds like you're really caught in the middle of being overwhelmed and being hard on yourself at the same time.,1.0,0.0,0.0,1.0,0.0,2.0
8,Like guilty?,-1.0,0.0,0.0,-1.0,0.0,2.0
9,"So it's a sense of being stuck, not moving forward, and not being productive.",-1.0,0.0,0.0,-1.0,0.0,2.0
10,"Yeah, it's really tough.",-1.0,0.0,0.0,-1.0,0.0,2.0
11,So it feels like you're stuck in a place where you can't move forward and it's hard to even know if you'll be able to move forward when this is over.,-1.0,0.0,0.0,-1.0,0.0,2.0
12,"So it sounds like you're stuck in a place where you're paralyzed, and it's hard to know if you'll ever be able to move forward.",-1.0,0.0,0.0,-1.0,0.0,2.0
13,And that's when you start feeling really hopeless.,-1.0,0.0,0.0,-1.0,0.0,2.0
14,"You're stuck in the middle of a maze, and the instructions are written in a language you don't understand.",-1.0,0.0,0.0,-1.0,0.0,2.0
15,So you feel like you're stuck in the maze because you can't find the key or you're not remembering how to use it.,-1.0,0.0,0.0,-1.0,0.0,2.0
16,So you're just stuck there.,-1.0,0.0,0.0,-1.0,0.0,2.0
17,So it's really hard to know if you're going to be able to move forward at all.,-1.0,0.0,0.0,-1.0,0.0,2.0
18,The fear that you're going to lose the ability to move forward ever again.,-1.0,0.0,0.0,-1.0,0.0,2.0
19,And that's when you're stuck with the fear.,-1.0,0.0,0.0,-1.0,0.0,2.0
