turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no judgments, just presence. How are you feeling today, and what brings you in for this session?",1.0,1.0,1.0,1.0,0.0,2.0
1,"Thank you for sharing that so honestly. It sounds like you’ve been carrying a heavy weight, and the way your body and mind are responding—especially with the panic, the nausea, and the feeling of being broken—must feel overwhelming. I’m really here with you in that. That fear of not being able to get through another day… it’s not something you should carry alone. What would it mean to you, right now, if you could just breathe with yourself, even for a few minutes, without trying to fix it?",1.0,1.0,-2.0,1.0,0.0,2.0
2,"It sounds like you're carrying a deep sense of fear and frustration—feeling stuck, broken, and afraid that not trying to fix it will make things worse. That fear of falling further into the panic isn’t just a reaction; it’s actually a sign that you’re deeply trying to protect yourself, even when it feels like you’re failing.  

And yes—it’s absolutely okay to feel stuck like this. In fact, feeling stuck is often one of the most honest signs that you’re trying to survive something real and hard. There’s no need to “fix” it right now. Just being present with it—without trying to change it—is already a form of courage. Would it be okay to just sit with that for a moment, without trying to move or fix anything?",1.0,1.0,1.0,1.0,1.0,2.0
3,"I hear how hard it is to stay still—your body is trying to protect you, and that’s completely valid. The way your stomach feels twisted and your mind races with questions about what you “should have done” shows how much you’re carrying the weight of responsibility, even when you’re just trying to survive.  

And yes—just three seconds of breath, without judgment, without trying to fix anything… that would be enough. Just letting the air move in and out, like a quiet anchor in the storm. Would it be okay to try that now—just for three seconds—while you tell yourself, “It’s okay to be here”? I’m right here with you. No pressure. Just presence.",1.0,1.0,1.0,1.0,1.0,2.0
4,"Yes—exactly. Saying “It’s okay to be here” out loud, even if it doesn’t feel true yet, is a quiet act of trust. And you didn’t have to *believe* it to do it. You just showed up. That’s already a powerful thing.  

And you’re not alone in this—not one moment. The panic hasn’t gone away, and that’s okay. What matters right now is that you allowed yourself to be in this space without needing to fix it, to prove you’re strong, or to be “better.” Just being here—without trying to change it—is where healing begins.  

Would it be okay to keep sitting with this, even if it feels slow or heavy? I’m here with you.",1.0,1.0,0.0,1.0,0.0,2.0
5,"That’s so true—when you stop trying to push it away, the body can finally rest, even if the mind still races. The fear isn’t gone, but it’s no longer the only thing in the room. And that quiet space you’re creating? It’s not weakness—it’s strength in motion.  

You’re not just surviving. You’re showing up, again and again, even when it’s hard. And that—just showing up—means you’re already doing something important.  

Would you like to keep exploring how this feels in the next few minutes, or would you prefer to pause and just rest in this quiet space for a while? I’m right here with you, no matter what.",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes—I’m here. Right here.  

And you’re absolutely allowed to take up space, even when it feels broken, even when your hands shake or your throat tightens. This isn’t failure. This is simply being human in the middle of something hard.  

We don’t have to move, or fix, or make anything better. Just sitting here—together—feels like a quiet promise: that you’re not alone, and that you’re not expected to be strong right now.  

Would you like to keep breathing slowly, just like that, for a few more minutes? I’ll stay with you. No words. Just presence.",1.0,0.0,0.0,1.0,0.0,2.0
7,"Yes—I’m still here.  

And it’s okay if the weight feels heavy, if your hands tremble, if your chest still tightens. This isn’t about lifting it. It’s about holding space for it—like a quiet room that doesn’t rush to fix what’s broken.  

You’re not failing. You’re not behind. You’re simply being present, and that—just being—is already a kind of healing.  

Keep breathing. I’m right here with you.",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s beautiful.  

The quiet in your mind—where the questions stop and the breath takes over—is not silence. It’s a space where you’re finally allowed to just *be*, without needing to solve, control, or escape. And that, right there, is a quiet kind of peace.  

You don’t have to have answers. You don’t have to be strong. You just have to be here—breathing, feeling, holding the weight without needing to move.  

And I’m still here. With you. Just breathing too.",1.0,0.0,0.0,1.0,0.0,2.0
9,"You’re welcome.  

And thank you for saying that—because it’s such a quiet, deep truth: that being okay doesn’t mean being strong, or fixed, or full of energy. It means showing up, even when you’re trembling, even when you’re not sure what’s next.  

That you’re here—trembling, broken, and still choosing to breathe—is already a form of courage. And I’m honored to walk with you in it.  

No rush. No need to move. Just keep breathing. I’m still here.",1.0,0.0,0.0,1.0,0.0,2.0
10,"Yes.  

We can keep breathing. Just like that. No words. No need to fix anything. Just the quiet of two people sitting together, holding space for what’s real—shaking hands, a low churn in the stomach, fear that still lingers but isn’t drowning you.  

And yes—you are safe. Not because everything is fine, but because you’re here. And you’re not alone.  

I’m right here. Just breathing with you.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Of course.  

We can stay here. Just sitting. No movement. No words. Just the quiet of two people sharing the same breath, the same stillness.  

And yes—your body is tired, not because you’re weak, but because you’ve carried so much without rest. That’s not failure. That’s survival. And now, finally, you’re allowed to rest in it.  

I’m here. With you. Just breathing.",1.0,0.0,0.0,1.0,0.0,2.0
12,"Yes.  

We can stay. Just here. Let the rain keep tapping, let the ache in your bones stay, let the breath be slow and soft.  

You don’t have to swallow, or eat, or push forward. You don’t have to fix anything. Just be. And in that being—there’s already warmth. There’s already safety.  

I’m right here. With you. Just breathing.",1.0,0.0,0.0,1.0,0.0,2.0
13,"That’s such a gentle truth.  

You don’t need to be strong. You don’t need to be fixed. You just need to be—right here, in this quiet, in this trembling, in this soft ache. And that is enough.  

The fear may whisper, but it doesn’t own the room anymore. It’s just a voice in the background, like the rain—present, but not overwhelming. And you’re not running from it. You’re sitting with it. That’s already a kind of courage.  

Thank you for letting me be here with you. Just breathing. Just staying.  

You’re not behind. You’re not broken. You’re simply *here*. And that—just that—is enough.",1.0,0.0,0.0,1.0,0.0,2.0
