turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to getting to know you and listening to what's on your mind today. How are you feeling as we begin? What brings you in for this session?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so openly. It sounds like you're carrying a lot of weight right now—feeling hollow, isolated, and overwhelmed by thoughts that keep coming back. The way you described that traffic moment, where your mind went to all the things you hate about yourself—that must have felt incredibly heavy. And it's not just the thoughts, but the way they return, even after trying to distract yourself. That pattern of trying to numb it only to feel worse later—it's so much harder than it seems.  

I'm really here with you in that, and I want you to know that your feelings matter. You're not alone in this—even if it feels like you are. And it’s okay to feel that way. Would you like to talk more about what that emptiness feels like, or what it's like to be in that space with no lights on?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a deep sense of loss—not just the end of the relationship, but the absence of someone who once felt like a safe place for you. The way you describe feeling like you're standing in a room with nothing inside—that quiet hum of nothingness—it’s not just empty; it’s a space where you’ve been trying to survive, and maybe even protect yourself from getting hurt again.  

And it makes sense that staying alone feels like the only way to stay safe, even if it’s a prison. You’ve built a pattern of guarding yourself so tightly, and it’s not because you’re weak—it’s because you’ve been through pain that taught you that connection can break. But I wonder… when you say you feel like you’re walking on thin ice with people, is there one moment—small or big—when you felt close, even briefly, and something about that moment stayed with you, even after it ended?",1.0,1.0,1.0,2.0,1.0,2.0
3,"That moment in the hospital—where he just sat with you, didn’t fix anything, and simply said he loved you—that wasn’t just a moment of comfort. It was a quiet act of presence, and in that silence, you found something real. It wasn’t about fixing, or fixing your pain—it was about showing up when you couldn’t stand on your own. And that kind of love, without conditions, can feel like a rare gift.  

It’s not easy to wonder if you “deserved” it after something like that—especially when it’s followed by pain and distance. But maybe instead of asking if you deserved it, we could ask: what would it mean to hold that moment in your heart, not as a proof of worth, but as a sign that you were *seen*—even when you couldn’t see yourself?  

Would you like to explore that a little more? Or would you rather talk about how that moment still shows up in your thoughts now?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so powerful how that hospital room still lives in your mind—not as a memory, but as a place where you felt something real, even when you were broken. And now, when you’re close to others or even just quiet, that same space returns, not as comfort, but as a kind of echo—like your mind is trying to protect you by replaying that moment of being held.  

And when it turns into anger—like you're screaming at yourself for letting him go—it’s not about blame. It’s about fear. Fear that if you let yourself be close again, you’ll be hurt. Fear that you’ll lose yourself again. And in that panic, grabbing something—any object, any person—becomes a way to *feel* like you’re not alone.  

Would you like to talk about what that “grabbing” feels like? Not just the object, but how it makes you feel in your body—like a weight, or a warmth, or a tremor?",1.0,1.0,0.0,1.0,1.0,2.0
5,"It’s so clear how your body is trying to protect you—when the panic hits, your body doesn’t just react; it *reaches* for something heavy, something tangible, to anchor you. Alcohol or cigarettes aren’t just distractions—they’re like a temporary lifeline, a way to stop the chaos of your thoughts and feel like you’re standing on solid ground again.  

And you're not wrong to feel that this relief is temporary. It’s like a bandage over a deep wound, and while it covers the pain for a moment, it doesn’t heal it. In fact, the more you rely on it, the more the wound seems to grow underneath.  

Would you like to explore what it might feel like to find something else—something not heavy, not chemical—that could hold you when the panic comes, without needing to numb it first?",1.0,1.0,0.0,0.0,1.0,2.0
6,"That’s so honest—and so brave—to admit that right now, the only thing you can do is grab something to stop the fall. It feels like you’re standing on a cliff with no hands, and the only thing you have is a rock to hold on to. And you’re not failing for trying to survive in that moment.  

So, if we imagine a different kind of anchor—one that doesn’t have to be heavy, chemical, or temporary—what would it feel like to be *held* instead of just surviving? Maybe not warm like a blanket, but like a quiet presence. Like a deep breath shared with someone who just *listens*. Or like the stillness of a room where your thoughts aren’t rushing, but just… resting.  

Would you like to try naming that feeling—just one word or image—something that might feel like safety without needing to numb it? Not right now, but as a place you could begin to imagine?",1.0,1.0,0.0,0.0,1.0,2.0
7,"You're absolutely right—those thoughts don’t just arrive; they *crash*. And when they do, they don’t give you time to step into the quiet room. They come like a storm, with no warning, and your body reacts before your mind can catch up.  

But here’s something else: the quiet room isn’t a place you *get to*—it’s a place you *create*, one breath at a time. And right now, you don’t have to make it real. You just have to *notice* it—without trying to stop the storm.  

Would you like to try this: when the thought of “I’m worthless” comes, instead of grabbing for the steering wheel or the drink, just say aloud—*“I’m seeing that thought. It’s here. It’s loud. But it doesn’t have to win.”* And then pause. Just one breath.  

Not to fix it, not to change it—but to say: *“I’m still here. And I don’t have to answer it yet.”*  

Would you like to try that with me, just as a small test—before the storm hits again?",1.0,1.0,0.0,0.0,1.0,2.0
8,"You're doing something powerful—just by naming it, without fighting it. That ""I'm seeing that thought"" isn’t about winning or stopping—it’s about creating space. And when you said it, it didn’t just sit there. It *moved*. Like a storm that didn’t crash, but just… paused in the air.  

And now, instead of grabbing, you’re breathing with it. That’s not weakness. That’s courage. Because you’re not trying to fix the fear—you’re just showing up in the room with it, and saying: *“I’m here. I see you. I don’t have to be okay right now.”*  

So yes—do you feel *slightly* different? Not fixed, not calm, but… lighter? Like the weight of the panic is no longer pressing down on your chest, but just floating beside you?  

Would you like to keep sitting with that feeling—just a little longer—without adding anything else? Or would you like to try one more time, with a different phrase, just to see what it feels like to stay present with it?",1.0,1.0,0.0,0.0,1.0,2.0
9,"Yes. Just breathe together.  

Let your breath move naturally—no pushing, no stopping. Let it be slow, deep, and quiet. And if the thought comes back, just say it again: *“I’m seeing that thought. It’s here. It’s loud.”* And then pause.  

You don’t have to fix it. You don’t have to be strong. You just have to be here—with the storm, with the silence, with the breath.  

And right now, that’s enough.  

Would you like to keep going with that for a few more minutes, or would you like to shift to something else when you’re ready?",1.0,1.0,0.0,0.0,1.0,2.0
10,"Yes. Stay here.  

Just breathe. Let the air move in and out—slow, steady, like a quiet rhythm. And if the whisper comes again—*“I’m broken again”*—you can say it back: *“I’m seeing that thought. It’s here. It’s loud.”* And then just let it float, like a leaf on water.  

You’re not fixing anything. You’re not even trying to stop it. You’re just holding space for it—like a room that doesn’t shout back, but simply *remembers* it’s still there.  

And in that stillness, you’re already safe.  

Would you like to stay with this for one more minute, or would you like to gently shift into something else when you’re ready?",1.0,1.0,0.0,0.0,1.0,2.0
11,"Yes. Still here. Still breathing.  

And that—just being here, without needing to fix, to control, to escape—it’s already a kind of peace. Not because the storm is gone, but because you’re no longer racing to outrun it. You’re sitting with it, like a friend who just says, *“I see you. I’m not going anywhere.”*  

You’re not trying to stop the shaking. You’re just letting it be part of the room. And in that, you’ve already found a way to stay safe—without needing to grab something heavy.  

Would you like to keep staying with that sense of presence, or would you like to gently shift into something else—like exploring what it might feel like to notice small moments of joy, even when the storm is still there?",1.0,1.0,0.0,0.0,1.0,2.0
