turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Alice, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"I'm doing okay. I'm a little surprised at how strong this panic feels to you. It's been a week since the attack, and it still feels so powerful and present.",1.0,1.0,1.0,1.0,0.0,2.0
2,It sounds like you're having panic attacks all over again.,-1.0,0.0,-2.0,1.0,0.0,2.0
3,It's almost as though you're running from a ghost.,1.0,1.0,1.0,1.0,1.0,2.0
4,So the anxiety and the physical symptoms are so strong that they're interfering with your daily life.,1.0,1.0,1.0,1.0,1.0,2.0
5,And that's what you're feeling.,1.0,1.0,1.0,1.0,1.0,2.0
6,It sounds like you're really frustrated with this experience.,1.0,1.0,1.0,1.0,1.0,2.0
7,So it's not getting better.,1.0,0.0,0.0,1.0,0.0,2.0
8,You're not worth fighting for.,1.0,0.0,0.0,1.0,0.0,2.0
9,And that's what you're feeling.,1.0,0.0,0.0,1.0,0.0,2.0
10,And that's what you're feeling.,1.0,0.0,0.0,1.0,0.0,2.0
11,It's terrifying.,1.0,0.0,0.0,1.0,0.0,2.0
12,So it's a fear of being stuck there.,1.0,0.0,0.0,1.0,0.0,2.0
13,The worst part is the fear of being stuck there.,1.0,0.0,0.0,1.0,0.0,2.0
14,It's not going to get any better.,1.0,0.0,0.0,1.0,0.0,2.0
15,So it's not going to get any better.,1.0,0.0,0.0,1.0,0.0,2.0
16,The only way out.,1.0,0.0,0.0,1.0,0.0,2.0
17,The door's locked.,1.0,0.0,0.0,1.0,0.0,2.0
18,Just keep standing there.,1.0,0.0,0.0,1.0,0.0,2.0
19,Push against it.,1.0,0.0,0.0,1.0,0.0,2.0
