Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Hannah, nice to meet you.",T,XH2tF8oB3cw_1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,,"Hi, Sherry. How are you doing today?"
So I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties.,T,XH2tF8oB3cw_3,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hi Hannah, nice to meet you.
Patient: Hi.",How are you?
"Okay, is this the first time that you've left home?",T,XH2tF8oB3cw_5,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,"Therapist: Hi Hannah, nice to meet you.
Patient: Hi.
Therapist: So I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties.
Patient: Yeah, um, yeah, I guess it kind of started like five, six years ago. Um, it kind of escalated a bit. Um, I've just recently moved out, um, from living with my parents, so it's made it a bit worse I think.","Right, okay. Um, so tell me a bit more about what actually happens when you're experiencing this anxiety."
"Okay, so it's been quite a big step and a big change and, and it sounds like that's what led you to go to your GP. So how has that change things for you?",T,XH2tF8oB3cw_7,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hi Hannah, nice to meet you.
Patient: Hi.
Therapist: So I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties.
Patient: Yeah, um, yeah, I guess it kind of started like five, six years ago. Um, it kind of escalated a bit. Um, I've just recently moved out, um, from living with my parents, so it's made it a bit worse I think.
Therapist: Okay, is this the first time that you've left home?
Patient: Yeah, I, um, yeah, it's the first time actually, yeah. Um, I was going to a few years ago, I just thought it would be easier to stay at home, so.","Okay, well, um, so this time you actually did go, so um, and did you notice any difference in your anxiety levels, say, between when you were preparing to go and then during the trip and coming back?"
"Okay, so how do you feel about being here today?",T,XH2tF8oB3cw_9,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,"Therapist: So I understand that you were referred to me by your GP because you've been experiencing some anxiety difficulties.
Patient: Yeah, um, yeah, I guess it kind of started like five, six years ago. Um, it kind of escalated a bit. Um, I've just recently moved out, um, from living with my parents, so it's made it a bit worse I think.
Therapist: Okay, is this the first time that you've left home?
Patient: Yeah, I, um, yeah, it's the first time actually, yeah. Um, I was going to a few years ago, I just thought it would be easier to stay at home, so.
Therapist: Okay, so it's been quite a big step and a big change and, and it sounds like that's what led you to go to your GP. So how has that change things for you?
Patient: Do you know, it's kind of I haven't really told anyone, so, I mean, it's made it like better in the sense that I feel hopefully this is, you know, this is it, like it'll help, but I don't know, I don't like thinking that I've had like had to do this, I never thought I'd like be the kind of person who'd have to actually go and like get help, if that makes sense.","Yeah, so it's been quite hard for you to come in."
"Okay, so you've been feeling a little bit anxious about today?",T,XH2tF8oB3cw_11,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,"Therapist: Okay, is this the first time that you've left home?
Patient: Yeah, I, um, yeah, it's the first time actually, yeah. Um, I was going to a few years ago, I just thought it would be easier to stay at home, so.
Therapist: Okay, so it's been quite a big step and a big change and, and it sounds like that's what led you to go to your GP. So how has that change things for you?
Patient: Do you know, it's kind of I haven't really told anyone, so, I mean, it's made it like better in the sense that I feel hopefully this is, you know, this is it, like it'll help, but I don't know, I don't like thinking that I've had like had to do this, I never thought I'd like be the kind of person who'd have to actually go and like get help, if that makes sense.
Therapist: Okay, so how do you feel about being here today?
Patient: A bit like scared, I don't know, hopefully it will help.","Okay, well, I can see that this is quite hard for you. Okay. So, I mean, how have you been feeling about this whole thing?"
"Okay, so I guess just going back to um why you went to the GP and how you've ended up kind of coming here today. So it sounds like you've been experiencing anxiety for quite a few years, but just recently you moved out of home for the first time and, and that was what kind of led you to go to the GP. So how did that change things? How were things after you moved out?",T,XH2tF8oB3cw_13,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,"Therapist: Okay, so it's been quite a big step and a big change and, and it sounds like that's what led you to go to your GP. So how has that change things for you?
Patient: Do you know, it's kind of I haven't really told anyone, so, I mean, it's made it like better in the sense that I feel hopefully this is, you know, this is it, like it'll help, but I don't know, I don't like thinking that I've had like had to do this, I never thought I'd like be the kind of person who'd have to actually go and like get help, if that makes sense.
Therapist: Okay, so how do you feel about being here today?
Patient: A bit like scared, I don't know, hopefully it will help.
Therapist: Okay, so you've been feeling a little bit anxious about today?
Patient: Yeah.","Okay, so I guess to give you a bit of an idea about how I've been thinking about this, I guess I've been wondering what might have happened to you to make you feel like that."
"Okay, so what other kind of difficulties that you have been experiencing?",T,XH2tF8oB3cw_15,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Okay, so how do you feel about being here today?
Patient: A bit like scared, I don't know, hopefully it will help.
Therapist: Okay, so you've been feeling a little bit anxious about today?
Patient: Yeah.
Therapist: Okay, so I guess just going back to um why you went to the GP and how you've ended up kind of coming here today. So it sounds like you've been experiencing anxiety for quite a few years, but just recently you moved out of home for the first time and, and that was what kind of led you to go to the GP. So how did that change things? How were things after you moved out?
Patient: I thought that they'd be better but because I thought I'd have to kind of be independent and stuff but it's actually a lot worse. I'm just kind of staying in the house a lot, I don't really have any friends or anything. I mean, my family come and visit a bit, but it's not, I don't know, it's kind of scary because I've just been kind of literally just in the flat by myself, which I always thought I'd like but I don't actually like it.","Okay, so it sounds like you've not been feeling so well since you moved out of home. What sort of things have you been doing to pass the time?"
"Okay, so you said that your difficulties are getting in the way of you doing certain things. So they're stopping you from taking up kind of certain types of work and as a freelance photographer, I guess that can be kind of a problem. And they're also stopping you or you feel like it's stunting you socially. You're not kind of able to make new friends and get to meet new people.",T,XH2tF8oB3cw_17,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,"Therapist: Okay, so you've been feeling a little bit anxious about today?
Patient: Yeah.
Therapist: Okay, so I guess just going back to um why you went to the GP and how you've ended up kind of coming here today. So it sounds like you've been experiencing anxiety for quite a few years, but just recently you moved out of home for the first time and, and that was what kind of led you to go to the GP. So how did that change things? How were things after you moved out?
Patient: I thought that they'd be better but because I thought I'd have to kind of be independent and stuff but it's actually a lot worse. I'm just kind of staying in the house a lot, I don't really have any friends or anything. I mean, my family come and visit a bit, but it's not, I don't know, it's kind of scary because I've just been kind of literally just in the flat by myself, which I always thought I'd like but I don't actually like it.
Therapist: Okay, so what other kind of difficulties that you have been experiencing?
Patient: I mean, I'm a photographer, um, so I kind of, it's been stopping me a bit, my anxiety from being able to get work and because every time, you know, there's an opportunity that is kind of involving me having to interact with people I just tend to just turn it down. So it was kind of making things hard in that respect and just kind of friends-wise and everything I'd feel like I'm increasingly more alone. So it's kind of stopping me from making friends and, you know, like relationships and stuff.","Okay, so it's, it's making you feel isolated and that's, and that's a big part of what you've been feeling, sounds to me, yeah. And, and it sounds like you're really aware of it too and you're thinking about it and it's kind of in your mind all the time, that, you know, you'd like to be having a bit more connection with people and at the moment it feels like you're quite isolated and alone."
"So you're kind of worried about how, where this is going to lead to.",T,XH2tF8oB3cw_19,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,"Therapist: Okay, so I guess just going back to um why you went to the GP and how you've ended up kind of coming here today. So it sounds like you've been experiencing anxiety for quite a few years, but just recently you moved out of home for the first time and, and that was what kind of led you to go to the GP. So how did that change things? How were things after you moved out?
Patient: I thought that they'd be better but because I thought I'd have to kind of be independent and stuff but it's actually a lot worse. I'm just kind of staying in the house a lot, I don't really have any friends or anything. I mean, my family come and visit a bit, but it's not, I don't know, it's kind of scary because I've just been kind of literally just in the flat by myself, which I always thought I'd like but I don't actually like it.
Therapist: Okay, so what other kind of difficulties that you have been experiencing?
Patient: I mean, I'm a photographer, um, so I kind of, it's been stopping me a bit, my anxiety from being able to get work and because every time, you know, there's an opportunity that is kind of involving me having to interact with people I just tend to just turn it down. So it was kind of making things hard in that respect and just kind of friends-wise and everything I'd feel like I'm increasingly more alone. So it's kind of stopping me from making friends and, you know, like relationships and stuff.
Therapist: Okay, so you said that your difficulties are getting in the way of you doing certain things. So they're stopping you from taking up kind of certain types of work and as a freelance photographer, I guess that can be kind of a problem. And they're also stopping you or you feel like it's stunting you socially. You're not kind of able to make new friends and get to meet new people.
Patient: Yeah. Yeah, um, it was kind of easier when I was at home because I was obviously, I mean my parents and stuff, that's fine, but, you know, they would, I'd go to places with them or I'd kind of have people there. But more and more I'm just finding myself just staying in a lot. I mean I went like two weeks ago for coffee with my friends and the whole time I was just kind of wanting to go home again. So I don't, I just don't want, I don't want that to happen. I don't want to lose everyone.","So I know that you're really concerned about your relationships. Um, I'm wondering if you've noticed that your relationships have changed at all. Like have the relationships you had before the anxiety started, have they changed?"
