Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Sarah, how are you doing today?",T,SNstOn6owcI_1,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,0,2,,"Hi Carly, how are you doing today?"
Doing well?,T,SNstOn6owcI_3,1.0,0.0,0.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: Hi Sarah, how are you doing today?
Patient: Good.","I'm doing well, thanks for asking. How have things been?"
"A little better than last time, or worse?",T,SNstOn6owcI_5,1.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Hi Sarah, how are you doing today?
Patient: Good.
Therapist: Doing well?
Patient: Okay.",Okay. How have things been?
No change?,T,SNstOn6owcI_7,1.0,1.0,1.0,1.0,1.0,2.0,0,0,-2,1,0,2,"Therapist: Hi Sarah, how are you doing today?
Patient: Good.
Therapist: Doing well?
Patient: Okay.
Therapist: A little better than last time, or worse?
Patient: Kind of no change.",Kind of no change?
So you're still having sadness?,T,SNstOn6owcI_8,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Patient: Good.
Therapist: Doing well?
Patient: Okay.
Therapist: A little better than last time, or worse?
Patient: Kind of no change.
Therapist: No change?",No change? How have things been?
And frustrated?,T,SNstOn6owcI_10,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,1,2,"Patient: Okay.
Therapist: A little better than last time, or worse?
Patient: Kind of no change.
Therapist: No change?
Therapist: So you're still having sadness?
Patient: Yeah.",You're still having sadness. How have your thoughts been?
Tell me what's been going on this last week.,T,SNstOn6owcI_12,0.0,0.0,-2.0,0.0,0.0,2.0,0,0,-2,0,0,2,"Patient: Kind of no change.
Therapist: No change?
Therapist: So you're still having sadness?
Patient: Yeah.
Therapist: And frustrated?
Patient: Yeah.",Frustrated. Any other emotions?
How much have you been sleeping each night on average?,T,SNstOn6owcI_14,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,0,0,1,0,2,"Therapist: So you're still having sadness?
Patient: Yeah.
Therapist: And frustrated?
Patient: Yeah.
Therapist: Tell me what's been going on this last week.
Patient: Mary's been crying a lot and I'm really tired. I've needed extra help with her because I just can't get out of bed.",Mary's been crying a lot and you feel like you need extra help with her. You're feeling tired. Tell me about what's been going on.
And how long did you sleep each night before you had Mary?,T,SNstOn6owcI_16,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: And frustrated?
Patient: Yeah.
Therapist: Tell me what's been going on this last week.
Patient: Mary's been crying a lot and I'm really tired. I've needed extra help with her because I just can't get out of bed.
Therapist: How much have you been sleeping each night on average?
Patient: Maybe eight or ten hours, maybe more.",Eight or ten hours a night? That's a lot of sleep. Have you been feeling tired at all?
So your sleep habits have changed. What else has changed besides feeling sad?,T,SNstOn6owcI_18,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Tell me what's been going on this last week.
Patient: Mary's been crying a lot and I'm really tired. I've needed extra help with her because I just can't get out of bed.
Therapist: How much have you been sleeping each night on average?
Patient: Maybe eight or ten hours, maybe more.
Therapist: And how long did you sleep each night before you had Mary?
Patient: Maybe six or eight at the most.",Six or eight hours at the most. How about now?
