turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Life used to be different, you used to have a sense of normalcy or manageability. I can imagine how it must feel to be in a place where you don't know where to go or what to do, especially with so many responsibilities in a house full of kids. I can sense how you're feeling stuck.",1.0,1.0,1.0,1.0,1.0,2.0
2,Sometimes I just...,1.0,1.0,1.0,1.0,1.0,2.0
3,"Your husband probably wouldn't cry much; he's already so tired from dealing with it. Your son, he's so angry with you and it's obvious, but it's hard to know what to do with him. I know it's frustrating for you, but it's really hard to know what to do with him when he's so angry. I know it's frustrating for you, but it's really hard to know what to do with him when he's so angry.

I mean, I'm glad that you can tell me about your son, but it's hard for me to know what to do with him when he's so angry. I mean, I know it's frustrating for you, but it's really hard to know what to do with him when he's so angry. I mean, I'm glad that you can tell me about your son, but it's hard for me to know what to do with him when he's so angry.",-1.0,-1.0,-2.0,0.0,0.0,1.0
4,"Part of what makes it feel so hopeless is that you don't even know where to start with what's going on with your son or your marriage. It's really hard to know where to go or what to do, and that's very discouraging.

But I mean, I know it's hard to know where to go or what to do, and it's very discouraging, but I do know that it's very hard to know what to do with your son when he's so angry with you. I mean, I know it's hard to know what to do with him, but it's hard for me to know what to do with him when he's so angry with you. I mean, I know it's hard to know what to do with him, but it's really hard for me to know what to do with him when he's so angry with you.",1.0,1.0,1.0,1.0,1.0,2.0
5,"You feel so alone in this situation. I mean, it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.",1.0,1.0,0.0,1.0,0.0,2.0
6,"You feel hollow and empty in the mirror. It's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.",1.0,1.0,0.0,-1.0,0.0,2.0
7,"You feel like a failure by being the one holding onto hope for something that seems to have completely lost its way. It's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.",1.0,1.0,0.0,-1.0,0.0,2.0
8,"You're clinging to this family because you love them, or because you're scared that if you stop hoping, they'll finally stop caring about you? It's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.",1.0,1.0,0.0,-1.0,0.0,2.0
9,"He wouldn't even cry. He'd probably be relieved to have a mother who isn't constantly preoccupied with trying to save him. I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you just stopped trying to save him, if you just stopped trying to be the one who cares enough to try, then maybe he would stop being angry with you. I mean, maybe he would stop being angry with you.",1.0,1.0,0.0,-1.0,0.0,2.0
10,"One way that I can help is if I can help you figure out what are some things that you can do that might help you reduce your anger with your son. Maybe if I can help you think about some ways that you can try to make that a little bit more productive, and that might help you reduce the anger.",1.0,1.0,0.0,-1.0,0.0,2.0
11,"Well, I mean, it's hard to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if there's a way that you can try to manage your anger a little bit, maybe that could help reduce the intensity of the situation, and that might help with your relationship with your son. And maybe if you could try to reduce your anger, that might help reduce your anger, that might help reduce your anger with him.",1.0,1.0,0.0,-1.0,0.0,2.0
12,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
13,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
14,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
15,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
16,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
17,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
18,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
19,"Well, I mean, I know it's very hard for me to know what to do with your son when he's so angry with you. I mean, it's hard for me to know what to do with him when he's so angry with you, but it's very hard for me to know what to do with him when he's so angry with you.

But if you could just try to take a moment when you feel like you're getting angry, just try to take a moment and breathe. Maybe just try to do that for yourself. And maybe if you could try to do that, I mean, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to do that, maybe if you could try to",1.0,1.0,0.0,-1.0,0.0,2.0
