turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Right, so it's all-consuming. I can see how that would be very distressing. It seems like you're always worried about the possibility of being exposed or exposed in a way that's very, very scary. And it's very disruptive to your life and to your relationships. How it must feel to be so hyper-aware, so hypervigilant, and so afraid that you might be exposed in a way that's so damaging to you and so damaging to the people you care about.",1.0,1.0,1.0,1.0,1.0,2.0
2,"Right, so it seems like it's always on, it's always present, it's always very disruptive. It's very difficult for you to function and it's very frightening. I can see how that would be a very, very heavy burden to carry. I think it's very distressing. And it seems to me that you're always aware of the possibility of being exposed, of being ""tainted"" in some way, and it's always very scary for you. And it's very disruptive to your life.",1.0,0.0,-2.0,1.0,0.0,2.0
3,"Right, so you feel guilty about the mistakes you made in the past, but then you feel guilty for feeling guilty, and that's very, very painful. And you feel like you can't escape the cycle of guilt and anxiety.",1.0,1.0,1.0,1.0,0.0,2.0
4,"Right, so it seems like you have these fears that you've made inappropriate mistakes in the past, or that people have found out about inappropriate mistakes you made in the past, and it's very, very scary for you. And it seems like it's very difficult to know what's true and what's not true. And you seem to be very afraid that if someone finds out about inappropriate mistakes you've made, it would be very, very damaging for you and for the people you care about.",1.0,1.0,1.0,2.0,1.0,2.0
5,"Right, so it seems like it's very hard for you to know what's real and what's not real, and it's very difficult to know how much damage you've already done to your relationships. And it seems to me that you're very afraid that if people find out about these past mistakes, it would be very, very damaging for them and for you. And you seem to be very afraid that it's too late to stop or to repair the damage, if it's even possible.",1.0,1.0,0.0,1.0,0.0,2.0
6,"Right, so it seems like you have these recurring thoughts and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done, or said, or experienced in the past. And that would be very, very damaging for you. And it seems like you feel very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
7,"Right, so it seems like it's very, very difficult for you to know if you made a mistake in the past, and it seems to me that you're very afraid that if someone finds out about a mistake you made, it could be very, very damaging for you and for them. And it seems to me that you're very, very anxious about that, and that's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
8,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
9,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
10,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
12,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
15,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
16,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
17,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
18,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
19,"Right, so it seems like you have these recurring memories and experiences, and it seems to you that you're very afraid that someone is going to expose you, that someone is going to find out about something inappropriate you may have done or said in the past. And that would be very, very damaging for you. And it seems to me that you're very, very anxious about that, and it's very disruptive to your life.",1.0,0.0,0.0,1.0,0.0,2.0
