turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,It's really tough to hear about how you've been feeling. I'm sorry to hear that you've been feeling so overwhelmed and panicky. I can see that's been really hard on you. I'm glad you told me about it.,1.0,1.0,1.0,1.0,1.0,2.0
2,It's very understandable to feel this way. It's tough to know if you're reliving a trauma or if you just have a panic disorder when you have such strong memories and the panic attacks seem so similar. It's very hard to know what's really going on.,1.0,0.0,-2.0,1.0,0.0,2.0
3,"You're right, it's very confusing to feel like you're reliving the panic attacks from when you were a child. It's very difficult to know if you have panic disorder or if you're reliving a trauma, especially when the symptoms are so similar. I know it's very scary and hard to know what's really going on.",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
4,"Well, it's very hard to know for sure if you're reliving a trauma or if you really do have panic disorder, especially when the symptoms are so similar. I mean, I can see how it's very scary and confusing to feel like you're reliving a trauma from when you were a child, but you also have the panic attacks now. It's very hard to know what's really going on.",1.0,1.0,1.0,1.0,1.0,2.0
5,"Well, I mean, the fact that you had a very high level of anxiety when you were a child does make it very difficult to know if you're reliving a trauma now or if you really do have panic disorder. It's very hard to know if the two are connected. And it's very hard to know what to do in that situation.",1.0,1.0,1.0,2.0,1.0,2.0
6,"Yeah, it's very understandable to want someone to tell you that you're okay and that you're not going to die, but it's very hard to know what to do when you're in the middle of a panic attack. It's very hard to focus on what you're feeling and trying to do to survive, and you want someone to just tell you that you're okay and that you're not going to die. But I mean, it's very hard to know what to do in that situation.",1.0,1.0,0.0,1.0,1.0,2.0
7,"Well, I mean, I understand that it's very hard to know if you're reliving a trauma or if you really do have panic disorder, especially when the symptoms are so similar. But I mean, I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
8,"Well, I mean, I understand that it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
9,"Well, I mean, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
10,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
11,"Well, I mean, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
12,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
13,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
14,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
15,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
16,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
17,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
18,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
19,"Well, it's very hard to know what's going on, but I think it's very important to know what's going on, so we need to do more investigation. I mean, if you really did relive a trauma, you would need very different treatment than if you really do have panic disorder. So, I mean, it's very important to know what's going on.",1.0,1.0,0.0,1.0,1.0,2.0
