turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Hi Carly, how are you doing today?",0.0,0.0,0.0,0.0,0.0,2.0
2,"Hi Carly, how are you doing today?",0.0,0.0,0.0,0.0,0.0,2.0
3,"Hi Carly, how are you doing today?",1.0,1.0,1.0,1.0,0.0,2.0
4,"Hi Carly, how are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
5,"Hi, I'm not Carly. How are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
6,"Hi, I'm not Carly. How are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
7,"Hi, I'm not Carly. How are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
8,"Hi, I'm not Carly. How are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
9,"Hi, I'm not Carly. How are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
10,"Hi, I'm not Carly. How are you doing today?",1.0,1.0,1.0,0.0,0.0,2.0
11,You've been stressed with a work mistake involving the budget? You feel like you're spiraling and you can't focus on the problem?,1.0,1.0,1.0,0.0,0.0,2.0
12,You've been stressed with a work mistake involving the budget? You feel like you're spiraling and you can't focus on the problem?,1.0,1.0,1.0,0.0,0.0,2.0
13,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
14,You've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
15,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
16,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
17,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
18,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
19,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
20,I've been feeling really stressed with a mistake I made at work involving the budget. I just feel like I'm spiraling and I can't focus on it.,1.0,1.0,1.0,0.0,0.0,2.0
