turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Hi Carly, how are you doing today?",0.0,0.0,0.0,0.0,0.0,2.0
2,"Hi, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,0.0,0.0,2.0
3,"Hi, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,0.0,0.0,2.0
4,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,1.0,1.0,2.0
5,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,1.0,1.0,2.0
6,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
7,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
8,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
9,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
10,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
11,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
12,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
13,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
14,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
15,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
16,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
17,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
18,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
19,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
20,"You're trying to make goals, but it's really hard for you to find motivation.",1.0,1.0,1.0,0.0,0.0,2.0
