turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"So you've been thinking about switching roles to help with the finances, but it's been tough to find the motivation with everything else you have to deal with.",1.0,1.0,1.0,1.0,1.0,2.0
2,"So you're afraid that if you admit you need help, it means you've failed as a provider.",1.0,1.0,1.0,1.0,1.0,2.0
3,"The problem isn't that you can't work part-time, it's that you're too exhausted to do it.",1.0,1.0,1.0,1.0,1.0,2.0
4,"So you feel like if you stop working, you could lose your home.",1.0,1.0,1.0,1.0,1.0,2.0
5,"It's clear you're feeling completely stuck in a place where you can't see a way out. You feel like you're trapped in a cycle of exhaustion and worry about losing your job, your home, and your sanity.",1.0,1.0,1.0,1.0,1.0,2.0
6,"It's painful to see your children suffering because of your exhaustion. It's understandable that you'd want to find a way to escape the cycle, but it's important to be aware of the risks and the consequences.",1.0,1.0,1.0,1.0,1.0,2.0
7,"It's not just the exhaustion, it's the pain of knowing that you are a good mom, but you're also failing at being a good mom because you're so overwhelmed with exhaustion.",1.0,0.0,0.0,1.0,0.0,2.0
8,"Reality hits: you have a full-time job, you have a part-time job, you're a mother, and you're trying to raise two kids. You feel like you're failing at all of it, but you don't have a way out that works for you.",1.0,0.0,0.0,1.0,0.0,2.0
9,"It's a self-fulfilling prophecy, but it's a vicious cycle of despair.",1.0,0.0,0.0,1.0,0.0,2.0
10,A failure instead of someone who is struggling with a problem that is incredibly difficult to manage.,1.0,0.0,0.0,1.0,0.0,2.0
11,You're scared to try to fix it because you don't even know where to start.,1.0,0.0,0.0,1.0,0.0,2.0
12,"You get the break you need, if I'm honest, you might end up in a place where you can't come back out. You could end up in a place where you feel so depressed that you can't even do the small things that you need to survive. And if that happens, then you're not a good mom, you're not a good worker, and you're not a good partner.",1.0,0.0,0.0,1.0,0.0,2.0
13,"If you quit working, you can't pay the mortgage. If you stop being strong, you can't take care of your kids. But if you stop to rest, if you try to take a break, you could end up in a place where you're too depressed to do any of that.",1.0,0.0,0.0,1.0,0.0,2.0
