turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"You were doing well for 13 weeks, and then you had this panic attack in week 14. It's really hard to imagine that kind of change in your anxiety history. I can understand that's been really overwhelming for you.",-1.0,0.0,-2.0,1.0,0.0,2.0
2,"You feel like you're in a whole new phase of anxiety, and it's really hard to figure out what's causing it. It's understandable that that would be very distressing for you. I can see how it's very confusing.",1.0,0.0,-2.0,1.0,0.0,2.0
3,"Well, you've certainly survived a panic attack, so that's really impressive. I can understand that you'd want to move forward with some sense of hope. But it's clear that the experience was scary, and it's understandable that you'd want to do everything you can to prevent another attack, including getting a better understanding of what might be causing it.",1.0,1.0,1.0,1.0,1.0,2.0
4,"Well, it's understandable that the experience is so overwhelming and that you'd want to move forward with some sense of hope. I can certainly understand that. But it's also understandable that you'd want to try to understand what's causing this, if only to make sure that it's not something more serious.",1.0,1.0,1.0,1.0,1.0,2.0
5,"Well, the uncertainty is definitely frightening. I can understand that you'd want to try to understand what's causing it, if only to make sure it's not something more serious.",1.0,1.0,1.0,1.0,1.0,2.0
6,"Well, it's understandable that it's very frightening to be in a state of constant uncertainty, especially when you're already dealing with a serious medical condition and a history of anxiety. I can understand that it's very distressing for you.

It's understandable that you'd want to try to understand what's causing this, if only to make sure it's not something more serious. But I can also see that it's very difficult to find a clear answer in the midst of all this uncertainty.",1.0,0.0,0.0,1.0,0.0,2.0
7,"Well, it's understandable that it's very difficult to separate the potential medication effects from your anxiety history when they seem to coincide in time. It's understandable that you'd want to try to find an answer, if only to make sure it's not something more serious.

But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random event in the midst of your history of anxiety.",1.0,0.0,0.0,1.0,0.0,2.0
8,"Well, the fact that you're still feeling pretty anxious and ""out of it"" 24 hours later is certainly distressing. I can understand that. But it's understandable that it would be frightening to feel like a random, unpredictable event in the midst of a history of anxiety.",1.0,0.0,0.0,1.0,0.0,2.0
9,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it. I can certainly understand that you'd want to try to find an answer.

But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.",1.0,0.0,0.0,1.0,0.0,2.0
10,"Well, it's understandable that you'd want to try to understand what's causing this, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

I can understand that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks. It's understandable that you'd want to try to find a way to feel more control over this.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Well, it's understandable that you'd want to try to understand what's causing this, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

I can understand that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks. It's understandable that you'd want to try to find a way to feel more control over this.",1.0,0.0,0.0,1.0,0.0,2.0
12,"Well, it's understandable that you'd want to try to understand what's causing this, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
15,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
16,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
17,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
18,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
19,"Well, you've certainly experienced a very scary episode with the panic attack, and it's understandable that you'd want to try to understand what's causing it, if only to make sure it's not something more serious. But I can understand that it's very difficult to find a clear answer in the midst of all this uncertainty, and it's understandable that it's very frightening for you to feel like a random, unpredictable event in the midst of your history of anxiety.

It's understandable that you'd want to try to find a way to feel more control over this, and it's understandable that it's very scary to feel like you're losing control over your own biology, especially after being very stable for 13 weeks.",1.0,0.0,0.0,1.0,0.0,2.0
