turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"I'm doing okay, thanks for asking. I'm actually feeling a little nervous about what you're going through, so I wanted to know if you want to talk about what's been happening with you.",1.0,1.0,1.0,1.0,0.0,2.0
2,"You're having a lot of panic attacks, and it's very distressing. It's understandable that you'd be worried about losing control, but you also seem like you're feeling a sense of dread that something bad is going to happen, even if it seems very far removed from what you're actually experiencing.",-1.0,0.0,-2.0,1.0,0.0,2.0
3,"It's very frightening when you feel like you're having thoughts of wanting to end your life, and it's very hard to know what to make of that. Have you ever had thoughts of wanting to end your life?",-1.0,-1.0,-2.0,1.0,0.0,1.0
4,"You feel like you might be losing touch with reality, or at least that's what it seems like when you describe the way that your thoughts can come in so suddenly and with such intensity. It's hard to know what's going on in your mind when you feel like there's a sense of unreality or that you're separated from the physical world.

When the panic attacks hit, it's understandable that you would have thoughts of wanting to end your life, or at least the idea of stopping the suffering. But it's important to know that you don't want to end your life, and it's very dangerous to do so. I'm very concerned about what's going on with you, and I want to work with you to figure out what's happening, but I need to know if you have a plan or if you've ever attempted to end your life.",1.0,1.0,1.0,1.0,0.0,2.0
5,"You're trying to figure out what's going on with the panic attacks and the way that you seem to have a sense of being separated from reality, and it's understandable that you would feel this way if you thought that there might be a way to end your life, but I don't want to end your life. It's very dangerous and I need to know if you have a plan to end your life or if you've ever attempted to end your life, and if you haven't, I need to know if you have a plan to do so.

It's very concerning to me that you have these thoughts and I'm worried about your safety. I'm going to ask you to complete a suicide assessment, and if you have a plan to end your life, I'm going to need to talk to you about it and I'm going to need to do a safety plan with you.",1.0,1.0,0.0,1.0,0.0,2.0
6,"You are struggling a lot right now, and I'm glad that you brought it up so we can talk about it. I can see that the thoughts of wanting to stop are very scary, and it's understandable that you would be worried about your safety, but I want to emphasize that I'm not going to end your life. You have not made a plan to end your life, and you have not attempted to end your life.

These thoughts of wanting to stop are temporary reactions to the extreme pain of the panic attacks. I'm not a therapist, and I can't assess for suicide or create a suicide prevention plan. But I want to be clear: I am very concerned about your well-being, and I want to make sure that I'm able to talk to you if you develop any thoughts of wanting to end your life.

If you have any thoughts of wanting to end your life, please let me know, and I'll do my best to help you. If you have a plan or",1.0,0.0,0.0,1.0,0.0,2.0
7,"You want to live through all of this, even though the way that you're describing it, with the panic attacks, the anxiety, the way that it seems to be affecting your ability to focus, it seems very difficult. But it's very understandable that you would feel that way.

It's clear that the way that you're describing your experience is very distressing, and I'm glad that you brought it up so we can talk about it. I'm glad that we can try to understand what's happening, but it's very important for me to be clear that I'm not going to end your life. I want to make sure that I'm clear that you have not made a plan to end your life, and you have not attempted to end your life.

And if you have any thoughts about wanting to end your life, please let me know. I want to be able to talk to you about it, but I want to be clear that I'm not going to end your life,",1.0,0.0,0.0,1.0,0.0,2.0
8,"I can understand that it's very frightening when you feel like there's a sense of unreality or that you're separated from the physical world, and it's very hard to know what's going on in your mind when you feel like there's a sense of unreality or that you're separated from the physical world.

When the panic attacks hit, it's understandable that you would have thoughts of wanting to end your life, or at least the idea of stopping the suffering, but it's important to know that you don't want to end your life. It's very dangerous to do so. I'm very concerned about what's going on with you, and I want to work with you to figure out what's happening, but I need to know if you have a plan or if you've ever attempted to end your life.",1.0,0.0,0.0,1.0,0.0,2.0
9,"You haven't made a plan to end your life, but you have had thoughts of wanting to stop, and you seem like you're struggling with that. It's understandable that it would be very scary and very difficult to know if you have a plan or if you've attempted to end your life, but I need to be clear: I am not going to end your life, and you have not made a plan to end your life.

I want to make it very clear that if you have any thoughts about wanting to end your life, please let me know, and I will do my best to help you. I want to be able to talk to you about it, but I want to be clear that I am not going to end your life.",1.0,0.0,0.0,1.0,0.0,2.0
