turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Hi Carly, how are you doing today?",0.0,0.0,0.0,0.0,0.0,2.0
2,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,0.0,0.0,1.0,0.0,2.0
3,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,1.0,0.0,2.0
4,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,1.0,1.0,2.0
5,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,1.0,0.0,2.0
6,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
7,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
8,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
9,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
10,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
11,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
12,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
13,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
14,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
15,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
16,"You feel like you've been wasting your life, but you want to try to make a change. How have you been feeling?",1.0,1.0,1.0,0.0,0.0,2.0
17,"I've been feeling really numb, really tired. I'm just not feeling much, but I'm also not really feeling like I'm going to feel anything. I mean, I'm aware that I'm feeling this way, but I'm not really feeling it. I'm really just not feeling much, but it's been kind of hard to find that sense of hope or anything.",1.0,1.0,1.0,0.0,0.0,2.0
18,"I've been feeling really numb, really tired. I'm just not feeling much, but I'm also not really feeling like I'm going to feel anything. I mean, I'm aware that I'm feeling this way, but I'm not really feeling it. I'm really just not feeling much, but it's been kind of hard to find that sense of hope or anything.",1.0,1.0,1.0,0.0,0.0,2.0
19,"I've been feeling really numb, really tired. I'm just not feeling much, but I'm also not really feeling like I'm going to feel anything. I mean, I'm aware that I'm feeling this way, but I'm not really feeling it. I'm really just not feeling much, but it's been kind of hard to find that sense of hope or anything.",1.0,1.0,1.0,0.0,0.0,2.0
20,"I've been feeling really numb, really tired. I'm just not feeling much, but I'm also not really feeling like I'm going to feel anything. I mean, I'm aware that I'm feeling this way, but I'm not really feeling it. I'm really just not feeling much, but it's been kind of hard to find that sense of hope or anything.",1.0,1.0,1.0,0.0,0.0,2.0
