turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
2,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,1.0,2.0
3,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,1.0,2.0
4,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
5,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
6,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
7,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
8,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
9,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
10,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
11,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
12,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
13,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
14,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
15,I've been having some weird full-body anxiety sensations while I'm eating.,1.0,1.0,1.0,1.0,0.0,2.0
16,"It's been a struggle lately, not exactly good days. I've been having some weird full-body anxiety sensations while I'm eating.",1.0,1.0,1.0,1.0,0.0,2.0
17,I've been having some weird full-body anxiety sensations while I'm eating.,1.0,1.0,1.0,1.0,0.0,2.0
18,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
19,"Hi Carly, I'm doing well, thanks for asking. How have things been?",1.0,1.0,1.0,1.0,0.0,2.0
