turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"I'm doing okay, thanks for asking. I've been feeling a little pressure from my supervisor to get my treatment plan together, and that's been kind of stressful. But I feel like I'm glad to talk to you, so I'm glad to be able to talk about it.",0.0,0.0,0.0,0.0,0.0,2.0
2,"It's difficult to know, I think. I mean, I'd like to try, but I'm so tired and I'm just so behind. I don't know if I would be able to keep up or if I would even have the energy to go to a group, much less a group where I would be expected to make contributions.",1.0,0.0,0.0,1.0,0.0,2.0
3,"It's not easy to admit you might not be able to do something, but it seems like you're worried you might be in a place where you need to join a group to see if you can actually get out of bed. I think it's really hard to know if we need to join a group or not, and it's understandable that you'd feel that way.",1.0,1.0,1.0,1.0,1.0,2.0
4,"It seems like you're feeling like you're standing at the edge of a cliff, looking down at a group of people climbing up a mountain. You're trying to get out of bed and you're trying to make progress, but it's so difficult to know if you can even do it.",1.0,1.0,1.0,1.0,1.0,2.0
5,"So it's understandable that you'd feel that way, but it's difficult to know if joining a group would make you feel better if you're already struggling with so much. I mean, I would hope that if I was struggling, I would want to find a way to make that struggle more manageable. But if joining a group makes you feel worse, then it doesn't make sense to join a group.",1.0,1.0,1.0,2.0,1.0,2.0
6,"Well, I can understand that if you join a group, it's difficult to know if it's going to make you feel worse. It's really hard to know if you're going to feel worse about your performance or your lack of performance, or about the way you're showing up in a group.",1.0,1.0,1.0,1.0,0.0,2.0
7,"Well, I can understand how you could feel pressured to pretend if it seems like the group is all about high goals and accountability. It would be really difficult for you to feel like you have a place in a group where you're so far behind, especially if you feel like you have to prove that you can do it.",1.0,1.0,1.0,1.0,0.0,2.0
8,"So you're worried that the accountability in a support group is meant to make you feel worse, not better, and that's making it hard for you to join a group.",1.0,1.0,1.0,1.0,0.0,2.0
9,"Well, I can understand that if you're feeling like you're being told to just try harder, that can be really discouraging. It's understandable that you'd feel that way, but it's not clear to me that that's what you need in a group where you're trying to make progress.",1.0,1.0,1.0,1.0,0.0,2.0
10,"Well, I can see that there are two very different kinds of groups, and it's not clear to me that you can tell which one you need. But I can see that there's a certain way in which if you join a group, you'd feel worse about your lack of productivity and you'd feel like you're being judged, which is not a good way to feel.",1.0,1.0,1.0,1.0,0.0,2.0
11,"Well, I can understand that if there's a middle ground where you're more accountable for your feelings and what you're going through, that might be a way to feel supported and validated without having to feel guilty about your lack of productivity. I can see that it might make a difference in how you feel, but it's not clear to me that you can find a way to make a group feel that way.",1.0,1.0,1.0,1.0,0.0,2.0
12,"Well, it's understandable that most groups seem to be focused on productivity, but it's not clear to me that's the way you need to be accountable. I can see how that might not be the way you need to be accountable, but it's not clear to me that there's a way to be accountable to your feelings in a way that doesn't feel like you have to report on your feelings or report on productivity.",1.0,1.0,1.0,1.0,0.0,2.0
13,"Well, I can understand that if the goal isn't necessarily getting to a place where you're feeling productive, but instead just being able to talk about what you're feeling, that might be a way to be accountable in a way that doesn't involve reporting on productivity.",1.0,1.0,1.0,1.0,0.0,2.0
14,"Well, I can understand that if the group is meant to be about sharing feelings and being supported, it's understandable that there would be a way to share about how you're feeling without having to report on goals or productivity. I can see that would be a way to be accountable in a way that's focused on the way you're feeling.

But I'm also concerned that if the accountability is really about sharing how you're feeling, that could be a way to fall into a trap where the group becomes a place where you just sit with your feelings and your depression and your lack of productivity. I'm concerned that if there's no shared activity or a shared mission, it could feel like a way to just sit with your depression and not try to move forward.

So I'm wondering if there's a way to have some accountability in a way that's focused on how you're feeling, but also has a way to have some shared activity or shared mission. I'm wondering if there's a way to share about your feelings, but also have a way to talk about how you're trying to move forward, or trying to get out of bed, or trying to do something.",1.0,1.0,1.0,1.0,0.0,2.0
15,"Well, I think you're onto something really interesting here. I think that if the accountability is about the *effort* or the *intent* to try, rather than the *outcome* of whether you were successful, that might be a way to have some shared accountability without feeling like you have to report on productivity or performance.

I can see how if you're trying to move forward with a shared intention or intent to try something, and you share that with the group, and the group responds with, ""Well, it's good to know that you made an effort,"" or ""It's good to know that you tried to move forward,"" that might be a way to have some shared accountability that doesn't feel like a chore.",1.0,1.0,1.0,1.0,0.0,2.0
