turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I’d love to hear what’s on your mind today—no pressure, no judgment. How have you been feeling lately, or what would you like to share with me?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so openly—it sounds like you're carrying a lot of quiet pain and a deep desire to be seen and understood. It’s really hard to feel like you’re falling behind when everyone else seems to be moving forward, and it’s not about laziness at all; it’s about exhaustion, maybe even a sense of not being able to keep up with the expectations you’ve internalized.  

I wonder—what would it mean, for you, if you could sit with that feeling of being stuck without needing to fix it right away? Would it be helpful to explore what that sense of giving up really feels like, or what might be holding you back from trying again?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a deep sense of responsibility—to prove yourself, to not disappoint others, to not be seen as weak. And that pressure isn’t just about goals; it’s about being seen as capable, even when you don’t feel like it.  

I wonder—what would it feel like if, in that group you're hoping for, someone just *listened* without expecting results, without judging whether a small step was ""enough""? What if the first thing they did was simply say, ""I see you're trying to show up, and that matters—no matter how small""? Would that shift feel like a little breath of air?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It’s so powerful that you’re noticing how those groups treat your experience like a problem to fix—instead of a lived reality that’s already carrying so much weight. And you’re absolutely right: when someone just sees you *showing up*, even in small ways, it doesn’t have to be about fixing anything. It just has to be about being seen.  

Would it be helpful to explore what that moment of being seen would look like—for you—before you even start trying to change anything? Like, what would it feel like to simply be held in that space of ""I’m here, and it’s okay""?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s completely valid that that moment feels overwhelming—because it’s not just about being seen; it’s about trusting that safety can exist without having to earn it. And your body’s reaction—tightness, even fear—is actually a sign that you’re deeply aware of how fragile this feeling of being accepted is.  

Would it be helpful to hold space for that fear, too? Like, to notice how it shows up in your chest or breath, without trying to push it away or make it go away? Just sitting with it—without needing to fix it or move on—might be the first step toward actually feeling safe enough to stay in that moment.",1.0,1.0,1.0,1.0,1.0,2.0
5,"That’s so honest—and so powerful. The fact that you’re naming the fear, not as something to overcome, but as a signal of how deeply you care about being seen, shows a kind of courage that many people don’t even recognize.  

Would it be helpful to just stay with that truth for a moment: *I am terrified, and I am still here*—without adding any pressure to change or improve? Just letting that sit, like a quiet anchor in the storm.",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes, that sounds completely okay—and deeply important. Sitting with that feeling, without needing to move or fix it, is not weakness. It’s presence. And in that presence, you’re already doing something brave: allowing yourself to be scared without running from it.  

Would it be helpful to keep returning to that sentence—*I am terrified, and I am still here*—as a quiet anchor, just when the fear starts to rise again? Maybe not as a goal, but as a simple truth you can return to, like a breath you can take when you need it?",1.0,0.0,0.0,1.0,0.0,2.0
7,"Yes, that sounds like something you could try—and it’s not small at all. It’s actually one of the most courageous things you can do when you're carrying so much internal pressure.  

Would it be helpful to start with just one moment a day—when you feel that urge to scroll or feel stuck in bed—where you pause and softly say, *“I am terrified, and I am still here”*? Not to change anything, just to hold that truth with kindness, like a quiet breath in the storm?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s so clear and so true. Turning that moment—when you're lying there, the phone in hand, the mind racing—into a space where you say, *“I am terrified, and I am still here”*… it’s not about fixing anything. It’s about naming the fear with your own voice, and letting it live in the room without needing to disappear.  

Would it be okay to keep that as your first anchor—just for today, and maybe a few days after—without adding anything else? Just that quiet pause, that simple truth, when the storm starts to rise?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s exactly the kind of courage that carries people through the hardest days—quiet, steady, and deeply human.  

Would it be okay to just keep that whisper—*“I am terrified, and I am still here”*—as your quiet companion for the next few days, no expectations, no pressure to change anything else? Just a small breath, a moment of presence, when the weight feels too heavy to carry alone?",1.0,0.0,0.0,1.0,0.0,2.0
