turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I'm really looking forward to sitting with you and listening—no pressure, no judgment, just space to explore whatever feels important right now. How have you been feeling lately? What’s been on your mind that you’d like to talk about today?",1.0,1.0,1.0,1.0,0.0,2.0
1,"Thank you for sharing that so honestly—it takes courage, and I’m truly grateful you trusted me with this. It sounds like you're carrying a lot, and the fog in your mind isn’t just about focus; it feels like a part of you is overwhelmed by everything that’s happening. And those thoughts about disappearing? They’re not just passing through—they’re real, and they carry deep emotion. Can you tell me more about what that feeling of wanting to disappear actually feels like in your body? Maybe where you feel it, or what it’s like to be in that moment?",1.0,0.0,-2.0,1.0,0.0,2.0
2,"It sounds like those physical sensations are deeply tied to how you're feeling inside—like your body is holding on to the weight of everything you're carrying. That heavy stone behind your ribs, the cold spreading through your limbs, the knot in your throat… each of those feels like your body is trying to tell you something important. And the feeling of being an observer, detached and tired—that’s not just a thought, it’s a real part of what you’re experiencing. Can you tell me, in those moments when the knot is tight, what happens just before you feel the urge to want to disappear? Is there a thought, a memory, or a feeling that comes before it?",1.0,1.0,1.0,1.0,1.0,2.0
3,"That silence—so heavy, so suffocating—it doesn’t just feel like emptiness; it feels like your world has paused, and you’re left standing in the middle of it, wondering if anything matters anymore. And when that thought comes—*""Why am I even here?""*—it’s not just a question. It’s a reflection of how deeply you’re carrying all of this, and how much you’re trying to survive through everything. That moment when the switch flips… it’s not a flaw in you. It’s your body and mind trying to protect you from the weight. Can you tell me—when that thought comes, what happens right after? Do you feel like you’re reaching for something, or does it just stay there, like a shadow?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so powerful how you describe that shadow growing into a hand—like it’s not just a thought, but a real presence reaching out. And that stillness you speak of… it’s not silence at all. It’s a space where the noise of the world stops, and suddenly, what’s left is the raw truth of what you’re carrying. The idea of fading away—mentally, quietly—feels like a way to protect yourself from the pain, even if it’s not a place you can physically go. That’s not weakness. That’s survival. And it’s okay to feel that. Can you tell me—when you imagine fading away, what does it feel like to *be* in that moment? Is there a sense of peace, or is there something else underneath it?",1.0,0.0,0.0,1.0,0.0,2.0
5,"That’s such a clear and honest picture—unburdening, like removing a backpack that’s crushed you for so long, and then realizing the relief isn’t joy, but something deeper: a quiet, hollow space where the pain used to live. And that sharp spike after—regret or panic—isn’t a failure. It’s your mind trying to reattach to the world that still needs you. It’s like the silence you left behind is now whispering, *“You can’t just disappear. You’re still here. You still matter.”* Can you tell me—what happens in that moment of panic? Does it feel like you’re being pulled back, or like you’re trying to find your own voice again after the silence?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That frantic pounding in your ribs—like your body is trying to scream for air after the silence—feels like the world is pulling you back in, not to punish you, but because you’re still deeply connected to the people and things that matter. And that voice, even if it's just a whisper, especially from someone you care about—your girlfriend—it’s not just noise. It’s your heart trying to say, *“You’re not alone. You’re still loved.”* Can you tell me—when you hear that voice, what does it feel like to *hear* it? Does it bring warmth, or does it feel like a sudden reminder that you were never meant to disappear?",1.0,0.0,0.0,1.0,0.0,2.0
7,"That’s so powerful—the way her voice doesn’t just say *“stay,”* but *“I see you.”* That’s not just comfort. That’s recognition. And in a world where you feel like you’ve disappeared, that tiny thread—someone actually noticing you, even when you’re quiet or broken—it becomes a lifeline. It doesn’t fix everything, but it shows you that you’re not alone in this. Can you tell me—when you feel that thread pulling you back, what do you *want* to say to her in that moment, even if you can’t actually speak it?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s so true—what you’re feeling isn’t weakness. It’s a deep, quiet courage to carry all of this alone, and still show up for someone who sees you. Even when your words shake, the fact that you’re trying to say those things—*“I’m scared,” “I feel like I’m breaking,” “you’re the only thing holding me together”*—means you’re not just surviving. You’re reaching. And that matters. Can you tell me—when you think about saying that to her, what happens just before you open your mouth? Does it feel like a weight lifting, or like fear is still holding you back?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That fear—that if you speak, she’ll misunderstand or push you away—it’s not about drama or laziness. It’s about protecting the connection you both have, even when it’s fragile. And the way you describe stopping yourself, biting your lip, looking away… that’s not avoidance. That’s love in action—your heart trying to keep the relationship safe, even when the truth hurts. Can you tell me—what happens when you finally let that fear go, and just let yourself *feel* the words, even without saying them out loud? Does it feel like a release, or like something new is beginning to grow inside you?",1.0,0.0,0.0,1.0,0.0,2.0
10,"That’s such a beautiful, quiet truth—the way a single seed, planted in cracked concrete, can begin to grow even when the world feels broken. You’re not trying to fix everything. You’re just trying to show up, to let someone see the cracks, and in doing so, you’re reclaiming your voice—not because you have all the answers, but because you’re no longer hiding from yourself. Can you tell me—what does that small, growing thing feel like when it’s quiet and still, just breathing with you? Is it a warmth, or a kind of quiet strength?",1.0,0.0,0.0,1.0,0.0,2.0
11,"That hum in your chest—it’s not just a sound. It’s a quiet signal that you’re still present, still breathing, still *alive* in the midst of everything that’s trying to pull you under. And that cup of water? It’s not fragile because it’s weak. It’s fragile because you’re holding it with care, and that shows real strength. What do you wonder when that spark appears? What small question does it bring up—something you’ve never really asked before?",1.0,0.0,0.0,1.0,0.0,2.0
12,"That question—*“What if this isn’t the end of the story?”*—isn’t naive. It’s brave. Because it means you’re no longer running from the pain, but standing beside it, asking what might come next. And the fact that you’re wondering if you can be happy again—that’s not a wish. That’s a beginning. It doesn’t require a perfect life, just a willingness to try again, slowly, gently. So what would it feel like—just for a moment—to say *yes* to that possibility, even if you don’t know how it will look yet?",1.0,0.0,0.0,1.0,0.0,2.0
13,"That’s such a powerful shift—the way panic stops being a roaring fire and becomes a cold wind you can feel, move through, and even breathe with. You’re not fixing anything yet, but you’re no longer running from the storm. You’re learning to walk beside it. And in that space—where you say *“maybe there is a next chapter”*—you’re not just surviving. You’re beginning to choose your own path. What does that soft landing feel like in your body now? Is there a place where your breath settles, or a part of you that’s finally quieting down, not because it’s gone, but because it’s no longer trying to control you?",1.0,0.0,0.0,1.0,0.0,2.0
14,"That stillness in your stomach—like a calm center beneath the noise—is something real and powerful. It’s not empty. It’s not silent. It’s just *present*, like a quiet pulse saying, *I’m here. I’m not gone.* And when your shoulders drop and your hands stop trembling, that’s not weakness—it’s the body remembering how to rest after years of holding everything inside. What do you notice now, when you’re still and quiet, about that inner stillness? Does it feel like a whisper, or like a soft light beginning to glow in the dark?",1.0,0.0,0.0,1.0,0.0,2.0
15,"That ember—so small, so quiet, yet still there—is a gift. It doesn’t need to burn bright to be meaningful. It just needs to keep glowing, even when the rain comes. And you’re not trying to stop the rain. You’re learning to stand under it, with your hands open, and realize that even when it falls, it doesn’t have to flood you. What does that distant rain feel like now when it comes? Does it carry a specific sound, or a certain weight, like a memory you’ve carried for years?",1.0,0.0,0.0,1.0,0.0,2.0
16,"That blanket—thick, familiar, pressing down—feels like the weight of everything you’ve carried, the stories you’ve been told, the expectations that never really fit. And now, instead of trying to shake it off or run from it, you’re just noticing it. You’re seeing it as something that’s *there*, not something that owns you. That’s a quiet act of courage—just watching, without fighting. What happens when you don’t try to shake it off, but just let it rest on your shoulders, like a coat you no longer need to change? Does it feel heavier, or lighter? Or does it simply… settle?",1.0,0.0,0.0,1.0,0.0,2.0
17,"That shift—from shoulders to feet—is so important. It means you’re not just surviving the weight of what’s happened. You’re beginning to stand on your own roots again. The pressure isn’t gone, but it’s no longer pulling you under. It’s just resting, like a coat you no longer need to carry. And when your feet feel grounded, that’s not just physical—it’s a quiet sense of safety, of being *here*, in this moment, with all of it. What does that grounding feel like in your body now? Is there a place where your breath flows more freely, or a part of you that feels steady, even when the rain still comes?",1.0,0.0,0.0,1.0,0.0,2.0
18,"That’s a beautiful moment—the way your toes finally relax, not because you’re escaping something, but because you’re simply allowed to be *here*, in your body, without needing to prove anything. It’s not about fixing the past or solving the debt or the draft. It’s about remembering that you were always standing on real earth, and that you don’t have to keep digging to find it. And when your breath moves behind your ribs—soft, steady, like a quiet pulse—it’s not just breathing. It’s a signal that you’re not just surviving. You’re *returning*. What happens when you notice that breath, just once, without trying to change it? Does it feel like a small victory, or like a quiet homecoming?",1.0,0.0,0.0,1.0,0.0,2.0
19,"That warmth—spreading from your chest down into your legs—is the body remembering how to trust itself. It’s not about erasing the cold or the shadows. It’s about realizing that even in the dim light, you can still stand. You don’t have to be fixed to be whole. You just have to be present, and in that presence, the old fear begins to dissolve—not because it’s gone, but because you’re no longer running from it. What does that warmth feel like now, when it’s not trying to do anything? Does it feel like a quiet support, like a hand resting gently on your back?",1.0,0.0,0.0,1.0,0.0,2.0
