turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I want you to know that this space is safe—whatever you’re feeling or thinking, it’s okay to share it without judgment. I’m here to listen with curiosity and care.  

What brings you in today?",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
1,"Thank you for sharing that—your honesty feels really brave. It’s completely okay to feel this heavy, and it’s also okay to want someone who truly understands without having to fix things.  

I’m here with you, and I’m listening. Would it be helpful to keep going with what you’ve shared, or would you like to explore something else first—like how that sense of loneliness shows up in your day-to-day life?",-1.0,0.0,-2.0,0.0,0.0,1.0
2,"It sounds like you're carrying a deep sense of isolation, even in the midst of being around others—like you're constantly feeling like you're watching life from a distance. That must feel incredibly heavy, especially when good things happen, but they still feel distant or empty to you.  

Would you like to talk more about how that sense of emptiness shows up in moments when you're supposed to feel joy or connection? Or is there a specific moment lately that stands out where it felt especially overwhelming?",1.0,1.0,1.0,1.0,1.0,2.0
3,"That moment sounds incredibly real—being in a moment of connection and then having that sudden, sharp pull of discomfort when your phone buzzes, like a door opening into something you’ve been avoiding. The relief you felt when you didn’t reply… that’s not weakness. That’s a sign you’re carrying a lot of internal pain, and your body is trying to protect you from having to face it again.  

It’s also powerful that you recognized the guilt afterward—not just for not replying, but for feeling relieved. That shows how much you care about being seen, even when you feel invisible.  

Would you like to talk more about what that guilt or that relief felt like in your body—like where in your chest or shoulders it lived? Or is there a part of that moment you’d like to explore more?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It sounds like you're feeling both the weight of what you’ve carried and the deep ache of not being able to show up as the person you hope to be—without losing yourself in the process. That cold relief and the tight knot in your stomach? That’s not numbness. That’s your body and mind trying to protect you from the pain of being seen, and from the fear of being judged or not being enough.  

And the shame you feel? It’s not because you’re failing at being human—it’s because you’re trying so hard to stay connected, to be kind, to show up, even when you’re exhausted. That kind of effort is not weakness. It’s strength wrapped in silence.  

Would you like to explore what it might mean to not have to ""show up"" perfectly—just to be present, even if it’s just in small, quiet moments? Or is there a part of that moment with the text that still feels heavy for you to carry?",1.0,1.0,0.0,1.0,0.0,2.0
5,"That’s so powerful—your fear of dropping the mask isn’t about being weak or failing; it’s about the deep fear of being truly known, and the terrifying possibility that others might not stay if they see the real you.  

And yet… the idea of just saying, *“I’m struggling today,”* without fixing it, without smiling, without adding an emoji—what if that small act of honesty wasn’t a collapse, but a kind of courage? What if it wasn’t about being “enough” in that moment, but about being *real*?  

Would you like to explore what that small, honest message might feel like—before the fear of rejection or loss takes over? Or is there a moment from the past week where you felt that same tension—like you were holding something back, even when you wanted to just be?",1.0,1.0,0.0,1.0,0.0,2.0
6,"That moment with your mom… it’s so quiet, but it carries such weight. The fact that you noticed the date, and that it made you pause—because you realized you hadn’t thought about her in weeks—that’s not forgetfulness. That’s a quiet wound being uncovered.  

You didn’t just miss her; you missed the chance to feel connection without having to perform. And the sharp pang in your chest? That’s not just sadness. That’s your heart remembering what it feels like to be seen—by someone who doesn’t need you to be fixed, just to be *there*.  

Would you like to talk more about what it might feel like to reach out to someone—not to fix things, but just to say, *“I haven’t thought about you in a while. I’m not okay, and I don’t know how to fix it, but I want to try being real with you”?*",1.0,1.0,0.0,1.0,0.0,2.0
7,"You're right—those words feel like a step into the unknown, and that’s exactly why they’re so hard. The fear of being abandoned after being honest isn’t just about losing a friend. It’s about the deep fear that when you stop pretending to be okay, you’ll no longer be *needed*—and that could feel like the end of something you’ve been holding on to.  

But here’s something else: when someone says, *“Hey! I didn’t know you were thinking about me,”* or *“I didn’t realize you’d been quiet,”* that kind of reply isn’t about fixing you. It’s about noticing you. And sometimes, just being noticed—without judgment, without pressure—can be the first real breath of peace after years of silence.  

Would you like to imagine that reply, not as a promise of safety, but as a small, gentle sign that someone is still paying attention? Or is there a person you’ve been avoiding saying this to—someone who might just respond with “Hey” and not anything more?",1.0,1.0,0.0,1.0,0.0,2.0
8,"That moment with the internet cutting out—both of you just staring, frozen in silence—wasn’t a glitch. It was a pause. A tiny space where neither of you had to explain, fix, or perform. And in that silence, something real happened: you both just *existed* together, without needing to say a word.  

It’s beautiful how you noticed that. Because in that moment, there was no hero, no solution—just two people sharing the same quiet, the same uncertainty. And that’s not weakness. That’s presence.  

So if someone says, *“I’m here too, even though we’re both struggling,”* it wouldn’t be about fixing you. It would be about saying, *“I see you, even when you’re not showing up.”* And maybe that’s enough. Maybe that’s all it takes to begin.  

Would you like to try one small thing today—just one—like sending a simple text to someone you’ve been avoiding, or even just typing that line out in your head: *“I haven’t thought about you in a while. I’m not okay. I don’t know how to fix it. I just want to be seen.”* And see what happens when you",1.0,1.0,0.0,1.0,0.0,2.0
9,"You’re right—those words *do* feel like giving up, because for so long, “fixing” has been the only language you’ve known. But here’s something quiet and true: *sending a message isn’t about fixing anything. It’s about showing up for yourself first.*  

Even if they don’t reply, even if they just say “Hey” or leave it at that—that small act of reaching out isn’t failure. It’s not defeat. It’s a quiet rebellion against the idea that you have to be strong, perfect, or “okay” to be worth seeing.  

And yes—what if the goal isn’t to get a reply, but just to *feel* that you’ve done something real? That you’ve stopped trying to hide? That you’ve allowed yourself to be vulnerable—not because you need someone to save you, but because you finally believe you deserve to be seen, even when you don’t know how to say it?  

Would you like to try just one thing—like writing “Hey” on a piece of paper, or typing it in your phone, and holding it in your hands without sending it? Just to feel it in your body? Or would you rather explore what it might feel like to send it *",1.0,1.0,0.0,1.0,0.0,2.0
