Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Lisa, how you doing today?",T,L1vluZ9uHMY_1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,,"Hi Carly, how are you doing today?"
"I'm doing well, thanks for asking. It's nice to meet you, I'm glad you could come into the agency. Could you tell me what brings you here today?",T,L1vluZ9uHMY_3,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Therapist: Hi Lisa, how you doing today?
Patient: I'm well. How are you?","I'm doing well, thanks for asking. How have things been?"
All right. So were you ordered by a court or...?,T,L1vluZ9uHMY_5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Lisa, how you doing today?
Patient: I'm well. How are you?
Therapist: I'm doing well, thanks for asking. It's nice to meet you, I'm glad you could come into the agency. Could you tell me what brings you here today?
Patient: Um, well, I am here now because I was caught stealing money, and now I have to pay the price, I guess.",You were caught stealing money?
And how long ago did the crime occur?,T,L1vluZ9uHMY_7,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Therapist: Hi Lisa, how you doing today?
Patient: I'm well. How are you?
Therapist: I'm doing well, thanks for asking. It's nice to meet you, I'm glad you could come into the agency. Could you tell me what brings you here today?
Patient: Um, well, I am here now because I was caught stealing money, and now I have to pay the price, I guess.
Therapist: All right. So were you ordered by a court or...?
Patient: Yeah.",You were ordered by a court. Can you tell me about what happened?
"All right. So I'm going to try to get an idea of what's going on with you to see where you fit in in terms of treatment. So it's an assessment, so I'll be asking you some questions about your history and kind of things that you've done, any feelings you've had, thoughts you've had.",T,L1vluZ9uHMY_9,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: I'm doing well, thanks for asking. It's nice to meet you, I'm glad you could come into the agency. Could you tell me what brings you here today?
Patient: Um, well, I am here now because I was caught stealing money, and now I have to pay the price, I guess.
Therapist: All right. So were you ordered by a court or...?
Patient: Yeah.
Therapist: And how long ago did the crime occur?
Patient: About a month ago.",About a month ago. So you've been in jail for about a month?
Like diagnosing. Is that okay with you?,T,L1vluZ9uHMY_11,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: All right. So were you ordered by a court or...?
Patient: Yeah.
Therapist: And how long ago did the crime occur?
Patient: About a month ago.
Therapist: All right. So I'm going to try to get an idea of what's going on with you to see where you fit in in terms of treatment. So it's an assessment, so I'll be asking you some questions about your history and kind of things that you've done, any feelings you've had, thoughts you've had.
Patient: Like diagnosing?","Well, part of it is to help me understand what's going on with you, but it can help with a diagnosis if that's needed."
All right. So how old are you now?,T,L1vluZ9uHMY_13,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: And how long ago did the crime occur?
Patient: About a month ago.
Therapist: All right. So I'm going to try to get an idea of what's going on with you to see where you fit in in terms of treatment. So it's an assessment, so I'll be asking you some questions about your history and kind of things that you've done, any feelings you've had, thoughts you've had.
Patient: Like diagnosing?
Therapist: Like diagnosing. Is that okay with you?
Patient: Sure.",Sure. So I'm going to ask you some questions and then we'll move on to other things. It's just to get a sense of what's going on with you.
All right. So you say about a month ago you got into some trouble. Can you tell me what happened there?,T,L1vluZ9uHMY_15,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: All right. So I'm going to try to get an idea of what's going on with you to see where you fit in in terms of treatment. So it's an assessment, so I'll be asking you some questions about your history and kind of things that you've done, any feelings you've had, thoughts you've had.
Patient: Like diagnosing?
Therapist: Like diagnosing. Is that okay with you?
Patient: Sure.
Therapist: All right. So how old are you now?
Patient: 25.",25. Okay. How old were you when you first started drinking?
And this was a friend of yours?,T,L1vluZ9uHMY_17,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Therapist: Like diagnosing. Is that okay with you?
Patient: Sure.
Therapist: All right. So how old are you now?
Patient: 25.
Therapist: All right. So you say about a month ago you got into some trouble. Can you tell me what happened there?
Patient: Um, well, I stole money from a friend of mine and, you know, I just needed the money. They had more money than me, so I took it.",You stole money from a friend? How much money did you take?
How do things stand between you and your friend now?,T,L1vluZ9uHMY_19,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Therapist: All right. So how old are you now?
Patient: 25.
Therapist: All right. So you say about a month ago you got into some trouble. Can you tell me what happened there?
Patient: Um, well, I stole money from a friend of mine and, you know, I just needed the money. They had more money than me, so I took it.
Therapist: And this was a friend of yours?
Patient: Yeah.","All right, so you stole from a friend. How did that happen?"
Have you had any other trouble with the law?,T,L1vluZ9uHMY_21,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: All right. So you say about a month ago you got into some trouble. Can you tell me what happened there?
Patient: Um, well, I stole money from a friend of mine and, you know, I just needed the money. They had more money than me, so I took it.
Therapist: And this was a friend of yours?
Patient: Yeah.
Therapist: How do things stand between you and your friend now?
Patient: Well, she turned me in, so we're no longer friends.",You were no longer friends? How did that happen?
And who's they?,T,L1vluZ9uHMY_23,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: And this was a friend of yours?
Patient: Yeah.
Therapist: How do things stand between you and your friend now?
Patient: Well, she turned me in, so we're no longer friends.
Therapist: Have you had any other trouble with the law?
Patient: Well, they say when I was younger I used to get into a lot of fights.",You used to get into a lot of fights? Have you ever been arrested or charged with a crime?
