Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?",T,H8CJxNP0nv8_1,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,,I'm here to support you. It sounds like you're feeling a bit overwhelmed with the situation at work. You mentioned that you're worried about the impact it's having on your relationships with your colleagues and your overall well-being. Can you tell me more about what's been going on and how you've been feeling?
"Alright. So, are there any substances that you currently use?",T,H8CJxNP0nv8_3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?
Patient: Sure.",I'm here to support you. It sounds like you're feeling a bit overwhelmed with the situation. Can you tell me more about what's going on and how you're feeling?
Can you tell me how often you drink?,T,H8CJxNP0nv8_5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?
Patient: Sure.
Therapist: Alright. So, are there any substances that you currently use?
Patient: Um, I drink a bit.",It sounds like you're using substances as a coping mechanism. That can be a really tough and isolating experience. Can you tell me more about what it's like to feel like you're using substances to cope? What are some of the emotions that come up for you when you're using?
And what are you drinking?,T,H8CJxNP0nv8_7,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?
Patient: Sure.
Therapist: Alright. So, are there any substances that you currently use?
Patient: Um, I drink a bit.
Therapist: Can you tell me how often you drink?
Patient: I guess it's more than a bit. I would say I have probably three drinks a day.",It sounds like you're using alcohol as a coping mechanism. That can be really tough. Can you tell me more about what it's like for you when you're drinking? How does it make you feel?
Do you know what size?,T,H8CJxNP0nv8_9,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Alright. So, are there any substances that you currently use?
Patient: Um, I drink a bit.
Therapist: Can you tell me how often you drink?
Patient: I guess it's more than a bit. I would say I have probably three drinks a day.
Therapist: And what are you drinking?
Patient: Um, beer.","It sounds like you're using beer as a coping mechanism. Is that something that's been a part of your daily routine for a while now, or is it something you've been trying to cut back on?"
Three bottles of beer a day?,T,H8CJxNP0nv8_11,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Can you tell me how often you drink?
Patient: I guess it's more than a bit. I would say I have probably three drinks a day.
Therapist: And what are you drinking?
Patient: Um, beer.
Therapist: Do you know what size?
Patient: Um, the bottles, I think they're 16 ounces.","It sounds like you're trying to manage your drinking, and it's affecting your daily life. That can be really tough. Can you tell me more about what it's like to have to drink that much?"
And how much time does it take you to consume those?,T,H8CJxNP0nv8_13,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: And what are you drinking?
Patient: Um, beer.
Therapist: Do you know what size?
Patient: Um, the bottles, I think they're 16 ounces.
Therapist: Three bottles of beer a day?
Patient: Yeah.",It sounds like you're feeling a bit concerned about your drinking habits.
"So, every day, three beers in about two hours?",T,H8CJxNP0nv8_15,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Do you know what size?
Patient: Um, the bottles, I think they're 16 ounces.
Therapist: Three bottles of beer a day?
Patient: Yeah.
Therapist: And how much time does it take you to consume those?
Patient: Probably a couple of hours.","It sounds like you're not really thinking about the time, but more about the physical act of drinking."
Is that do anything to you in terms of your mood or feeling?,T,H8CJxNP0nv8_17,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Therapist: Three bottles of beer a day?
Patient: Yeah.
Therapist: And how much time does it take you to consume those?
Patient: Probably a couple of hours.
Therapist: So, every day, three beers in about two hours?
Patient: Yeah.",It sounds like you're feeling a bit overwhelmed with the amount of drinking you've been doing.
So it's relaxing for you?,T,H8CJxNP0nv8_19,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,"Therapist: And how much time does it take you to consume those?
Patient: Probably a couple of hours.
Therapist: So, every day, three beers in about two hours?
Patient: Yeah.
Therapist: Is that do anything to you in terms of your mood or feeling?
Patient: It just kind of helps me unwind after a long day of work, relaxes me.",It sounds like you've found a way to cope with stress. Can you tell me more about what it's like to be able to unwind after a long day of work? What does that feel like for you?
