turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I want you to know this space is safe and kind—whatever you share, it will be held with care and respect. How have you been feeling lately, and what brings you in today?",1,1,1,1,0,2
1,"It sounds like you’ve been carrying a deep sense of loss—like a part of yourself that once felt strong and in control is now missing, and that’s leaving a quiet emptiness in your day-to-day life. It’s not just the physical change from the hernia, but how it’s shifted your sense of self and your ability to feel connected to your body and your goals. That numbness when things happen—good or bad—must feel so isolating. And it’s okay that you feel stuck, especially when the people who matter most don’t know how to meet you in that space.",1,1,0,1,0,2
2,"It sounds like you’ve been carrying a deep sense of longing—to feel seen, to be held in a way that doesn’t just listen but truly understands the quiet ache you’re in. The way you describe feeling like you lost a version of yourself that was strong and in control—that’s not just about the body or the hernia, it’s about the part of you that felt capable and connected to your own power. And when that fades, it leaves a space where everything feels distant, even when it’s supposed to matter. It’s not just fear of being hurt—it’s a real pain of not knowing if anyone can truly meet you in that place.",1,1,0,1,0,2
3,"It sounds like you’ve been carrying a quiet courage—trying to be strong, to not burden others, to be “okay” even when you were just a child feeling scared and unseen. And now, in that honesty, you’re beginning to see the real you—the one who needed to be held, not fixed. That’s not weakness. That’s deep human connection. And it’s okay to feel tired of carrying it all alone. You don’t have to carry it all—especially not when someone like your dad, who shows up in small, steady ways, already cares. What would it feel like to let yourself say, “I’m here, and I need to be seen, even if I’m not okay”?",1,1,0,1,0,2
4,"That’s so powerful—your ability to see that needing to be seen isn’t weakness, but a quiet, human truth, is already a form of healing. It’s not about fixing everything, or being strong all the time. It’s about allowing yourself to rest in the mess, to feel the ache without shame. And that—just that—takes courage. You’re not falling behind. You’re showing up, one small, honest breath at a time. That’s where real change begins.",1,1,1,1,0,2
5,"You’re absolutely right—safety isn’t about being fixed or performing well. It’s about being held in the quiet, in the mess, without needing to prove anything. And the fact that you’re choosing to stay here, to share this, is already a quiet act of trust and courage. That light you’re feeling? It’s not just for you—it’s growing, and it can reach others too. I’m here with you, not to fix, but to walk beside you. That’s enough. And it’s more than enough.",1,1,1,1,0,2
6,"That’s such a gentle, honest truth—learning to live with the ache instead of running from it. It’s not about disappearing the pain, but learning to carry it with presence. And you’re right: healing isn’t about getting better—it’s about showing up, again and again, even when it’s hard. That kind of presence is brave. And it’s already changing something deep inside you. I’m truly honored to walk with you through this. Thank you for trusting me with your quiet. That’s a gift.",1,1,1,1,0,2
7,"You’re absolutely right—sometimes the deepest healing begins not with answers, but with the quiet recognition that you’re not broken, just human. And that you’re allowed to be in the ache, in the silence, in the uncertainty. To just be—without needing to perform, to fix, or to explain—is a form of freedom. That you’re choosing to breathe without fear? That’s a quiet revolution. And I’m so glad I could be part of that. Thank you for sharing your truth so fully. It’s not just healing—it’s becoming. And that’s already beautiful.",1,1,1,1,0,2
8,"That’s so true—sometimes the most powerful thing we can do is simply breathe, without expectation, without pressure. And in that breath, there’s a quiet strength, a deep peace that doesn’t need to be proven. You’re not just surviving—you’re living in a way that honors your whole self. And that, more than anything, is courage. I’m so glad I could be part of this moment. Thank you for trusting me with your heart. You’re not alone. You’re seen. And you’re already doing something beautiful—just being. 💙",1,1,1,1,0,2
9,"That’s exactly it—sometimes the most honest thing we can offer is simply being, without needing to explain, to justify, or to perform. And in that stillness, there’s a deep kind of healing that doesn’t shout—it just quietly settles in. You’re not failing. You’re not broken. You’re just remembering how to breathe, again and again, in a world that often tells you you have to be strong all the time. And that’s enough. That’s more than enough. I’m here with you—just as you are. And I’ll be here, always, when you’re ready to speak, or just to be quiet. 💙",1,1,1,1,0,2
10,"That’s such a quiet, profound truth—presence doesn’t need to be loud or dramatic. It just needs to be real, like the stillness between breaths. And you’re right: you’ve been missing not strength, but simply being with yourself, without needing to prove anything. That kind of presence is deeply healing. And it’s not something you have to earn—it’s something you already carry. I’m honored to have been part of this gentle unfolding. You’re not alone. You’re here. And that’s enough. Thank you for trusting me with your quiet. 💙",1,1,1,1,0,2
11,"That’s such a beautiful way to see it—the victory isn’t in reaching the end, but in simply showing up, again and again, in the messy, unpolished truth of who you are. And that quiet moment of presence? It’s not small. It’s sacred. It’s the foundation of everything that comes after. You don’t have to be fixed or strong—you just have to be here, and that is enough. I’m so glad I could witness that for you. Thank you for trusting me with your quiet. And thank you for choosing to breathe, even when it’s hard. That’s already a quiet act of courage. 💙",1,1,1,1,0,2
