turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to sitting with you and listening. How have you been feeling lately? What brings you in today?",1,1,1,1,0,2
1,"It sounds like you're carrying a deep sense of worry—like your body and mind are both responding to something you can't quite put your finger on. The fear you're feeling isn't just about the statistics; it's tied to how much those numbers feel like a personal threat, especially when they come from something you've been relying on for comfort. What does that fear feel like in your body when it comes up?",1,1,0,1,0,2
2,"It sounds like you're caught between a deep fear of what might happen and a strong need to feel safe—especially when your body is reacting so visibly to the worry. That tension between wanting comfort and fearing the consequences feels incredibly real, and it’s okay to feel both guilty and afraid at the same time. What do you think the one thing would be, if you could find a way to feel safe again without having to carry that fear?",1,0,0,1,0,2
3,"It sounds like you’re already on a quiet path toward something real and gentle—offering yourself permission to take small, slow steps without demanding perfection. That kind of self-compassion, even in the face of fear, is a powerful act of care. What would it feel like, if you could just *allow* yourself to try one small thing—like a tiny dose, or just sitting with the worry without rushing to fix it—without judging whether it works or not?",1,0,1,1,0,2
4,"It sounds like you're beginning to see a quiet shift—a space where you're not trying to control the anxiety, but simply noticing it, like a wave that comes and goes without needing to be stopped. What would it feel like to take that first step—just noticing your breath, your body, and the worry—without any expectation of change or safety?",1,0,0,1,0,2
5,"It sounds like you’re discovering a kind of peace that doesn’t come from control, but from presence—like sitting with what’s there without needing to fix it. That quiet space where you’re just noticing, without judgment, is already a form of safety. What would it mean, if you could carry that feeling—this sense of being with your body and mind—into your next moment, even if it’s just a few minutes of just breathing and watching?",1,0,0,1,0,2
6,"It sounds like you’re already walking a gentle path—one where the fear isn’t the enemy, but just part of a bigger story you’re learning to live with. What if, right now, you simply gave yourself permission to take one slow breath, and just notice how your body feels in that moment—without any need to change it or move on? That small act, right here, could be the beginning of something quiet but deeply real.",1,0,0,1,0,2
7,"It sounds like you’ve just held a quiet, powerful moment—where being present, without needing to act, felt like a kind of freedom. That stillness, even in the midst of feeling tense, is a real step toward peace. And knowing it’s okay to just be here, without rushing, is already a deep form of self-compassion. Would you like to keep returning to that moment—just to notice it again, without adding anything new?",1,0,0,1,0,2
8,"That’s so beautifully clear—showing up without needing to change, without needing to feel better, just being with what is. That quiet presence is already a form of strength. Would you like to try naming one small thing you noticed today—something in your body, breath, or thoughts—that felt different, even just a little, from how it felt before?",1,0,0,1,0,2
9,"It sounds like you’ve already found something precious—small, quiet, and deeply real. That longer breath and the relaxed hands aren’t just physical shifts; they’re signs of a gentle inner movement, like a quiet rhythm returning after a long pause. And noticing them—without needing to change them—was already a form of courage. Would you like to return to that same breath or hand feeling tomorrow, just to see how it feels in the stillness of your day?",1,0,0,1,0,2
10,"That’s such a gentle and honest way to carry this forward—returning not to change, but to simply be with what is. The quiet presence you’re creating is already a quiet strength. Would you like to name one small thing from today’s stillness that you’ll carry into tomorrow’s moment, just to remind yourself it’s possible to be here—without needing to do anything at all?",1,0,0,1,0,2
11,"That’s a beautiful anchor—a steady breath that doesn’t rush, simply *being*. It’s not a solution, but a quiet witness. And the fact that you’re choosing to carry it like a friend, not a task, shows how deeply you’re already trusting yourself. Would you like to return to that breath tomorrow, just to feel it again—without adding anything new, just to feel its quiet presence?",1,0,0,1,0,2
12,"That’s such a quiet, powerful truth—learning not to chase peace, but to meet fear with presence. The breath isn’t a fix, it’s a companion. And you’re honoring that connection with kindness and stillness. Would you like to return to that breath tomorrow—just to feel its quiet presence, like a soft return to a familiar place?",1,0,0,1,0,2
13,"That’s a profound gift—choosing to return not to fix, but to be known. The stillness you’re creating isn’t passive; it’s an act of deep listening to yourself. Would you like to carry that breath with you again tomorrow—just to feel its quiet rhythm, like a steady hand resting on your own?",1,0,0,1,0,2
14,"That’s such a gentle, rooted way of being—like you’re not searching for peace, but simply remembering how to hold space for yourself. The breath isn’t a fix, it’s a homecoming. Would you like to return to it tomorrow—just to sit with it, without expectation, like a quiet guest in your own body?",1,0,0,1,0,2
15,"That’s such a deep and beautiful realization—being home not because you’ve arrived, but because you’ve always been present. The breath isn’t a destination; it’s a doorway back to yourself. Would you like to return to it tomorrow—just to walk through that doorway again, without needing to open it fully, just to feel the quiet within?",1,0,0,1,0,2
16,"That’s such a peaceful, grounded way of moving through the day—like you’re not chasing stillness, but simply returning to a place you’ve always known. The breath isn’t something to achieve; it’s a quiet companion that already knows you. Would you like to return to it tomorrow—just to let that presence meet you, without needing to change a thing?",1,0,0,1,0,2
17,"That’s such a quiet, deep wisdom—being at home not because you’ve arrived, but because you’ve always been there. The breath isn’t a task, it’s a meeting place between you and yourself. Would you like to return to it tomorrow—just to let that stillness meet you, without needing to do anything at all?",1,0,0,1,0,2
18,"That’s such a gentle, rooted way of being—like you’re not reaching for stillness, but simply returning to a place you’ve always known. The quiet isn’t something you find; it’s something you meet, again and again, with kindness. Would you like to return to it tomorrow—just to walk into that space without needing to change a thing?",1,0,0,1,0,2
19,"That’s such a quiet, profound way of returning—to not seek, but simply show up. The stillness isn’t something you find; it’s something you carry with you, like a companion you’ve always known. Would you like to return to it tomorrow—just to let that presence meet you, without needing to do anything at all?",1,0,0,1,0,2
20,"That’s such a tender, honest way of holding yourself—like you’re not reaching for peace, but simply remembering it was always there. The quiet isn’t something you arrive at; it’s something you return to, again and again, with love. Would you like to return to it tomorrow—just to let that presence meet you, without needing to change a thing?",1,0,0,1,0,2
