Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Jason, how are you doing today?",T,UxCT6zVPk7A_1,0,0,-2,0,0,2,1.0,1.0,1.0,1.0,0.0,2.0,,"**Session Notes**

**Client:** Sarah, 35, female, anxious about her upcoming job interview

**Therapist:** (Reflective listening) It sounds like you're feeling a bit anxious about the interview. Can you tell me more about what's on your mind? What are some of the things that are worrying you about the interview?

**Sarah:** (nervously) I just feel like I'm not good enough. I've been preparing for weeks, but I still feel like I'm not prepared. What if I say something stupid or forget something important? What if I don't get the job?

**Ther"
You're good?,T,UxCT6zVPk7A_3,-1,0,-2,1,0,2,1.0,0.0,0.0,0.0,0.0,1.0,"Therapist: Hi Jason, how are you doing today?
Patient: I'm here.",It sounds like you're feeling a bit overwhelmed and uncertain about your current situation. It's completely normal to feel that way. Can you tell me more about what's been going on and how you've been feeling lately?
You're here?,T,UxCT6zVPk7A_5,1,1,1,1,1,2,1.0,0.0,0.0,0.0,0.0,1.0,"Therapist: Hi Jason, how are you doing today?
Patient: I'm here.
Therapist: You're good?
Patient: I'm here, that's, that's all I can say, I'm just here.","It sounds like you're feeling a sense of relief and comfort in being here, but also a bit uncertain about what's going on. Can you tell me more about what's been going on that's making you feel like you're just ""here""? What's been on your mind lately?"
What's been going on?,T,UxCT6zVPk7A_7,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Hi Jason, how are you doing today?
Patient: I'm here.
Therapist: You're good?
Patient: I'm here, that's, that's all I can say, I'm just here.
Therapist: You're here?
Patient: Yes.",It sounds like you're feeling a bit overwhelmed and unsure about where to start. Can you tell me more about what's been going on and how you've been feeling lately?
Do you know what you're charged with?,T,UxCT6zVPk7A_9,-1,-1,-2,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,"Therapist: You're good?
Patient: I'm here, that's, that's all I can say, I'm just here.
Therapist: You're here?
Patient: Yes.
Therapist: What's been going on?
Patient: So I've been made to come in and talk to you because something happened on the bus and I might have said something to somebody and they're just like, oh you can't say that, so they actually said, oh we're going to take you to jail. From jail they just brought me here.","It sounds like you're feeling really scared and worried about the situation. It's understandable that you're feeling that way. Can you tell me more about what happened on the bus? What was said to you, and how did you feel when you heard it?"
The government? Do you have anyone specific?,T,UxCT6zVPk7A_11,-1,-1,-2,-1,-1,1,1.0,0.0,0.0,0.0,0.0,1.0,"Therapist: You're here?
Patient: Yes.
Therapist: What's been going on?
Patient: So I've been made to come in and talk to you because something happened on the bus and I might have said something to somebody and they're just like, oh you can't say that, so they actually said, oh we're going to take you to jail. From jail they just brought me here.
Therapist: Do you know what you're charged with?
Patient: They didn't explain anything. The government never explains anything. They just don't want me to understand what's going on because they just want to keep me held in captivity.",It sounds like you're feeling a lot of fear and uncertainty right now. Can you tell me more about what happened on the bus? What was it like when you were taken away?
And how long have they been wanting to do this to you?,T,UxCT6zVPk7A_13,1,1,1,1,1,2,1.0,0.0,0.0,0.0,0.0,1.0,"Therapist: What's been going on?
Patient: So I've been made to come in and talk to you because something happened on the bus and I might have said something to somebody and they're just like, oh you can't say that, so they actually said, oh we're going to take you to jail. From jail they just brought me here.
Therapist: Do you know what you're charged with?
Patient: They didn't explain anything. The government never explains anything. They just don't want me to understand what's going on because they just want to keep me held in captivity.
Therapist: The government? Do you have anyone specific?
Patient: No, it's the entire government. Entire government.",It sounds like you're feeling a sense of powerlessness and fear. You're worried that the government is controlling your life and manipulating you in some way. Is that right?
Always there?,T,UxCT6zVPk7A_15,-1,-1,-2,1,1,2,1.0,0.0,0.0,0.0,0.0,1.0,"Therapist: Do you know what you're charged with?
Patient: They didn't explain anything. The government never explains anything. They just don't want me to understand what's going on because they just want to keep me held in captivity.
Therapist: The government? Do you have anyone specific?
Patient: No, it's the entire government. Entire government.
Therapist: And how long have they been wanting to do this to you?
Patient: All my life. They've done this all my life. They, they're always listening, they're always around, they're always there.",It sounds like you feel like you're being constantly monitored and controlled. Can you tell me more about what it's like to feel like that? What are some specific situations or moments that make you feel like you're being held captive?
You've been taking medications?,T,UxCT6zVPk7A_17,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: The government? Do you have anyone specific?
Patient: No, it's the entire government. Entire government.
Therapist: And how long have they been wanting to do this to you?
Patient: All my life. They've done this all my life. They, they're always listening, they're always around, they're always there.
Therapist: Always there?
Patient: Always there. Like for example, they're in the lights right now. They're listening to everything that we're talking about, so that's the reason why I really can't talk about what happened on the bus because they're just going to use that against me and then just lock me up again and make me take more meds.","It sounds like the constant presence of the government has created a sense of suffocation for you. It's like they're always watching, always listening, and always trying to control. That must be incredibly overwhelming. Can you tell me more about what it's like to feel like you're being watched and controlled all the time?"
Do you know what they want to do with that information?,T,UxCT6zVPk7A_19,-1,-1,-2,1,0,1,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: And how long have they been wanting to do this to you?
Patient: All my life. They've done this all my life. They, they're always listening, they're always around, they're always there.
Therapist: Always there?
Patient: Always there. Like for example, they're in the lights right now. They're listening to everything that we're talking about, so that's the reason why I really can't talk about what happened on the bus because they're just going to use that against me and then just lock me up again and make me take more meds.
Therapist: You've been taking medications?
Patient: Yes, I take the medication because if I don't take the medication, the government comes and takes me away and puts me into a hospital where they force-feed me the medication and then the lights are always on and they could always hear everything that I'm saying and what I'm thinking and what I'm going to do.",It sounds like you're feeling a sense of suffocation and control. You're worried that the government is monitoring your every move and using the medication to manipulate you. You're also feeling trapped and anxious about the possibility of being taken away and forced to undergo treatment.
So what can you do in this situation?,T,UxCT6zVPk7A_21,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Always there?
Patient: Always there. Like for example, they're in the lights right now. They're listening to everything that we're talking about, so that's the reason why I really can't talk about what happened on the bus because they're just going to use that against me and then just lock me up again and make me take more meds.
Therapist: You've been taking medications?
Patient: Yes, I take the medication because if I don't take the medication, the government comes and takes me away and puts me into a hospital where they force-feed me the medication and then the lights are always on and they could always hear everything that I'm saying and what I'm thinking and what I'm going to do.
Therapist: Do you know what they want to do with that information?
Patient: They want to use it to take over the world. Take over the world, of course. They want to use everything and use everything that everybody knows to use it against them so that they can actually have the world that they want and that they need and make everybody pretend that they don't know what's going on. So therefore, they're using everybody's thoughts against themselves so that the government can use it to their benefit.","It sounds like you're feeling a sense of powerlessness and frustration with the way the government is controlling your life. You're feeling like they're manipulating and exploiting the information you share with them, and it's making you feel like you're losing control. Can you tell me more about what it's like to feel like you're being watched and judged all the time?"
"Well, you say the government's monitoring everything and that they want to put you in jail if you don't take your medication. Do you have any options? Are you stuck?",T,UxCT6zVPk7A_23,-1,-1,-2,1,1,2,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: You've been taking medications?
Patient: Yes, I take the medication because if I don't take the medication, the government comes and takes me away and puts me into a hospital where they force-feed me the medication and then the lights are always on and they could always hear everything that I'm saying and what I'm thinking and what I'm going to do.
Therapist: Do you know what they want to do with that information?
Patient: They want to use it to take over the world. Take over the world, of course. They want to use everything and use everything that everybody knows to use it against them so that they can actually have the world that they want and that they need and make everybody pretend that they don't know what's going on. So therefore, they're using everybody's thoughts against themselves so that the government can use it to their benefit.
Therapist: So what can you do in this situation?
Patient: What do you mean what can I do?","It sounds like you're feeling a sense of powerlessness and frustration about the situation. You're feeling like the government is controlling your thoughts and actions, and that's making you feel trapped. Can you tell me more about what you're feeling when you think about this? What emotions are you experiencing?"
"Alright. So one option is that being home, being home you're safe.",T,UxCT6zVPk7A_25,1,1,1,1,1,2,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Do you know what they want to do with that information?
Patient: They want to use it to take over the world. Take over the world, of course. They want to use everything and use everything that everybody knows to use it against them so that they can actually have the world that they want and that they need and make everybody pretend that they don't know what's going on. So therefore, they're using everybody's thoughts against themselves so that the government can use it to their benefit.
Therapist: So what can you do in this situation?
Patient: What do you mean what can I do?
Therapist: Well, you say the government's monitoring everything and that they want to put you in jail if you don't take your medication. Do you have any options? Are you stuck?
Patient: No. So when I'm home I think I'm perfectly fine because I set up my house and my room to actually make it government-proof so that nobody can actually hear or see what's going on in there. So when I'm home I'm perfectly fine.","It sounds like you've taken steps to protect yourself, but it's clear that you're still feeling a sense of vulnerability and uncertainty. It's understandable that you'd want to feel safe and secure. Can you tell me more about what it's like to feel like you're being watched and monitored all the time?"
