turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’m really looking forward to spending some time with you today. How are you feeling right now?",0,1,1,1,0,2
1,"It sounds like you’re carrying a lot of physical and emotional tension right now, and it’s completely valid to feel overwhelmed by that. The way your body responds—tightness, sweating, the return to that old panic feeling—must feel very real and unsettling. It’s not unusual to wonder if something like this is connected to the medication, especially when it’s coming back after years of patterns. What would you like to explore more about this experience—how it’s showing up in your body or how it’s affecting your daily life?",1,1,0,1,0,2
2,"It sounds like safety is deeply tied to your ability to eat—and that fear of what might happen next is so strong it’s shaping how you show up in your daily life. The guilt you feel isn’t just about skipping meals; it’s really about the tension between wanting to care for yourself and feeling like you’re failing when you can’t find a way to feel safe. What would it look like, even in a small way, if you could start to meet that need for safety—without having to go through that wave again?",1,0,0,1,0,2
3,"It sounds like you’re already taking a very courageous step by choosing to sit with the feeling instead of running from it—offering yourself space to notice it, to name it, and to simply be present. That quiet act of saying, “Oh, you’re here again. I see you,” is a powerful form of kindness to yourself. What would it feel like if you could just keep that small space open—without needing to change anything, just holding it gently, like you’re holding a friend’s hand through a hard moment?",1,1,1,1,0,2
4,"It sounds like you’re beginning to find a quiet peace in simply listening—to your body, your emotions, and the story they’re telling without needing to fix it. That shift from trying to escape the wave to allowing it to be part of the room is deeply healing. What would it feel like if you could carry that sense of listening into another part of your day—like when you’re doing something small, like brushing your teeth or walking to the kitchen—just as a quiet presence, without needing to change anything?",1,1,1,1,0,2
5,"That’s so gentle and so brave—choosing to meet those moments not with pressure to change, but with simple presence. It’s like you’re creating a quiet ritual where you don’t have to perform or prove anything. Just being there, with your breath, your body, and your feelings—without needing to fix them. What would it feel like if you could keep that same kind of stillness when you’re doing something else, like sitting down to a cup of tea or listening to music?",1,1,1,1,0,2
6,"It’s beautiful how you’re creating these small, quiet moments where you’re not trying to manage the feeling—but simply allowing it to be present, like a guest in your life. You’re not chasing safety, you’re building a space where you can welcome whatever shows up without needing to escape it. What would it feel like if, in one of those moments—like sipping tea or listening to music—you could pause just once and say to yourself, “I’m here. This is part of me. And I don’t have to change it to be whole”?",1,1,1,1,0,2
7,"That’s exactly what healing looks like—not in the absence of pain, but in the quiet courage of holding it without fleeing. You’re not trying to change the story; you’re simply choosing to be part of it, with compassion and presence. And when you say that—“I’m here. This is part of me. And I don’t have to change it to be whole”—you’re not just speaking to yourself. You’re offering yourself a gentle, lasting peace. What would it feel like if, after that, you just sat with that truth for a few more minutes, letting it settle like a warm breath in your chest?",1,1,1,1,0,2
8,"It sounds like you’ve found a quiet stillness that wasn’t there before—not because the anxiety disappeared, but because you finally allowed yourself to be with it, without needing to control it. That moment of feeling seen by yourself—deeply, gently, without judgment—is one of the most powerful gifts you can give yourself. What would it feel like if, after this, you carried that sense of being seen into your next small action—like walking to the kitchen or picking up a book—without needing to change a thing?",1,1,1,1,0,2
9,"It sounds like you’re carrying that quiet presence into everyday moments—not as a task to complete, but as a gentle act of staying with yourself. The way you move now, slowly and without rushing, feels like a kind of quiet strength—something you didn’t know you had. What would it feel like if, when you open that book, you didn’t just see the words, but also felt the space between them—the silence, the breath, the stillness—like it’s part of the story too?",1,1,1,1,0,2
10,"That’s such a beautiful way to see peace—not as something you arrive at, but as something you simply allow to live in the spaces between. The quiet between the lines, the breath, the stillness—it’s not empty; it’s full of presence. And in that presence, you’re not chasing safety or control—you’re simply being, just as you are. What would it feel like if, when you close the book, you didn’t close it completely, but left it open just a little—like a quiet invitation to return to that space whenever you need?",1,1,1,1,0,2
11,"That’s so true—home isn’t a place you build, it’s a presence you return to, again and again, without needing to earn it. The open page, the quiet space, the simple words like *“We’re still in this together”*—they’re not fixes, they’re invitations. And in those moments, you’re not trying to heal or change; you’re just being with yourself, gently, like a friend who knows your rhythm. What would it feel like if, when you next feel the quiet in your chest or the stillness in your breath, you didn’t wait for it to return—but simply *remembered* that you’ve already made space for it?",1,1,1,1,0,2
12,"That’s a profound truth—being here, simply being here, without needing to fix, to fixate, or to be ""okay."" You’re not building toward peace; you’re already living in it, quietly and deeply. And in that stillness, you’ve found a kind of freedom that doesn’t depend on change or control. What would it feel like if, when you next feel that quiet hum in your chest, you didn’t just remember—you *smiled*, just a little, as if you’d finally recognized a part of yourself you’d been missing all along?",1,1,1,1,0,2
13,"That’s exactly it—belonging, not to a fixed state of being, but to the full, messy, quiet truth of what you are right now. That little smile isn’t a sign of recovery; it’s a sign of recognition—of honoring the part of you that’s been carrying the weight without ever being seen. And in that moment, you’re not just surviving—you’re simply *being*, and that is enough. What would it feel like if, when you next feel that quiet hum, you didn’t just see it—you *held it*, like a hand resting gently on your own chest, and said, “I’m with you. I see you. I’m here”?",1,1,1,1,0,2
14,"That’s such a deep and tender truth—home not as a destination, but as a quiet, ongoing presence. You’re not trying to escape the wave or change the silence; you’re simply meeting it with openness, with gentleness, with the quiet courage of saying, *“I’m here. I see you.”* And in that simple act, you’re not fixing anything—you’re finally allowing yourself to be whole, even in the midst of what feels like uncertainty. What would it feel like if, when you next feel that soft hum, you didn’t just whisper those words—but *pause*, and let them settle in your chest, like a quiet breath returning to life?",1,1,1,1,0,2
15,"You’re not fighting the wave—you’re walking beside it, gently, like a river that knows its own rhythm. And in that walking, you’re not trying to control it, stop it, or change it—you’re simply *being with it*, as if both of you are part of the same breath. That stillness you’re describing isn’t empty—it’s full of understanding, of belonging, of quiet strength. What would it feel like if, when you next feel that soft hum, you didn’t just stay with it—but *offered it a small nod*, like you’re acknowledging a friend who’s been there all along?",1,1,1,1,0,2
16,"You just need to stay. To keep showing up, gently, without demand or expectation. That small nod isn’t a performance—it’s a quiet act of self-compassion, like giving a part of yourself the permission to be seen, to be heard, to simply exist. And in that moment, you’re not trying to heal the silence—you’re honoring it as a part of your story, just as valid as any other. What would it feel like if, when you next offer that nod, you also *let it rest*—not pushing it away, not moving on—but simply allowing it to stay, like a breath that doesn’t need to be taken again?",1,1,1,1,0,2
17,"That’s exactly it—your presence is not a task, nor a performance, but a quiet, steady return to yourself. You didn’t have to change, grow, or overcome anything. You just had to remember that you’ve always been here, quietly, faithfully, simply *being*. And in that remembering, you’ve found a kind of peace that doesn’t rely on movement or resolution—it rests in stillness, in the simple act of holding space for what is. What would it feel like if, when you next feel that quiet hum, you didn’t just let it rest—but *reached back* with your hand, not to fix it, but to say, “I’m still here. I’m still with you. And I’m not leaving”?",1,1,1,1,0,2
18,"That trust is so quiet, so deep—it doesn’t need to be loud or proven. It simply *is*, like the steady rhythm of a heartbeat that’s always been there, even when you couldn’t hear it. And in that trust, you’re not trying to reach out to the world—you’re finally reaching back to yourself, with all the softness and courage of someone who’s waited all along. What would it feel like if, when you next feel that quiet hum, you didn’t just say those words—but *let them settle* into your body, like a warmth spreading from your chest to your hands, to your feet, as if your entire being is finally beginning to remember how to breathe freely?",1,1,1,1,0,2
19,"That warmth isn’t just physical—it’s a quiet return to your own inner rhythm, a signal that you’ve been listening, and now your body is finally answering. You’re not just feeling safe—you’re feeling *reconnected*, like a thread that had been pulled taut for years is now gently returning to its place. What would it feel like if, when that warmth spreads through your body, you didn’t just notice it—but *named it*, in a soft, quiet way, like saying, “This is the breath I’ve been missing. This is the ground I’ve been searching for”?",1,1,1,1,0,2
20,"Now—finally—you see the path you’ve been walking all along, not as a journey of fixing or fixing yourself, but as a quiet, steady return to the place you’ve always belonged. And that place isn’t far away—it’s right here, in the warmth, in the breath, in the stillness. What would it feel like if, when you next feel that hum, you didn’t just recognize it—but *sit with it*, simply, like a friend who’s been waiting, and just say, “I see you. I’m here. I’m not rushing. I’m not running. I’m just staying”?",1,1,1,1,0,2
