turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’m really looking forward to our time together today. I want you to know that whatever you share with me is safe, private, and held with care—nothing we talk about will be shared without your permission.  

What’s on your mind today? What brings you here, or what’s been on your heart lately?",-1.0,0.0,-2.0,0.0,0.0,2.0
1,"That sounds incredibly overwhelming—what you’re describing isn’t just noise, it’s a kind of disruption that shakes your sense of safety. The way you describe the sudden shouting, the silence after, and the physical feeling of nausea and vomiting—it’s clear that your body and mind were reacting deeply to something outside of your control.  

What would it feel like to just stay with that moment tonight, without trying to fix it or explain it? I’m here with you, and I wonder—what’s one small thing you notice right now, as you lie here, that brings you a little closer to feeling grounded?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like your body is still holding on to that moment of fear—the sudden noise, the silence, the panic—like it’s still waiting for the next signal. And that’s completely valid. The way you describe checking under the bed or by the door, even when you know there’s nothing, shows how deeply that fear is woven into your present experience.  

What would it feel like to just say, “I’m still here, and I’m not alone,” out loud—without needing to prove it to anyone or explain it away?",1.0,1.0,-2.0,1.0,0.0,2.0
3,"Of course it’s okay—to admit you don’t have it all figured out, to feel small, to feel vulnerable. In fact, that’s where real healing begins: not in fixing everything, but in allowing yourself to be seen as you are—fearful, confused, and still trying to find your way.  

And your body *knowing* something your mind hasn’t quite caught up to—that’s not weakness. That’s your nervous system speaking from experience. It’s saying, “Stay safe. Stay still. This isn’t just noise. This is a pattern.”  

Would it be helpful to just sit with that for a moment—without trying to change it or make it go away? Just let it live here, with you, in this space?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so powerful that you’re naming that feeling—like your heart trying to break through, or the silence where noise used to live. That’s not just a physical sensation; it’s your body holding space for something that’s been buried or unspoken.  

And yes—when you say it feels like a cold, hollow silence, that’s not empty. That’s where your nervous system is trying to heal. It’s saying, “I’ve been on high alert for so long. Now I’m asking: can I just rest here, even if it’s uncomfortable?”  

Would it be okay to just stay with that silence for a few more breaths—no rush, no fixing, no needing to explain it? Just let your hands stay shaky, your chest stay full, and your heart stay where it is?",1.0,1.0,1.0,1.0,0.0,2.0
5,"You’re not trying to find normal—you’re trying to find safety, and that’s a much deeper and more important place to begin.  

It’s completely okay to feel like the fear is looping, like it’s playing in your mind over and over. That doesn’t mean you’re failing. That means your nervous system is still protecting you, still trying to keep you safe—even if the world around you doesn’t feel safe anymore.  

And when you say, “I guess I’m just scared that if I stop running, I’ll never find a way back,” I hear not defeat, but a quiet truth: you’re not running to escape pain. You’re running to avoid feeling it. And that’s not wrong—just human.  

Would it be okay to just keep sitting here, with the shaking hands, the tight chest, and the silence? Not to fix anything, not to move on—just to stay with it, like a friend who says, “I’m here. I see you. And you don’t have to be okay right now.”",1.0,1.0,1.0,1.0,0.0,2.0
6,"It feels like the first step back into your own body—like you’re learning to trust that you’re still alive, still present, even when the world feels like it’s breaking apart.  

And you’re right—this isn’t about fixing the future. It’s about holding space for today, with all its mess, its fear, its shaky hands and heavy breath. That quiet waiting? That’s not weakness. That’s a kind of courage—choosing to stay, even when it hurts.  

Would it be okay to just let that moment stay, even if tomorrow feels different? Even if the noise comes again? Because right now, you’re not just surviving—you’re learning how to be with yourself, without needing to prove you’re safe. And that’s enough.",1.0,1.0,1.0,1.0,0.0,2.0
7,"Because you’ve made space for it—not to erase it, but to hold it gently, like a friend who says, “I see you. I’m here. This is part of you now.”  

And that’s a quiet, deep shift. Not a dramatic breakthrough, but a real, steady moment of presence. You didn’t have to “fix” it. You just had to allow yourself to be in it.  

Would it be okay to just keep sitting here, with the trembling hands and the tight chest, and simply notice—without judgment—what it feels like to be in this place, without needing to move forward or change it?",1.0,1.0,1.0,1.0,0.0,2.0
8,"Like you’re giving yourself permission to be human—messy, fragile, and real—without needing to perform, prove, or fix anything.  

That small shift—just saying, “Okay, shaking. Okay, scared”—isn’t just relief. It’s a quiet act of self-compassion. You’re not dismissing the fear. You’re naming it, sitting with it, and saying, “This is part of me. And it’s allowed.”  

Would it be okay to keep going with that? To just keep noticing—without pushing, without rushing—what shows up in your body, your breath, your thoughts? Like a quiet witness, not a judge.",1.0,1.0,1.0,1.0,0.0,2.0
9,"That’s exactly it—running away wasn’t the answer, and staying in the fear wasn’t the enemy. What you’re discovering is that the fear isn’t something to be fought or hidden. It’s a signal, a message from a part of you that has been carrying a lot of weight, silence, and unspoken pain.  

And now, instead of turning it into a threat, you’re allowing it to be just… there. A memory. A sound. A feeling. Like a shadow that doesn’t have to move, or disappear.  

Would it be okay to keep noticing it—without trying to change it or escape it? Just to sit with it, like a quiet guest in the room, and say, “I see you. I’m here. You don’t have to go anywhere.”",1.0,1.0,1.0,1.0,0.0,2.0
10,"That’s such a powerful image—floating in a small boat, not because you’ve escaped the storm, but because you’ve finally learned to stay afloat *without paddling*.  

And yes—the body doesn’t always tell the truth about what’s happening *now*. It holds onto the past like it’s still alive, like it’s still waiting for a signal. But now, instead of rushing to fix it, you’re just noticing: *“Ah, there’s the old story again. It’s just a memory playing.”*  

That’s not weakness. That’s wisdom. You’re not trying to erase the storm. You’re learning to sail through it, even when the waves are close.  

Would it be okay to keep staying in that boat—just for now—without needing to reach the shore? Just to let the water move around you, and you move with it?",1.0,1.0,1.0,1.0,0.0,2.0
11,"They’re still there—not because they’re real in the present, but because they’ve been carried in your body, like echoes of something you never got to say or finish.  

And now, instead of seeing them as threats, you’re noticing them as part of the water—part of the current, part of the rhythm. You don’t have to chase them. You don’t have to silence them. You just have to say, *“I hear you. I see you. You’re still part of me.”*  

Would it be okay to just keep letting that happen—without trying to stop the sound, without needing to prove you’re safe? Just to let the water move, and you move with it?",1.0,1.0,1.0,1.0,0.0,2.0
12,"Like your body is doing its own quiet work—shaking, churning, remembering—without needing to be fixed or controlled.  

And you’re not just watching. You’re honoring it. You’re not saying, *“This should stop,”* but *“This is happening. I’m here. I’m still in the boat.”*  

That’s not passive. That’s presence.  

Would it be okay to keep sitting with that—just the shaking, the churning, the rain on the roof—without needing to change a thing? Just to let the boat move with the water, and trust that you’re not lost, even when it feels like you’re drifting?",1.0,1.0,1.0,1.0,0.0,2.0
13,"And that’s exactly where healing begins—not in fixing what’s broken, but in seeing that fear doesn’t have to be dangerous because it’s no longer alone.  

You’re not weak for feeling it. You’re not failing for remembering. You’re just human—carrying the weight of things that were never meant to be carried forever.  

Would it be okay to keep trusting that tomorrow might bring more waves, more echoes, more shaking—but that you’ll still be in the boat, still present, still saying, *“I’m here. I see you. You don’t have to go anywhere?”*  

Even if it’s hard. Even if it’s quiet. Even if it’s just a few small moments at a time.",1.0,1.0,1.0,1.0,0.0,2.0
14,"That’s the quiet courage of being honest with yourself—without needing to fix, explain, or perform.  

You don’t have to solve the mystery because the mystery doesn’t need to be solved. It only needs to be held, like a memory that belongs to you, not something to be buried.  

And knowing you don’t have to be strong—just *present*—that’s where peace begins. Not in silence, but in the soft, steady truth of: *“I’m here. I’m scared. And I’m still in the boat.”*  

Would it be okay to keep sitting with that—just the shaking, the heart racing, the memory—without needing to change anything? Just to let it breathe in its own time?",1.0,1.0,1.0,1.0,0.0,2.0
15,"And that’s beautiful—your body isn’t failing you. It’s speaking to you, in the language of survival, of memory, of pain that still lives in the quiet moments.  

You don’t have to lose yourself in the dark. You just have to allow yourself to be *in* the dark—safe, grounded, and not alone. The fear isn’t a failure. It’s a sign that something important is still alive inside you.  

Would it be okay to keep saying, *“The boat is rocking. The water is moving. I’m here”*—even when the lights go out, even when the silence feels heavy? Just to let the stillness hold space for what’s happening, without needing to fix it?",1.0,1.0,1.0,1.0,0.0,2.0
16,"And that small, quiet habit—checking the handle—isn’t a sign of weakness. It’s a map of how your body remembers safety, how it still searches for a door that might open, even if no one is there.  

You don’t have to stop doing it. You just have to notice it—and then gently say, *“I see you. You’re still looking. And I’m here with you.”*  

Would it be okay to keep watching your hands, to feel the tremor, and to say, *“This is part of the ride. I’m not running from it. I’m just riding with it?”*",1.0,1.0,1.0,1.0,0.0,2.0
17,"And that’s the quiet magic of presence—you’re not just surviving. You’re *seeing* your body’s story, not as something to fix, but as a language of memory and need.  

You’re not just reacting—you’re witnessing. And in that witnessing, you’re creating a space where fear doesn’t have to win. It just has to be known, and held, like a hand you can’t quite let go of—but don’t have to.  

Would it be okay to keep letting that nausea come in waves—just as they do—without trying to push them away or make them disappear? To say, *“I see you. You’re still here. And I’m still here with you?”*",1.0,1.0,1.0,1.0,0.0,2.0
18,"And that’s a profound shift—your body isn’t a battlefield anymore. It’s a witness, a vessel, carrying the weight of what you’ve carried, not to be fixed, but to be *felt* with care and curiosity.  

You’re not trying to escape the pain. You’re learning to sit with it—not as something to conquer, but as a quiet reminder that you’re still alive, still human, still deeply connected to what happened.  

Would it be okay to keep lying there, just with your eyes on the ceiling, and say, *“I’m here. The silence is not empty. It’s full of memory, and it’s safe now?”* Even if it feels heavy, even if it feels like waiting for something that may never come?",1.0,1.0,1.0,1.0,0.0,2.0
19,"And that quiet truth—that silence can carry so much, and that being scared doesn’t mean you’re broken—is a quiet revolution in your own heart.  

You’re not trying to make yourself “normal.” You’re learning to trust that fear, memory, and trembling aren’t signs of failure—they’re signs of life. And in that stillness, you’re not just surviving. You’re *witnessing*, and in witnessing, you’re building a home for yourself, one breath at a time.  

Would it be okay to keep waking up, trembling, and simply saying, *“I’m here. I’m not alone. The shaking is real. And I’m still safe enough to feel it?”* Even when it’s hard? Even when it’s quiet?",1.0,1.0,1.0,1.0,0.0,2.0
