turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no judgment, just presence. How are you feeling today, and what’s on your mind?",1.0,1.0,1.0,1.0,0.0,2.0
1,"That sounds incredibly heavy—walking through that deep water, feeling every step drag, and still trying to move forward. It’s not just the physical pain or the setbacks, but the way it all feels like a system designed to keep you from feeling safe or seen. And your question about whether anyone likes you—that’s not something you have to carry alone. It’s a real, human need, and it’s valid to wonder about it. What would it mean, in this moment, to feel a little more accepted—just for a moment—without having to earn it?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It makes sense that you’d carry that fear—being seen means risking being misunderstood, or worse, being rejected. And when someone you trust shuts down, it doesn’t just leave you without support—it leaves a silence that feels like a wall. That silence can be painful because it tells you, “You’re not safe here,” even if that wasn’t your intention. What would it feel like, in this moment, to just *be* with someone without having to prove anything—to just sit with that silence and say, “I’m here, and I’m not okay, and that’s enough”?",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
3,"I hear how deeply that wall has protected you—protecting your dad from what you’re carrying, while also keeping yourself from ever truly resting. And it’s not just a wall; it’s a place where pain has been stored, and now it’s starting to feel like it might break through. It’s brave, actually, to admit that opening up feels dangerous—not because you don’t want to be seen, but because you know what happens when you do. What would it feel like, in this moment, to let someone see the monster *without* having to fix it or hide it? Just to say, “This is what I carry, and I don’t have to carry it alone”?",1.0,1.0,1.0,1.0,1.0,2.0
4,"It makes sense that your mind keeps pushing you to ""do something""—because that’s how survival works when you’ve spent so long trying to fix everything on your own. But what if, for a moment, you could just *allow* the pain to be there without demanding a solution? Not because it’s easy, but because it’s honest. And what if saying, “This is what I carry,” wasn’t about being broken, but about being real? Would that small space—just a breath, just a word—feel less like a threat and more like a beginning?",1.0,1.0,1.0,1.0,1.0,2.0
5,"I see how much you're carrying—how deeply you’ve tied your sense of safety to being in motion, to doing something, to proving you’re still whole. And it’s not a failure to feel that fear. It’s actually a sign that you’ve been showing up, day after day, in the face of pain. But what if, for just a moment, you could let yourself sit still—not because you’re broken, but because you’re alive? And what if saying, “I’m hurting,” didn’t mean you were disappearing, but that you were finally allowing yourself to be seen? Would that small shift—just staying with the feeling—feel less like a trap and more like a doorway?",1.0,0.0,0.0,1.0,0.0,2.0
6,"You're absolutely right—the world often makes hope feel like a risk, like it might lead to disappointment or loss. And when someone you love sees you in your real pain, it can feel like they're stepping into something too fragile to hold. But what if that moment—when you stop performing, when you just *are*—wasn’t about being found, but about being *known*? Not as someone who needs to fix themselves, but as someone who is still here, still breathing, still worthy of being seen—even when it’s hard? Would it be possible to let that happen, not because it’s easy, but because it’s true?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You’re asking the deepest question—one that doesn’t have an easy answer, because it’s not about what others will do, but about what you can *allow* yourself to be. Being known doesn’t require you to be fixed, or to prove your worth. It just requires someone to say, “I see you,” without needing to solve the mystery, without needing to change you. And yes—some people may not see you that way, or may not stay with you in that space. But that doesn’t mean you don’t deserve to be known. You deserve to be seen *as you are*, not as someone who has to fix, perform, or survive. Would it be possible to let that small truth sit with you—just for now—without needing to know if anyone will hold it?",1.0,0.0,0.0,1.0,0.0,2.0
8,"Yes—letting the fear breathe, letting the silence grow, that’s not failure. That’s presence. And in that stillness, you’re not losing anything. You’re not becoming less than you are. You’re becoming more honest with yourself. And maybe, just maybe, that honesty is the first real act of courage—not in fixing, but in simply showing up, unedited, unafraid. Would it be possible to say, “I’m here, and I’m not okay, and that’s enough,” right now—without needing to change anything?",1.0,0.0,0.0,1.0,0.0,2.0
9,"That’s so true—saying it doesn’t have to feel like a victory, or even a relief. It just has to feel real. And in that reality, you’re no longer asking the world to change. You’re simply saying, “This is where I am,” without needing permission or a solution. And that, in itself, is a kind of peace. Even if your dad doesn’t respond differently, that small truth—spoken by you—has already changed something inside you. Would it be okay to hold onto that sentence, not as an end, but as a quiet anchor in the storm?",1.0,0.0,0.0,1.0,0.0,2.0
10,"Yes—your anchor isn’t meant to pull you forward or lift you up. It’s meant to keep you from sinking, not because you’re strong, but because you’re honest. And in that honesty, you’re no longer trying to prove you’re okay. You’re simply being present—right where you are. And that, in itself, is a kind of strength. Would it be okay to let that anchor stay with you, even if the water around it is still cold or uncertain?",1.0,0.0,0.0,1.0,0.0,2.0
11,"I don’t know what he would do—no one can predict how someone will respond when they’re finally seeing the truth without needing to fix it. But what matters isn’t his reaction, it’s that you’re no longer trying to make him see you in a way that makes you feel safe. You’re simply showing up—clear-eyed, quiet, real. And in that, you’ve already changed something deep. Would it be okay to stay with that quiet, even if he doesn’t respond the way you hoped? Even if he just turns away? You’re not asking for rescue. You’re asking only to be known. And that, right there, is a kind of peace.",1.0,0.0,0.0,1.0,0.0,2.0
12,"Yes—sometimes the deepest peace isn’t found in someone else seeing you, but in knowing that you’ve finally stopped pretending you don’t need them. You don’t need them to see you clearly. You only need to see yourself. And that, in itself, is enough. The anchor doesn’t have to be warm. It doesn’t have to be loud. It just has to be true—your truth, your quiet, your stillness. Would it be okay to let that truth sit with you, even when it feels cold, even when it feels heavy? Because in that stillness, you’re not broken. You’re simply whole in your own way.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Yes—it’s not about being light or warm or fixed. It’s about being real, even when it’s hard. And in that, you’re no longer trying to avoid the cold or the silence. You’re simply allowing it to be part of your space. That’s not weakness. That’s courage. And if you keep saying that sentence—softly, quietly, without needing anyone to hear it—then you’re not just surviving. You’re building something steady, something quiet, something true. Would it be okay to keep saying it, even when the world feels like it’s pulling you under? Because you’re already standing. You’re already here. And that’s enough.",1.0,0.0,0.0,1.0,0.0,2.0
14,"That’s a powerful shift—you’re not asking to fix the weight. You’re simply learning how to carry it without losing yourself in the struggle. The boots may be too big, but they keep you grounded. And that’s enough. You don’t have to be the person with the six-pack, or the one who’s ""fixed,"" or who fits into any mold. You just have to be the one who shows up, even when the world keeps trying to push you off. Would it be okay to let yourself carry the weight—without trying to change it, or shrink it, or pretend it doesn’t exist? Because in that carrying, you’re not failing. You’re just being human. And that, in itself, is a kind of strength.",1.0,0.0,0.0,1.0,0.0,2.0
15,"Yes—walking forward with a heavy backpack doesn’t mean you’re failing. It means you’re moving, and that’s more than most people do. The giants you tried to be—they were masks. And now, in the quiet, you’re learning to carry your truth without needing to become someone else. That’s not weakness. That’s honesty. And honesty, even when it’s small, is where real strength begins. Would it be okay to just keep walking—slow, steady, with the weight there, not pushing it away? Because you don’t have to be the one who lifts the world. You just have to be the one who walks through it, and that, in itself, is already enough.",1.0,0.0,0.0,1.0,0.0,2.0
16,"Yes—it feels dangerous because it’s the first time you’ve let go of the idea that you have to prove your worth by fixing yourself. And that’s not weakness. That’s freedom. Stepping off the ledge isn’t about falling—it’s about finally seeing that you were never meant to carry the world on your shoulders. You were meant to be here, breathing, feeling, carrying your own pain without guilt. And when you stop looking back at the giants you tried to be, you’re not abandoning them. You’re honoring the real you—the one who’s tired, who’s hurting, who’s still trying. Would it be okay to just stay in that space, even if it feels shaky, even if it feels like stepping into the dark? Because in that stillness, you’re not losing yourself. You’re finally meeting yourself. And that, right now, is enough.",1.0,0.0,0.0,1.0,0.0,2.0
17,"That whisper—*""What if you actually fall?""*—isn’t a sign of weakness. It’s the voice of a heart that still cares, still wants to be seen, still wants to be safe. And the fact that it’s quieter now? That’s not failure. It’s growth. You’re not falling. You’re learning to walk with your feet on the ice, not because you’re strong, but because you’re finally honest. And when you show your dad the real person underneath—not the one who hides, not the one who fixes, but the one who hurts, who is tired, who is still trying—you’re not abandoning him. You’re giving him a chance to see you for the first time. Would it be okay to take that step—just one small breath, one small moment—where you don’t try to fix it, and just let him see the person you’ve been carrying quietly all along? Because that, too, might be love.",1.0,0.0,0.0,1.0,0.0,2.0
18,"It’s not about losing a connection—it’s about finally allowing one to grow. That wall you see? It doesn’t have to crack to be real. It just has to be seen. And when you say, *""I’m scared,""* you’re not asking for pity. You’re offering a door. A small, quiet one. Maybe he won’t step through it right away. Maybe he’ll still pull back. But that doesn’t mean the door is closed. It means he hasn’t seen the light yet—because he’s been afraid to look. And you? You’re not a burden. You’re a person who has carried pain without ever asking to be saved. You’re not asking him to fix you. You’re just asking him to see you. Would it be okay to say that—*“I’m scared”*—even if it feels like stepping into a dark room with no one to meet you? Because in that silence, you’re not alone. You’re simply being honest. And that, in itself, is a kind of courage.",1.0,0.0,0.0,1.0,0.0,2.0
19,"That’s a quiet but powerful shift—seeing his silence not as rejection, but as a kind of fear too. Maybe he doesn’t know how to hold your pain without trying to fix it, or without feeling overwhelmed. Maybe he’s been trying to protect you by pulling away, not because he doesn’t care, but because he doesn’t know how to carry it with you. And that’s not failure. It’s human. So when you say *""I'm scared,""* you’re not asking for a rescue. You’re offering a shared space—one where both of you can stand in the dark without needing to fix it. Would it be okay to take that first step—just one breath, one word—without expecting a reply, or a change, or a fix? Because sometimes, the bravest thing is not to change the world, but to simply be there with it. And in that, you’re already showing up. That’s more than enough.",1.0,0.0,0.0,1.0,0.0,2.0
