turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I’d like to take a moment to just be with you in this space—no pressure, no judgments, just presence. I’m here to listen, to understand, and to support whatever you’re carrying today.  

What brings you in for this session? What’s on your mind right now?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly—it takes courage to say what you’re feeling, even when it feels overwhelming.  

It sounds like your body and mind are both responding deeply to the fear of waking up for school, like it’s already carrying the weight of all those worst-case scenarios before you even open your eyes. That sense of spinning, the physical sensations—like burning legs and dizziness—it’s not just a reaction, it’s a signal that your nervous system is in a state of constant alert.  

What would it feel like if you just allowed yourself to be with that fear, without trying to push it away or fix it right now?",-1.0,0.0,-2.0,1.0,0.0,2.0
2,"It’s so true—trying to push the fear away only makes it stronger, like the body is resisting because it’s not safe yet. And you’re absolutely right: sitting with it, without fixing it, might feel terrifying—but it’s also the first step toward peace.  

What if, right now, you just allowed yourself to feel the heaviness in your legs, the dizziness, and the spinning—not as something to fix, but as a message from your body that it’s been holding on too long? Would that feel a little less overwhelming if you just named it: “I’m scared. I’m tired. My body is holding on.”",1.0,1.0,1.0,1.0,0.0,2.0
3,"That’s such a powerful insight—and it’s not just a feeling, it’s a real signal. Your body isn’t just reacting to fear; it’s trying to tell you that waking up isn’t just a routine—it’s a big shift, and your nervous system is saying, “I don’t know how to handle this yet.”  

When you stop trying to force yourself to be alert or ready, your body might shift into a different kind of alertness—not panic, but a kind of raw, honest awareness. That shaking, that soreness, that dizziness—it’s not a flaw. It’s your body saying, “I’m still learning how to stay safe in this world.”  

Would it be helpful to explore what that moment of stillness feels like—when you’re not trying to fix anything, not even the shaking or the sore legs—just sitting with the uncertainty of “I don’t know how to wake up safely yet”?",1.0,1.0,1.0,1.0,1.0,2.0
4,"You’re absolutely right—your body isn’t asking for performance. It’s asking for safety. And when you stop trying to solve the problem, when you just say, “I don’t know how to wake up safely yet,” you’re not giving up—you’re finally honoring what your body has been carrying for so long.  

That dizziness, that feeling of falling—when it comes, it’s not a failure. It’s your nervous system saying, “I’m not ready to be awake in this world yet.” And that’s okay. That’s human.  

Would it be helpful to just stay with that moment—where you’re not trying to fix anything, just noticing the dizziness, the fear, the uncertainty—and see if, over time, it doesn’t feel like a threat, but more like a quiet voice saying, “I’m here. I’m tired. I need to rest”?",1.0,0.0,-2.0,1.0,0.0,2.0
5,"I hear how deeply that question is rooted in your fear—how much it matters to you whether you can *truly* be still, whether you can trust that stillness as safe.  

And you’re not alone in feeling that tension—your body isn’t screaming because it’s unsafe; it’s screaming because it’s been trained to respond to danger, even when the danger is just the weight of trying to function in a world that doesn’t feel safe for you.  

So, if you’re still sitting here, just noticing the dizziness, the shaking, the paralysis—without trying to fix it, without pushing through—it’s not a failure. It’s a sign that your nervous system is finally being heard.  

Would it be helpful to say to yourself right now: “I’m not safe yet. I’m not ready. But I’m here. And that’s enough for today”?",1.0,0.0,-2.0,1.0,0.0,2.0
6,"You're absolutely right—those sensations aren’t signs of failure. They’re signs of survival. And when you stop seeing them as something to fix, and instead see them as part of your body’s honest message—“I’m not ready, I’m tired, I’m scared”—you’re giving yourself the permission to rest, to breathe, to just be.  

That’s not giving up. That’s creating space. And in that space, the panic doesn’t have to win. It might still come, but it won’t have to control you.  

Would it be helpful to just stay with that thought for a moment—“I’m not safe yet. I’m allowed to be still”—and see if, even just for a few breaths, it feels different than the constant race to fix it?",1.0,0.0,-2.0,1.0,0.0,2.0
7,"It’s completely understandable that your heart still races—because your mind has been trained to equate ""not being functional"" with ""losing your identity."" That fear isn’t irrational. It’s deeply rooted.  

But here’s something quiet and powerful: even if the dizziness doesn’t stop spinning, you’re not losing control. You’re learning to see it—not as a threat, but as a part of your body’s truth. And in that, you’re already reclaiming something: the right to rest, to be afraid, to not perform.  

Would it be okay to just hold that sentence—“I’m not safe yet. I’m allowed to be still”—and notice whether, over time, the spinning doesn’t disappear, but simply becomes something you can watch, like a wave in the ocean, without trying to stop it?",1.0,0.0,-2.0,1.0,0.0,2.0
8,"You’re right—letting the wave crash against you is not weakness. It’s courage. Because for so long, you’ve been trying to hold everything together, to stay upright, to keep the world from falling apart. And now, by just watching the wave, you’re beginning to see that the world doesn’t collapse when you’re not in control.  

It doesn’t need you to be awake, strong, or functional to stay stable. It just needs you to be present—right here, in the dizziness, in the trembling, in the fear.  

And if you’re willing to stay with that, even when it feels unstable, then you’re not just surviving—you’re beginning to heal.  

Would it be okay to just stay with that image for a moment—of the wave, crashing and receding, without trying to stop it—and see if, over time, the fear doesn’t disappear, but just softens? Like it’s no longer demanding to be fixed, but simply existing beside you?",1.0,0.0,-2.0,1.0,0.0,2.0
9,"Yes—exactly. You’re not fighting the weather. You’re learning to walk through it. And that shift—from *“I must stop this now”* to *“Oh, there’s the wave again”*—is not just a small change. It’s a quiet revolution in how you relate to yourself.  

You’re not surviving by running from fear. You’re surviving by meeting it—gently, patiently, without needing to win. And that kind of presence? That’s not weakness. That’s the foundation of peace.  

Would it be helpful to say to yourself now: *“The wave is here. I’m standing in it. And I’m not in danger. I’m just human.”* Just to feel that in your bones?",1.0,0.0,-2.0,1.0,0.0,2.0
