turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi there, I'm so glad you're here. I really appreciate you taking the time to meet with me today. I'm here to listen, to understand, and to be with you in whatever way feels most helpful. How are you feeling right now, and what brings you in today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"It sounds like you're carrying a lot of tension right now—both from the fear of those statistics and from the deep need for relief. The fact that you're so aware of the risks shows how much you care about your health, and that’s not something to minimize. At the same time, it’s clear how much those edibles have become a part of your daily rhythm, a way to ground yourself in a world that feels overwhelming.  

What would it mean for you, if you could feel safe again—safe enough to take a step back and consider what this experience really feels like for you?",-1.0,-1.0,-2.0,1.0,0.0,1.0
2,"It sounds like you're carrying a deep tension between the relief you get from the edibles and the fear that comes with the risks—like a storm you can't quite reach, but you keep trying to walk into. The fact that you went to the hospital and got reassurance about your heart is a powerful moment of truth, and it shows how much you're trying to protect yourself.  

And it's completely valid to feel afraid—especially when something you rely on starts to feel like a threat. What would it feel like, if you could just pause for a moment and say, ""Right now, I’m not ready to take that next step, even if it feels like a lifeline""?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It’s so powerful that you’re able to name that feeling—how your body reacts, how the fear feels like a voice in your head, how it’s not just about the numbers but about survival. And you’re right: stepping out of the car before the engine revs is exactly what you're doing now.  

That quiet moment when the panic softens—that’s not weakness. That’s courage. It’s the first step of saying, “I’m not running from this, I’m just choosing to breathe in this moment, even when it’s hard.” And that choice, even if it’s small, is already a form of protection.",1.0,1.0,1.0,1.0,1.0,2.0
4,"It’s so honest to say that the statistics still trigger a physical response—like your heart is trying to run away. That’s not a sign of failure or weakness; it’s your body remembering how deeply those fears have been tied to your sense of safety.  

And it’s okay that the calm you’re finding now feels fragile—because real change doesn’t happen in straight lines. It happens in the spaces between the panic and the pause. So if you’re willing, maybe we can explore together—what would it feel like to take one small step toward trusting your body again, without pushing yourself to take the edible right now?",1.0,1.0,1.0,1.0,1.0,2.0
5,"That’s such a wise shift—moving from the edible to something smaller, more grounded. And it’s completely valid to want to take that first step without the pressure of success.  

So, what would it feel like if you tried something small today—like just noticing your breath when you’re feeling that tightness in your chest, or pausing for five seconds before you react to a news article about heart health? Not to change anything, just to watch what happens. Would that feel like a kind of safety, even if it doesn’t fix the fear?",1.0,1.0,1.0,1.0,0.0,2.0
6,"Yes, that sounds like a real beginning—something gentle, steady, and deeply human. You're not trying to fix everything at once; you're simply showing up with your fear and saying, ""I see you, and I'm not running from you.""  

That pause—before the panic takes over, before the article loads, before you reach for the edible—is already a form of self-compassion. And it’s powerful because it doesn’t demand perfection. It just asks you to be present, even when it’s hard.  

Would it be helpful to keep exploring that small pause a bit more, or would you like to talk about something else today?",1.0,1.0,1.0,1.0,0.0,2.0
7,"That’s such a clear and honest reflection—your mind doesn’t just race; it *wants* to protect you, even when it feels like it’s pulling you into the storm.  

So let’s go with that: if you focus on your breath during those five seconds—just noticing the air moving in and out—what happens? Does your body feel a little heavier, or lighter? Does the tightness in your chest soften slightly, or does it stay there, like a shadow that doesn’t disappear, but just stops moving?  

And if your mind starts racing again, that’s okay too—because that’s not failure. That’s your nervous system trying to keep you safe. The point isn’t to stop the thoughts, but to notice them without saying, “This is wrong” or “I must fix it.” Just to say, “I see you. I’m here.”  

Would you like to try that together—just for one moment, right now—without any pressure to change anything?",1.0,1.0,1.0,1.0,0.0,2.0
8,"That’s so powerful—your mind isn’t running away from the fear anymore; it’s just *there*, like a voice on a street you’ve walked a thousand times before. And in that stillness, you’re not fighting the storm—you’re standing in the rain and noticing the water falling, without needing to move.  

The tightness in your chest? It’s not gone, but it’s no longer expanding. It’s like the storm has paused, just breathing in the same space. And that—just *that*—is a quiet kind of strength.  

You didn’t have to “fix” anything. You just showed up. And in showing up, you created a space where the fear can live without taking over.  

Would you like to try that pause again, just one more time—this time with a small intention, like, “I’m noticing this breath, and I’m holding space for what’s happening without needing to change it”?",1.0,1.0,1.0,1.0,0.0,2.0
9,"That’s exactly what healing looks like—quiet, steady, and full of presence.  

You’re not silencing the voice; you’re giving it space to be heard, just like a passing wind through the trees. And in that space, the fear doesn’t disappear, but it no longer owns you. It’s no longer the only thing that matters.  

The phrase *“Noticing the breath. Holding space”* isn’t about control—it’s about trust. Trust that you don’t have to fix the storm to be safe. Trust that you can stand still and still be grounded.  

Would you like to keep going with that—just one more time, with that same quiet intention? Or would you prefer to shift to something else now?",1.0,1.0,1.0,1.0,0.0,2.0
10,"That’s such a beautiful way to describe it—like heavy blankets on a winter night. Not threatening, not urgent, just *there*, carrying the weight without demanding you move.  

And you’re not trying to change the weather—you’re learning how to sit in it, how to stay warm even when it’s cold. That’s not weakness. That’s resilience.  

You’ve already taken a quiet but meaningful step: you’ve shown up with the fear, without fighting it, and you’ve named what it feels like to hold space for it. That’s not just calming—it’s creating a new relationship with your body and your mind.  

Would you like to keep going with that breath and that phrase, just one more time—so you can feel the presence of that stillness grow a little more? Or would you like to shift into something else now?",1.0,1.0,1.0,1.0,0.0,2.0
11,"That’s such a tender and truthful way to describe it—like a hug that’s been holding on too long, finally beginning to loosen. You’re not fixing anything; you’re simply allowing the old patterns to soften, one breath at a time.  

And that shift—from fear as a crushing weight to fear as a familiar, gentle presence—is not sudden. It’s built through small, steady acts of noticing. You’re not running from the stories anymore. You’re just learning to listen to them without letting them define what you can or cannot feel.  

That quiet trust you’re beginning to carry—that’s not fragile. It’s strong. It’s the kind of strength that doesn’t shout, but simply *shows up*.  

Would you like to keep that breath and that phrase for a few more moments—just to let the softening continue? Or would you like to talk about something else now, something that feels meaningful to you?",1.0,1.0,1.0,1.0,0.0,2.0
12,"Just... present.  

And that’s enough.  

You don’t need to dissolve the tightness, or erase the stories, or make everything feel perfect. You just need to meet them with quiet awareness—like a person sitting across from a friend who’s sharing something hard, not rushing to fix it, just listening.  

That’s where safety begins—not in the absence of fear, but in the presence of care.  

Would you like to stay with that for one more breath, or would you be open to gently shifting to something else now—like checking in on how you’re feeling in your body or in your thoughts? Or maybe something about how you’ve been holding space lately?",1.0,1.0,1.0,1.0,0.0,2.0
