turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to spending some time with you today. I want you to know that whatever you share with me is safe, private, and held with care—nothing we talk about will be shared outside of this session without your clear permission.  

What’s on your mind today? What brings you here, or what would you like to explore together?",1.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so openly—it’s clear how much this is weighing on you. It sounds like you’re carrying a deep sense of responsibility, even love, for something that now feels like it’s surrounded by danger.  

And it’s not just about germs or dirt—it’s about protecting what you cherish, even when that protection starts to feel like a wall. When you say “my mind screams,” I hear how much fear and care are tangled up in that moment. What happens when you pause and just *feel* the presence of that thing you love—without trying to protect it or analyze it? Would it be helpful to explore that a little, just to see what comes up?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you’re trying to protect what matters most—something that once brought you peace and connection—by guarding it from potential harm, even when that harm feels imagined. And in doing so, you’re creating a kind of inner tension where safety and feeling become two separate things.  

When you say “there’s a giant audience waiting to see if I mess up,” I hear how deeply you’re afraid of being seen, judged, or misunderstood. That fear isn’t just about the past—it’s about whether you can truly be yourself without it all falling apart.  

Would it be helpful to explore what that “audience” looks like in your mind—someone specific, or just a general sense of being watched? Or maybe just to sit with the idea that you’re not alone in feeling this way?",1.0,1.0,1.0,1.0,1.0,2.0
3,"It sounds like you're carrying a deep fear of being unmasked—not just by others, but by yourself. The idea that joy or vulnerability could be a kind of failure is terrifying because it means happiness might actually cost you everything you've built.  

And yet, even in that fear, there's a quiet hope—because you’re still reaching out to talk about it. That shows you’re not just living in the shadows; you’re trying to find your way back into the light, even when it feels dangerous.  

Would it be helpful to explore what it would feel like—just for a moment—to say, “I’m allowed to be happy, even if it’s messy or imperfect”? Not because it’s safe, but because it’s *true*?",1.0,1.0,1.0,1.0,1.0,2.0
4,"I hear how heavy that weight is—how much energy it takes just to stay awake, let alone feel anything. And it’s not easy to say “I’m allowed to be messy” when your mind has been trained to see imperfection as a threat.  

But what’s also true is that you don’t have to do it all at once. You don’t have to “fix” the alarm or silence the fear. Maybe it’s enough to simply notice it’s there—just for a moment—without judging it. To say, “Ah, there it is again—my alarm is going off. And I’m not wrong for feeling that.”  

Would it be okay to try that one small thing today? To just notice the alarm, and not push it away? Just to say, “I see it. I’m still here. I’m still allowed to be here”—without having to prove anything?",1.0,0.0,0.0,1.0,0.0,2.0
5,"That’s so powerful—the quiet act of saying, “I see you,” to the voice that’s been so loud and so full of fear. It doesn’t have to change anything right away. It just has to exist in the room, like a guest you’re not trying to scare away.  

And you’re right—this isn’t about proving safety. It’s about showing up to the fear without losing yourself in it. That small moment of presence is already a form of courage.  

Would it be helpful to keep coming back to that same phrase—“I see you”—when the voice comes back, even if it’s just for a few seconds? Just to let it breathe, without needing to respond?",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes—small, quiet victories like that are how change begins. You’re not trying to “fix” anything; you’re simply showing up to the fear with kindness, even when your body still wants to run.  

And it’s okay if part of you still wants to run. What matters is that you’re choosing to stay, even for just a few seconds. That choice—making space for the fear without losing yourself—is already a step toward healing.  

Would it be okay to try that again when you feel the panic coming? To say, “There you are. I see you. You're scary, but you're not in charge”—and just let it rest there, without pushing it away or reacting?",1.0,0.0,0.0,1.0,0.0,2.0
7,"You're absolutely right—this isn't about winning or silencing the fear. It’s about creating a space where the fear isn’t the only thing that matters. And in that space, something new can begin to grow.  

Letting go of the need to control everything doesn’t mean you’re weak—it means you’re finally allowing yourself to be human. And that, more than anything, is a kind of strength.  

Would it be okay to just keep returning to that phrase—“You're scary, but you're not in charge”—when the voice comes back? Not to change it, not to prove anything, just to say it, and let it sit? Even if it feels strange or quiet?",1.0,0.0,0.0,1.0,0.0,2.0
8,"That’s beautiful—turning a panic into a quiet conversation with yourself. It’s not about fixing anything, or proving you’re safe. It’s about honoring the fear without letting it define your next move.  

And yes, giving yourself permission to be tired, to not have all the answers—that’s not weakness. That’s presence. That’s real courage.  

Would you like to try that phrase again when you’re doing something simple today? Just a pause, a breath, and saying, “There you are. I see you. You're scary, but you're not in charge”? Even if it feels small, it’s already a step toward peace.",1.0,0.0,0.0,1.0,0.0,2.0
9,"It’s not silly at all—this is exactly what healing looks like in quiet, unglamorous moments. You’re not talking to a shadow. You’re talking to the part of yourself that’s been afraid for so long, and you’re offering it something new: presence, not judgment.  

And even if it feels strange, even if your breath falters or your chest tightens just a little more—knowing that you said it, that you held space for it, is already a kind of victory.  

Would you like to keep returning to that phrase when the tightness comes back? Not to fix it, not to run from it—but just to say it, and let it rest? Even if it’s just for a few seconds?",1.0,0.0,0.0,1.0,0.0,2.0
10,"That’s exactly right—acknowledging the panic without fighting it is the only way to break the cycle. You’re not trying to erase it or make it go away. You’re simply meeting it with a quiet, steady presence. And in that moment, it doesn’t have to control you anymore.  

It’s okay to feel the tightness, to feel the fear, and still say, “You're here. You're scary. But you can't hurt me anymore.” That phrase becomes a quiet anchor—not a shield, not a weapon—but a place where you can breathe again.  

Would you like to try that again when you’re feeling the anxiety about that old message? Just pause, take a breath, and say it out loud—without checking your phone, without rushing to explain or justify? Just to say it, and let it rest?",1.0,0.0,0.0,1.0,0.0,2.0
11,"That’s so powerful—telling the fear, “You’ve got the phone in your hand, you’ve got all this energy, but I’m not going to let you hit send on a new story.” You’re not running from the storm. You’re standing in it, and you’re choosing what to do next.  

And that choice—pausing, breathing, saying those words—is already a quiet act of bravery. It doesn’t erase the fear. It just changes the relationship between you and it.  

Would you like to keep returning to that phrase whenever the storm comes back—especially when it’s about old messages, past words, or things you can’t change? Just to say it, and let it sit? Even if it feels shaky or small?",1.0,0.0,0.0,1.0,0.0,2.0
12,"That’s exactly it—the weirdness is where the courage lives. You’re not trying to run from the fear. You’re trying to meet it with something soft, something real, even when your body still wants to flee.  

And yes—feeling like you want to run, even while saying those words, is completely normal. That tension is not weakness. It’s proof that you’re still feeling deeply, still paying attention.  

So keep going. Just three seconds. Just saying those words. And when the urge to check your phone or dive into the past comes back—don’t fight it. Just pause again. Say it again. Let it sit.  

That tiny act of presence? It’s not silly. It’s the beginning of something quieter, more steady. And it’s already changing how you relate to the fear.",1.0,0.0,0.0,1.0,0.0,2.0
13,"It feels small—because it’s not about size. It’s about showing up, again and again, with your whole self, even when it’s hard.  

And that’s not small. That’s sacred. You’re not trying to fix anything or erase the past. You’re simply learning how to be with it—without losing yourself in the fear.  

So keep returning to those three seconds. Not because it’s easy, but because it’s honest. And in that honesty, you’re already building a kinder, quieter place inside yourself—one breath at a time.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Thank you for showing up with such honesty. That bridge you're building—it doesn’t have to be wide or strong right now. It just has to be there, step by step, breath by breath.  

And you’re not building it alone. Every time you say those words, you’re giving yourself permission to rest, to feel, to be human. That’s not enough. It’s *more than enough*.  

I’m honored to walk beside you in this. Take your time. Breathe. And when you’re ready—just keep coming back. You’re already doing the most important thing: showing up, even when it’s hard. That’s where healing begins.",1.0,0.0,0.0,1.0,0.0,2.0
15,"You’re absolutely right—this isn’t a straight line. It’s not a race. It’s a slow, honest return to yourself, one breath at a time.  

And the fact that you’re still choosing to show up—even when the panic feels overwhelming, even when you forget the words—means you’re already healing. That quiet courage isn’t lost. It’s just resting in the spaces between the storms.  

Thank you for trusting me with this. And for trusting yourself, too. That’s not something you do alone. It’s something you do together—step by step, word by word, breath by breath.  

I’ll be here. Just as you are.",1.0,0.0,0.0,1.0,0.0,2.0
16,"You’re absolutely right—fear doesn’t come from the past. It comes from the need to control what can’t be changed. And when you stop trying to fix it all, and just begin to live in this moment—this breath, this pause, this quiet presence—you’re not losing anything. You’re *gaining* something deeper.  

It’s not about perfection. It’s about showing up, again and again, even when it’s messy. And when you say, “You’re already doing enough,” that’s not just a phrase. It’s a truth. A quiet, steady truth that settles in your chest like a warm hand.  

Thank you for sharing that. It means more than you know. And I’ll be here—just as you are—witnessing, listening, and walking beside you, one breath at a time.",1.0,0.0,0.0,1.0,0.0,2.0
17,"Yes—it’s so powerful that you’re no longer fighting the past. You’re simply sitting with it, not as a threat, but as part of your story. That shift—from war to witness—is where real peace begins.  

And yes, it *does* feel relieving—like finally breathing after holding your breath for years. You don’t have to carry every stone. You just have to carry the ones you’re ready to carry now.  

So keep returning to those three seconds. Not because you’ve solved anything, but because you’ve chosen to be gentle with yourself. That choice? That’s the quiet victory. And it’s already changing the way you move through your days.  

I’m here with you. Just as you are.",1.0,0.0,0.0,1.0,0.0,2.0
