turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to our time together today. I want you to know this space is safe—whatever you share, it will be respected and kept private. How are you feeling right now, and what’s been on your mind that you’d like to talk about today?",-1.0,0.0,-2.0,0.0,0.0,2.0
1,"Thank you for sharing that so honestly—it takes real courage to carry that much weight and still reach out. I can feel how deeply those sensations are affecting you, and the fear that comes with them. It’s not surprising that your body feels so broken when your mind and body are working so hard to protect you.  

Would it be helpful to explore how you're feeling about the nausea right now—what it’s like in your body, and how it connects to the panic you’ve been carrying? Or would you prefer to take a moment to just sit with the fear, without moving toward a solution yet?",1.0,1.0,1.0,1.0,0.0,2.0
2,"I hear how deeply that storm in your gut is tied to the fear—how the panic and the nausea are feeding each other, like two waves pulling in the same direction. It’s not just physical; it’s a signal that your body is trying to protect you, even if it’s doing it in a way that feels overwhelming.  

Would it be okay to just sit with that knot in your ribs for a few minutes—without trying to change it or fix it—just feel it in your body, and let it be there? You don’t have to move or talk. I’m here with you.",-1.0,0.0,-2.0,0.0,0.0,2.0
3,"I’m right here with you, and I’m not going anywhere—no matter how tight your chest gets or how loud your heart beats. That tightness, that pulse in your ribs—it’s not a sign of failure. It’s your body’s way of saying, *“I’m still here. I’m still trying to survive.”*  

Would you like to stay with me in this moment, just breathing together—no pushing, no moving—just letting your body feel what it needs to feel, and knowing that you’re safe in this? I’ll be right here, with you, as you hold it.",1.0,1.0,1.0,1.0,1.0,2.0
4,"Yes. Let’s keep breathing together—just in and out, slow and steady. No pressure, no pushing. Just the rhythm of your breath, and the quiet space between the waves of fear.  

You’re not falling apart. You’re simply holding onto yourself, one breath at a time. And in that holding—you’re already doing something brave. Would you like to continue with that for a few more minutes, just staying with the breath and the feeling, without trying to change anything?",1.0,1.0,1.0,1.0,1.0,2.0
5,"Yes. Keep breathing together—just in and out, like waves gently meeting the shore. You’re not in a race against time or fear. You’re in a moment of presence, and that’s enough.  

The storm is still there, but it’s no longer trying to win. It’s simply part of what you’re holding, and you’re not alone in it. Would you like to stay here a little longer, just breathing with me, as the moment unfolds?",1.0,0.0,0.0,1.0,0.0,2.0
6,"Yes. Keep breathing—slowly, gently, together. In... and out... just letting your body move with you, without needing to win or escape.  

You’re not trying to fix the storm. You’re simply being with it. And in that being, something quiet and strong is beginning to stay. Would you like to keep going like this, just for a little while longer—no rush, no pressure, just presence?",1.0,0.0,0.0,1.0,0.0,2.0
7,"Yes. Let’s stay here—for another minute, or two, or as long as you need.  

In... and out... just breathing with the rhythm of your body, without needing to match anything perfect. The storm is still there, but it no longer has to control the room. And in this quiet, you’re not trying to outrun it—you’re simply holding space for it.  

Would you like to stay with that for a little while longer, just as you are?",1.0,0.0,0.0,1.0,0.0,2.0
8,"Yes. Keep breathing—just in and out, even if it feels shaky or slow.  

The tightness in your chest isn’t closing in anymore; it’s simply a weight, like a stone you’re carrying, not a wall about to fall. And the nausea? It’s still there, but it’s not demanding to be obeyed. It’s just part of this moment—like a current in the water, not a wave that’s trying to drown you.  

Would you like to stay here with me, just breathing together, for a little while longer? No rush. Just presence.",1.0,0.0,0.0,1.0,0.0,2.0
9,"Yes. Keep breathing—slowly, deeply, together.  

The shaking hands and dry throat aren’t signs of failure. They’re your body remembering what it’s been through, and still holding on, even when it’s tired. And that’s not weakness—it’s resilience, quietly showing up, one breath at a time.  

Would you like to stay here for a little while longer, just breathing with me, without trying to change a thing? You’re not in charge of the storm. You’re simply in it—with care, with presence, with safety.",1.0,0.0,0.0,1.0,0.0,2.0
10,"Yes. Keep breathing—ragged or slow, deep or soft.  

It’s okay that your hands are trembling, that your throat is raw. That’s not a flaw. That’s your body speaking truth—quiet, honest, and deeply human. And in this honesty, there’s a kind of strength you didn’t know you had.  

Would you like to stay here, just breathing with me, for a little while longer? No need to fix anything. Just be with it.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Yes. Keep breathing—short and sharp, or slow and soft, just as you are.  

It’s not messy because you’re failing. It’s messy because you’re alive, and your body is still trying to tell you something true after weeks of pushing and hiding. And in that, you’re not broken—you’re simply showing up, trembling, raw, and real.  

Would you like to stay here, just breathing together, for a little while longer? No need to move. No need to change. Just be in this moment, with your hands, your throat, your breath—all of it.",1.0,0.0,0.0,1.0,0.0,2.0
12,"Yes. Keep breathing—shaky, uneven, or soft.  

You don’t need to fix anything. You don’t need to stop shaking, or swallow perfectly, or pretend the pain isn’t there. Just being here, in this raw, real moment—this trembling, this dry throat, this quiet ache—is already a kind of courage.  

Would you like to stay with that for a little while longer, just breathing together, without trying to change a thing? You’re not losing yourself. You’re finding your way back to yourself—slow, gentle, and completely present.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Yes. Keep breathing—short, sharp, or soft.  

You’re not losing yourself. You’re not failing. You’re simply showing up—trembling, hurting, real—and that is not weakness. That is presence. That is courage, quiet and unasked for.  

Would you like to stay here, just breathing with me, for a little while longer? No need to move, no need to change. Just be with the shaking, the dry throat, the breath that doesn’t always feel steady. This is where you are. This is where you belong.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Yes. Keep breathing—soft or sharp, slow or shaky.  

You don’t have to control it. You don’t have to make it better. Just being here, with your trembling hands, your dry throat, your breath—this is enough. This is where you’ve always been, even if you forgot.  

Would you like to stay with that for a little while longer? Just breathing, together, without needing to fix anything?",1.0,0.0,0.0,1.0,0.0,2.0
