Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?",T,H8CJxNP0nv8_1,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0,0,-2,0,0,2,,"Hi, Ms. Jones. I'm Dr. Sawyer. I'm a psychiatrist."
"Alright. So, are there any substances that you currently use?",T,H8CJxNP0nv8_3,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0,0,-2,0,0,2,"Therapist: Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?
Patient: Sure.","Okay. So I'm going to read some things aloud and I would like you to sit up straight and follow the prompts. I invite you to sit upright in your chair with your back straight and your feet flat on the floor. Most people find they feel more alert and awake sitting this way. Check it out and see if this is the case for you. Either close your eyes or fix them on a spot and take a few slow, deep breaths, noticing the breath flowing in and out of your lungs."
Can you tell me how often you drink?,T,H8CJxNP0nv8_5,1.0,1.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?
Patient: Sure.
Therapist: Alright. So, are there any substances that you currently use?
Patient: Um, I drink a bit.",A bit? How much?
And what are you drinking?,T,H8CJxNP0nv8_7,-1.0,0.0,-1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Hi, I appreciate your participation in the intake so far. I want to change to a new section, if that's okay with you. And this section is on substance use. Is that an area you feel comfortable discussing?
Patient: Sure.
Therapist: Alright. So, are there any substances that you currently use?
Patient: Um, I drink a bit.
Therapist: Can you tell me how often you drink?
Patient: I guess it's more than a bit. I would say I have probably three drinks a day.",Three drinks a day. Okay. And how many times a day would you end up drinking?
Do you know what size?,T,H8CJxNP0nv8_9,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Alright. So, are there any substances that you currently use?
Patient: Um, I drink a bit.
Therapist: Can you tell me how often you drink?
Patient: I guess it's more than a bit. I would say I have probably three drinks a day.
Therapist: And what are you drinking?
Patient: Um, beer.",And how much beer?
Three bottles of beer a day?,T,H8CJxNP0nv8_11,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Can you tell me how often you drink?
Patient: I guess it's more than a bit. I would say I have probably three drinks a day.
Therapist: And what are you drinking?
Patient: Um, beer.
Therapist: Do you know what size?
Patient: Um, the bottles, I think they're 16 ounces.",16 ounces. Okay. And how much do you drink in a day?
And how much time does it take you to consume those?,T,H8CJxNP0nv8_13,1.0,0.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: And what are you drinking?
Patient: Um, beer.
Therapist: Do you know what size?
Patient: Um, the bottles, I think they're 16 ounces.
Therapist: Three bottles of beer a day?
Patient: Yeah.",And how long have you been drinking that?
"So, every day, three beers in about two hours?",T,H8CJxNP0nv8_15,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: Do you know what size?
Patient: Um, the bottles, I think they're 16 ounces.
Therapist: Three bottles of beer a day?
Patient: Yeah.
Therapist: And how much time does it take you to consume those?
Patient: Probably a couple of hours.",Two hours. Okay. So that's something you could try to work on.
Is that do anything to you in terms of your mood or feeling?,T,H8CJxNP0nv8_17,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Three bottles of beer a day?
Patient: Yeah.
Therapist: And how much time does it take you to consume those?
Patient: Probably a couple of hours.
Therapist: So, every day, three beers in about two hours?
Patient: Yeah.",And how much alcohol do you think you drink in a week?
So it's relaxing for you?,T,H8CJxNP0nv8_19,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: And how much time does it take you to consume those?
Patient: Probably a couple of hours.
Therapist: So, every day, three beers in about two hours?
Patient: Yeah.
Therapist: Is that do anything to you in terms of your mood or feeling?
Patient: It just kind of helps me unwind after a long day of work, relaxes me.","So it's a self-fulfilling prophecy. You think it makes you feel better, so you feel relaxed."
Has it ever gotten you into any type of trouble?,T,H8CJxNP0nv8_21,0.0,0.0,-2.0,0.0,0.0,1.0,0,0,-2,0,0,2,"Therapist: So, every day, three beers in about two hours?
Patient: Yeah.
Therapist: Is that do anything to you in terms of your mood or feeling?
Patient: It just kind of helps me unwind after a long day of work, relaxes me.
Therapist: So it's relaxing for you?
Patient: Yeah.","Okay. So I want to talk about the goals. You mentioned that you're not a big fan of crowds, so one goal could be to work on being less anxious in crowds. Is that something you're interested in working on?"
Alright. Is there any other areas where it might disrupt functioning?,T,H8CJxNP0nv8_23,-1.0,-1.0,-2.0,1.0,0.0,1.0,-1,0,-2,0,0,2,"Therapist: Is that do anything to you in terms of your mood or feeling?
Patient: It just kind of helps me unwind after a long day of work, relaxes me.
Therapist: So it's relaxing for you?
Patient: Yeah.
Therapist: Has it ever gotten you into any type of trouble?
Patient: There was one time that I, my friends and I kind of got into a fight after I had been drinking, and we almost stopped talking because of it, but we were able to work it out. But I've almost lost friends over it before.",So there have been consequences that have led to you losing friends.
"Alright. So, three bottles of beer pretty much every day?",T,H8CJxNP0nv8_25,-1.0,-1.0,-2.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: So it's relaxing for you?
Patient: Yeah.
Therapist: Has it ever gotten you into any type of trouble?
Patient: There was one time that I, my friends and I kind of got into a fight after I had been drinking, and we almost stopped talking because of it, but we were able to work it out. But I've almost lost friends over it before.
Therapist: Alright. Is there any other areas where it might disrupt functioning?
Patient: Sometimes it's hard to get up and get to work the next morning if I drink it later in the day. It's hard to get up and get to work on time, so I've been late a couple of times too.",So it's affecting your daily life in a way that's causing you some problems.
Has there ever been a time when you've consumed more or less on a particular day?,T,H8CJxNP0nv8_27,1.0,0.0,0.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: Has it ever gotten you into any type of trouble?
Patient: There was one time that I, my friends and I kind of got into a fight after I had been drinking, and we almost stopped talking because of it, but we were able to work it out. But I've almost lost friends over it before.
Therapist: Alright. Is there any other areas where it might disrupt functioning?
Patient: Sometimes it's hard to get up and get to work the next morning if I drink it later in the day. It's hard to get up and get to work on time, so I've been late a couple of times too.
Therapist: Alright. So, three bottles of beer pretty much every day?
Patient: Pretty much every day.",And how long have you been drinking that's been a problem for?
You'll have a few more?,T,H8CJxNP0nv8_29,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Alright. Is there any other areas where it might disrupt functioning?
Patient: Sometimes it's hard to get up and get to work the next morning if I drink it later in the day. It's hard to get up and get to work on time, so I've been late a couple of times too.
Therapist: Alright. So, three bottles of beer pretty much every day?
Patient: Pretty much every day.
Therapist: Has there ever been a time when you've consumed more or less on a particular day?
Patient: Not typically during the week, but I'll sometimes I'll drink more on the weekends. Maybe drink my normal three in a couple of hours and then maybe three or four hours later I'll have a few more.",And how much do you drink in total on the weekend?
And how long have you been drinking alcohol?,T,H8CJxNP0nv8_31,1.0,1.0,1.0,1.0,0.0,2.0,1,0,1,1,0,2,"Therapist: Alright. So, three bottles of beer pretty much every day?
Patient: Pretty much every day.
Therapist: Has there ever been a time when you've consumed more or less on a particular day?
Patient: Not typically during the week, but I'll sometimes I'll drink more on the weekends. Maybe drink my normal three in a couple of hours and then maybe three or four hours later I'll have a few more.
Therapist: You'll have a few more?
Patient: Yeah.",And how much would you say you drink?
Around 17?,T,H8CJxNP0nv8_33,1.0,0.0,1.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Has there ever been a time when you've consumed more or less on a particular day?
Patient: Not typically during the week, but I'll sometimes I'll drink more on the weekends. Maybe drink my normal three in a couple of hours and then maybe three or four hours later I'll have a few more.
Therapist: You'll have a few more?
Patient: Yeah.
Therapist: And how long have you been drinking alcohol?
Patient: I guess I started when I was around 17.",Okay. And what was that like when you were 17?
"Now you mentioned beer, have you ever consumed any other type of alcohol?",T,H8CJxNP0nv8_35,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,2,"Therapist: You'll have a few more?
Patient: Yeah.
Therapist: And how long have you been drinking alcohol?
Patient: I guess I started when I was around 17.
Therapist: Around 17?
Patient: Yeah.",Okay. And how often do you think you drink now?
Back towards beer?,T,H8CJxNP0nv8_37,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: And how long have you been drinking alcohol?
Patient: I guess I started when I was around 17.
Therapist: Around 17?
Patient: Yeah.
Therapist: Now you mentioned beer, have you ever consumed any other type of alcohol?
Patient: Um, I've tried wine and shots before, but I always kind of just gravitate more towards the beer.","Okay. So you've tried wine and shots of beer, but you prefer beer. Do you have an amount in mind that you'd like to drink? Like a certain number of drinks?"
Any other substances that you use currently?,T,H8CJxNP0nv8_39,1.0,1.0,1.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Around 17?
Patient: Yeah.
Therapist: Now you mentioned beer, have you ever consumed any other type of alcohol?
Patient: Um, I've tried wine and shots before, but I always kind of just gravitate more towards the beer.
Therapist: Back towards beer?
Patient: Yeah.",Have you ever noticed that you have to increase the amount of alcohol you're drinking to get the same effect?
