Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi Carmelo, I want to take a couple of minutes and go over the scale on anger that you filled out when you got here. You had mentioned that some people in your life have kind of commented and they said, 'You know, maybe you ought to look into thinking about whether or not you have some issues with anger or not.' And that's one of the reasons you're here. And I'm hoping that this will help sort of identify specific issues related to anger that might be problematic for you. And so this is really feedback meant for you. You can do whatever you'd like with the information. It's just for you to consider it. And so let's go through each area. And there are a number of questions here and a number of sort of different anger dimensions. And I think the place we're going to start is if you look at all the questions that you answered, it comes up with something called a total score, which is just kind of looking at everything together. And when we look at the total score, you scored quite high, actually. You scored in a range that we would sort of call the 99th percentile, which means that your anger is at a level greater than 99% of the population of men your age.",T,Kusv2J0M19E_1,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,-1,-1,-2,0,0,1,,"Hi, Ms. Jones. I'm Dr. Sawyer. I'm a psychiatrist."
Yeah.,T,Kusv2J0M19E_3,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0,0,0,0,0,2,"Therapist: Hi Carmelo, I want to take a couple of minutes and go over the scale on anger that you filled out when you got here. You had mentioned that some people in your life have kind of commented and they said, 'You know, maybe you ought to look into thinking about whether or not you have some issues with anger or not.' And that's one of the reasons you're here. And I'm hoping that this will help sort of identify specific issues related to anger that might be problematic for you. And so this is really feedback meant for you. You can do whatever you'd like with the information. It's just for you to consider it. And so let's go through each area. And there are a number of questions here and a number of sort of different anger dimensions. And I think the place we're going to start is if you look at all the questions that you answered, it comes up with something called a total score, which is just kind of looking at everything together. And when we look at the total score, you scored quite high, actually. You scored in a range that we would sort of call the 99th percentile, which means that your anger is at a level greater than 99% of the population of men your age.
Patient: Are you kidding me?","I'm not trying to be insulting, I just want to help you."
"Yeah, so it's kind of hard to hear it that way.",T,Kusv2J0M19E_5,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Hi Carmelo, I want to take a couple of minutes and go over the scale on anger that you filled out when you got here. You had mentioned that some people in your life have kind of commented and they said, 'You know, maybe you ought to look into thinking about whether or not you have some issues with anger or not.' And that's one of the reasons you're here. And I'm hoping that this will help sort of identify specific issues related to anger that might be problematic for you. And so this is really feedback meant for you. You can do whatever you'd like with the information. It's just for you to consider it. And so let's go through each area. And there are a number of questions here and a number of sort of different anger dimensions. And I think the place we're going to start is if you look at all the questions that you answered, it comes up with something called a total score, which is just kind of looking at everything together. And when we look at the total score, you scored quite high, actually. You scored in a range that we would sort of call the 99th percentile, which means that your anger is at a level greater than 99% of the population of men your age.
Patient: Are you kidding me?
Therapist: Yeah.
Patient: That high?",Yeah.
It kind of surprised you?,T,Kusv2J0M19E_7,-1.0,0.0,-2.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Hi Carmelo, I want to take a couple of minutes and go over the scale on anger that you filled out when you got here. You had mentioned that some people in your life have kind of commented and they said, 'You know, maybe you ought to look into thinking about whether or not you have some issues with anger or not.' And that's one of the reasons you're here. And I'm hoping that this will help sort of identify specific issues related to anger that might be problematic for you. And so this is really feedback meant for you. You can do whatever you'd like with the information. It's just for you to consider it. And so let's go through each area. And there are a number of questions here and a number of sort of different anger dimensions. And I think the place we're going to start is if you look at all the questions that you answered, it comes up with something called a total score, which is just kind of looking at everything together. And when we look at the total score, you scored quite high, actually. You scored in a range that we would sort of call the 99th percentile, which means that your anger is at a level greater than 99% of the population of men your age.
Patient: Are you kidding me?
Therapist: Yeah.
Patient: That high?
Therapist: Yeah, so it's kind of hard to hear it that way.
Patient: I'm kind of surprised you...",I know it's hard for you to hear that.
Just a little above average.,T,Kusv2J0M19E_9,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Yeah.
Patient: That high?
Therapist: Yeah, so it's kind of hard to hear it that way.
Patient: I'm kind of surprised you...
Therapist: It kind of surprised you?
Patient: Yeah, well, I didn't think... yeah, I didn't think it was going to rate that high. I mean, I figured a lot of people were in my category, but I would have figured that I was probably in about the 60%, 75%.",So it's surprising to you that it's actually at the 25%?
It's a little bit high and it might indicate that really anger does get you in trouble at times in terms of relationships and causing you... so you've recognized that.,T,Kusv2J0M19E_11,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: Yeah, so it's kind of hard to hear it that way.
Patient: I'm kind of surprised you...
Therapist: It kind of surprised you?
Patient: Yeah, well, I didn't think... yeah, I didn't think it was going to rate that high. I mean, I figured a lot of people were in my category, but I would have figured that I was probably in about the 60%, 75%.
Therapist: Just a little above average.
Patient: Wow, that's way up there.","Yeah, it's way up there. And you know, I remember when we talked about this, you were really concerned about your confidence on this. You felt like you didn't have much confidence at all on this. And now it sounds like you have a lot of confidence on this."
"Okay. So this kind of just highlights that and puts a number on it, in a sense, and so...",T,Kusv2J0M19E_13,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,0,0,-2,0,0,1,"Therapist: It kind of surprised you?
Patient: Yeah, well, I didn't think... yeah, I didn't think it was going to rate that high. I mean, I figured a lot of people were in my category, but I would have figured that I was probably in about the 60%, 75%.
Therapist: Just a little above average.
Patient: Wow, that's way up there.
Therapist: It's a little bit high and it might indicate that really anger does get you in trouble at times in terms of relationships and causing you... so you've recognized that.
Patient: I've always recognized that. I've seen it. I've tried to deny it a lot of times, but then I've recognized that I'm at the stage that I know I have issues.","You know I'm at that stage where I'm aware that I have problems and I know I have problems and I'm aware of that and I'm trying to say, you know, ""Okay, I know I'm going to have a bad day,"" but then something happens, I get really angry, and I act on it. So I'm trying to say, ""Oh, I'm so angry right now, but I'm in control,"" you know?"
"Yeah, right. Exactly. Kind of comparing how you answered the question to the general population of folks your age. That you're really, you're sort of in the top 1% of scores.",T,Kusv2J0M19E_15,1.0,0.0,1.0,1.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Just a little above average.
Patient: Wow, that's way up there.
Therapist: It's a little bit high and it might indicate that really anger does get you in trouble at times in terms of relationships and causing you... so you've recognized that.
Patient: I've always recognized that. I've seen it. I've tried to deny it a lot of times, but then I've recognized that I'm at the stage that I know I have issues.
Therapist: Okay. So this kind of just highlights that and puts a number on it, in a sense, and so...
Patient: Where the studies have been done?","Well, I was looking at some of the studies that were done on this and one of the things that stood out to me was that there's a number of risk factors that are associated with anger and aggression and even some of the treatments that are put out there for certain situations that have been really no good."
Yeah.,T,Kusv2J0M19E_17,1.0,1.0,1.0,1.0,0.0,2.0,0,0,0,0,0,2,"Therapist: It's a little bit high and it might indicate that really anger does get you in trouble at times in terms of relationships and causing you... so you've recognized that.
Patient: I've always recognized that. I've seen it. I've tried to deny it a lot of times, but then I've recognized that I'm at the stage that I know I have issues.
Therapist: Okay. So this kind of just highlights that and puts a number on it, in a sense, and so...
Patient: Where the studies have been done?
Therapist: Yeah, right. Exactly. Kind of comparing how you answered the question to the general population of folks your age. That you're really, you're sort of in the top 1% of scores.
Patient: I didn't think I was that bad.","Yeah, so sort of the top 1% of the population for this type of thing."
"Because getting angry, saying things to people, not thinking things through, can really put you at risk.",T,Kusv2J0M19E_19,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Okay. So this kind of just highlights that and puts a number on it, in a sense, and so...
Patient: Where the studies have been done?
Therapist: Yeah, right. Exactly. Kind of comparing how you answered the question to the general population of folks your age. That you're really, you're sort of in the top 1% of scores.
Patient: I didn't think I was that bad.
Therapist: Yeah.
Patient: I've gotten a lot of serious problems. I mean, the same thing that they do to me, I do to them. So a lot of times I'm surprised, especially in the environment that I live in, that I haven't gotten shot, stabbed, or killed yet. I mean, that should definitely have happened. And I'm surprised it hasn't.",You're surprised it hasn't happened.
