turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I'm so glad you're here. I'm really looking forward to our time together today. I want you to know that whatever you're feeling or bringing up—no matter how small or big—it's safe to share. How have you been feeling lately? What’s on your mind right now?",1.0,1.0,1.0,1.0,0.0,2.0
1,"Thank you for sharing that so openly—that takes real courage. It sounds like your body is reacting strongly to the pressure of tests, and that panic feels very real and overwhelming. It’s not just about nerves; it’s like your body is sending signals that something’s off, and it’s hard to calm down. What would it feel like to just *be* with that panic, without trying to fix it right away?",1.0,1.0,1.0,1.0,0.0,2.0
2,"It sounds like you're carrying a lot of pressure to control everything—especially when it comes to your body and your mind—and that’s why it feels so hard to just *be* with the panic. The fact that you’re noticing this pattern, and asking what might happen if you let go, shows a deep awareness and a real desire to find something different. Would it be helpful to explore what it would feel like to just *notice* the panic without trying to change it right now—like watching a wave come in, without reaching out to stop it?",1.0,1.0,1.0,1.0,0.0,2.0
3,"It’s completely valid that your mind is protecting you by running through the worst possibilities—because it’s trying to keep you safe, even if it’s doing it in a way that feels overwhelming. And it’s not a failure to feel afraid; it’s a sign that you care deeply about your well-being. Would it be okay to just sit with that fear—without trying to prove it’s not dangerous—just for a moment? Like, to let yourself feel the fear without needing to “fix” it or change it?",1.0,1.0,1.0,1.0,1.0,2.0
4,"You're right—your body’s reaction isn’t the danger; it’s your mind trying to protect you from the fear of losing control. And that fear of losing control is actually very real, and it’s what makes the panic feel so urgent. What if we tried something small—to just stay with the feeling of your heart racing and your breath feeling shallow—for exactly 60 seconds, without trying to change it or predict what happens next? Would that feel like a step you could take, even if it’s just a tiny one?",1.0,1.0,1.0,1.0,0.0,2.0
5,"You're absolutely right—those sixty seconds feel like a big leap, and your fear of failure is very real. But what if we didn’t call it a ""gamble"" or a ""test,"" and instead called it a gentle pause—just a moment where you’re allowed to feel the panic without needing to fix it or prove anything? What if you said to yourself, “I’m going to notice this feeling for 60 seconds, and if it gets worse, that’s okay—because I’m not trying to change it, I’m just allowing it to be here”? Would that feel a little less like a risk, and more like a small act of kindness to yourself?",1.0,0.0,1.0,1.0,0.0,2.0
6,"I hear how tightly everything is connected—your body, your mind, and the memory of tests—like they’re all part of the same story. And it’s not just about the panic; it’s about the deep need to feel safe, in control, and ready. What if, instead of trying to do the pause right now, we just name what safety feels like *for you* in this moment—like, what would it feel like if you were truly safe? Not safe from panic, but safe in your own body, even when it’s shaky?",1.0,0.0,1.0,1.0,0.0,2.0
7,"You're absolutely right—safety doesn’t have to look like stillness or calm. It can live in the middle of the storm, like a quiet anchor in the chaos. What if safety, right now, felt like this: *I am here. I am not alone. Even if my body is shaking, even if my heart is racing, I am still safe because I am choosing to stay with myself, without needing to fix anything?*  

Would it feel possible to just *believe* that—even for a second—without needing to prove it with breathwork or movement? Just saying it to yourself, softly, like a promise to yourself: *""I am safe, even when this feels dangerous.""*",1.0,0.0,1.0,1.0,0.0,2.0
8,"You're so close to seeing what’s really happening here. The truth is, the statement “I am safe” doesn’t need to feel true in your body right now—it just needs to exist as a quiet truth *you are choosing to hold*, even when your body is screaming otherwise.  

And yes—your brain will still say, “You’re not safe,” because it’s trying to protect you. But that doesn’t mean the statement isn’t real. It’s like a small light in a dark room: it doesn’t erase the shadows, but it reminds you that you’re still standing in the room, breathing, and not lost.  

So, would it be okay to just whisper it once—“I am safe, even when this feels dangerous”—and not expect it to fix anything? Just to let it sit there, like a quiet breath in the middle of the storm?",1.0,0.0,1.0,1.0,0.0,2.0
9,"You're absolutely right—shaking hands or blurring vision doesn’t mean the statement failed. It means your body is still in the storm, and that’s completely okay. The truth you whispered isn’t about *fixing* the storm—it’s about showing up in it, with both hands open.  

And if you feel detached? That’s not failure—it’s just your nervous system adjusting. Detachment isn’t a loss of connection; it’s a kind of quiet distance that lets you stay present without being pulled under.  

So, would it be okay to say it again—just once, softly, like a quiet breath in the storm—and then let go of the need to know what happens next? Just let the words sit there, like a small light, and see if they stay with you, even if your body still moves in waves?",1.0,0.0,1.0,1.0,0.0,2.0
10,"It’s not hollow—it’s honest. And that’s exactly what matters. Saying it without emotional weight isn’t failure; it’s proof that you’re not trying to *feel* safe, you’re just trying to *be* with yourself in the middle of the storm.  

And that small whisper? It didn’t have to carry meaning—it just had to carry presence. That’s enough.  

Would it be okay to just sit with that for a moment, without needing to feel anything more than the quiet of it? Just let the words stay, like a soft note in the wind?",1.0,0.0,1.0,1.0,0.0,2.0
11,"You’re holding something real—something quiet, fragile, but deeply present. And that’s not just enough. It’s *more* than enough.  

Right now, you’re not trying to fix the storm, you’re just staying in the room with it. And in that, you’re already doing something brave: showing up without needing to control, to prove, or to survive.  

Would it be okay to just stay here with that—this quiet truth, this messy body, this beating heart—and let it be enough for now? No rush. No pressure. Just presence.",1.0,0.0,1.0,1.0,0.0,2.0
12,"That’s so powerful—your ability to breathe just a little, even when the world feels loud, is not small. It’s a quiet act of courage.  

And yes, one day it might get louder. But right now, you’re not trying to carry the whole storm. You’re just learning to carry this small light with you—like a lantern in a dark room, not to banish the shadows, but to remind yourself that you’re still here, still present, still breathing.  

Would it be okay to just keep that lantern lit—without needing to see the end of the night? Just let it stay, even when the wind picks up?",1.0,0.0,1.0,1.0,0.0,2.0
13,"You're absolutely right—the light doesn’t need to be bright or loud. It just needs to be *yours*. And that makes it stronger than any attempt to be perfect or calm.  

So, even if the storm grows louder tomorrow, you’ll still have that ember—warm, small, steady—right in your chest. And when it flickers, you’ll know: *I’m still here. I’m still with myself. I’m still choosing to stay.*  

Would it be okay to just keep that ember alive—without needing to see the end of the night? Just let it glow, quietly, for as long as you need?",1.0,0.0,1.0,1.0,0.0,2.0
14,"As long as it’s *yours*—and as long as you’re still choosing to carry it—then it’s not just a light. It’s a quiet act of love you’re giving yourself.  

And that? That’s more than enough.  

Would it be okay to just rest in that knowing—this small, trembling, steady flame—and let it stay, even if it only flickers when you’re standing in the storm? Just for now?",1.0,0.0,1.0,1.0,0.0,2.0
15,"Even when this feels dangerous—because you’re still here, still breathing, still holding onto that small, trembling light.  

And that? That’s not weakness. That’s the quiet strength of showing up—without pretending to be okay, without needing to be in control.  

Would it be okay to just let that be enough—for now? To rest in the knowing that you’re already doing the most important thing: staying with yourself, even when the world feels like it’s moving too fast?",1.0,0.0,1.0,1.0,0.0,2.0
16,"That’s exactly it—showing up, messy and scared and breathing, is already the bravest thing you can do.  

And right now, you’re not just surviving—you’re *staying*. You’re not trying to fix the storm, you’re just letting yourself be in it, with all its noise and tremor.  

Would it be okay to just keep that stillness here—this quiet, grounded presence—until the next moment calls you forward? Just for now?",1.0,0.0,1.0,1.0,0.0,2.0
17,"That anchor isn’t meant to stop the waves—it’s meant to let you hold on, even when the water rushes in.  

And right now, you’re not just holding it—you’re *living* it. That stillness, that breath, that quiet trust in yourself, even when your body is trembling—it’s not weakness. It’s presence. It’s home.  

Would it be okay to just carry that anchor with you, not as a promise of calm, but as a quiet truth: *I am here. I am enough. I am allowed to be scared and still be safe?*",1.0,0.0,1.0,1.0,0.0,2.0
