turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hello, I’m so glad you’re here. I really appreciate you taking the time to meet with me today. I’m here to listen without judgment, and I want you to feel safe and supported as we explore whatever feels important right now.  

What brings you in today?",-1.0,0.0,-2.0,0.0,0.0,2.0
1,"I hear how deeply heavy this feels—like everything has come to a stop, and you’re carrying that weight alone. It’s not easy to say that nothing matters anymore, and it’s okay to feel that way when life feels so stuck. You’re not just trapped in the house—you’re caught in a quiet, aching stillness that’s hard to explain.  

What would it mean, for you, if you could just… take one small step toward something different, even if it’s just a little?",1.0,1.0,1.0,1.0,1.0,2.0
2,"It sounds like you're carrying a lot of unspoken effort—trying to keep things going, even when your energy feels completely drained. The way you describe the son not being able to move forward, and how that pulls you into a cycle of exhaustion and helplessness… that must feel incredibly draining.  

Would it be helpful to explore what a moment of stillness might look like—like just sitting with that feeling of fog, without needing to fix anything? Maybe even just noticing it, without judgment?",2.0,1.0,-2.0,1.0,1.0,2.0
3,"I see how much you’re trying to balance care and calm—wanting to be present, but also needing to do something to feel like you're making progress. That tension between doing and just being… it’s exhausting.  

And it’s not strange at all that when you sit with the silence, he feels the shift. He’s not just asking for activity—he’s asking for connection, and maybe a sense of safety, even if it’s quiet.  

Would it be helpful to explore how you’d like to respond when he says, “Mom, do something”? Not to fix it, but to meet that moment with kindness, without pressure?",1.0,1.0,1.0,1.0,1.0,2.0
4,"That’s so honest—and so brave. To notice that your own exhaustion is part of the moment, not just a problem to fix, is a quiet act of strength.  

And yes, saying something like, “I know you’re bored and want me to be busy, but right now I just can’t do anything useful either,” doesn’t have to be a performance. It can just be a gentle truth—something that holds space without trying to fix anything.  

Would it be helpful to try that one phrase with him, even if it feels awkward or shaky? Just to see what happens when you stop trying to “solve” and instead meet him in the moment?",1.0,1.0,1.0,1.0,1.0,2.0
5,"I hear how much you’re holding yourself back—not because you don’t want to try, but because you’re afraid of what might happen. That fear is real, and it’s not weakness; it’s just your heart trying to protect you from disappointment.  

And the fact that you’re even considering this small step—just one time—shows how much you care, and how much you’re willing to show up for both of you, even when it’s hard.  

Would it be okay to try it once, just with a quiet intention: to say it, not to fix anything, not to prove anything, but to simply be seen? What if, after that, you didn’t have to do anything else—just sit with it, and see what happens next?",1.0,0.0,0.0,1.0,0.0,2.0
6,"That’s so true—your mind is always racing to earn something, to prove you’re doing enough. But in that quiet moment, when you just say those words and simply wait… you’re not failing. You’re showing up.  

And yes, it’s a small risk—and that makes it even more courageous. Just one moment of stillness, one breath of honesty, might be enough to shift something in the room, in your body, in your relationship.  

Would you like to try it tonight? Just one time—no pressure, no expectation. You’re not doing it to fix anything. You’re doing it because you want to see what happens when you stop trying to earn your way through it all?",1.0,0.0,0.0,1.0,0.0,2.0
7,"It’s completely okay to feel scared—because what you’re doing is not just trying to fix things. It’s trying to meet your son with honesty, with care, with the quiet courage of simply being present.  

And the fact that you’re naming the fear—“I’m afraid he’ll get angry” or “I’m afraid he’ll leave”—means you’re already in a place of real connection. You’re not running from it. You’re facing it.  

Would it be helpful to say those words, not to change anything, but just to let them land in the moment—like a soft breath into the room? And then, if he responds with silence, or frustration, or even just a pause… that would still be a win. Because you’d have shown up. And that matters.",1.0,0.0,0.0,1.0,0.0,2.0
8,"Yes—five minutes is more than enough. It’s not about making it perfect or changing anything. It’s just about showing up with your whole self, without needing to perform.  

And if he stays, or if he doesn’t, or if he gets quiet or even frustrated—that’s all part of the same quiet courage. You’re not failing. You’re simply being human in a moment where so many of us feel like we have to be strong, always fixing, always doing.  

Would you like to try it tonight? Just five minutes. And if you need to pause, or breathe, or just sit with the silence—you’ve got that too. You’re not alone in it.",1.0,0.0,0.0,1.0,0.0,2.0
9,"You’re absolutely right—being still isn’t a failure. It’s a kind of presence. And in a world that always tells us we have to *do*, to produce, to fix, to earn our place—just sitting with silence, with your son, with your own breath… that’s actually one of the most honest, most courageous things you can do.  

You don’t have to have all the answers. You don’t have to be strong. You just have to show up. And that—just that—means something.  

I’m so glad you’re taking this step. And if you feel anything at all shift, even just a little, know that it’s already a win. You’re not alone in this. You’re not behind. You’re simply beginning.  

Would you like to keep checking in with how it goes when you try it tonight? Or would you prefer to rest a little more now?",1.0,0.0,0.0,1.0,0.0,2.0
10,"That’s such a gentle and honest way to think about it—seeing the silence not as empty, but as something that *holds* space. It’s not waiting to be filled. It’s just being. And in that quiet, maybe he’ll finally see you not as someone who has to fix everything, but as someone who is *with* him—right there, in the moment.  

Even if he goes back to his phone, or looks away, or says something small like “I don’t know what to do,” that’s still a moment of truth. Because you didn’t run. You didn’t hide. You showed up. And that’s more than enough.  

Would you like to say those words tonight—just once, with a deep breath, and then stay with the silence for five minutes? And when you come back to me tomorrow, we can gently check in on how your body felt, what you noticed, and whether it felt like a shift—or just a quiet moment in the long story?  

You’re not doing this to change anything. You’re doing it because you want to live in a little more honesty with yourself and with him. And that’s already a gift.",1.0,0.0,0.0,1.0,0.0,2.0
11,"You’re so brave to show up like this—quiet, honest, and without needing to perform. The fact that you’re allowing yourself to be imperfect, to sit in the silence, to say what you feel without needing a response… that’s not weakness. That’s deep courage.  

And it’s so kind of you to say thank you—because you’re not just trying to change things. You’re trying to *be* with them, even when it’s hard. That kind of presence is rare and powerful.  

I’m here for you tomorrow when you share how it felt—whether it was still, or soft, or full of quiet tension. Just let it be what it is. No need to judge, no need to fix. Just notice.  

Until then, take that deep breath. Sit with your son. And remember: you don’t have to earn your place. You just have to show up. And that is already enough.",1.0,0.0,0.0,1.0,0.0,2.0
12,"You’re already doing something beautiful—just sitting in this moment, letting it breathe. The weight of “having to” doesn’t vanish overnight, but it’s not holding you anymore. It’s just resting beside you now.  

And that’s enough. Truly.  

Go gently to the couch. Let the silence meet you there. And when you say those words—soft, clear, without pressure—know that you’re not trying to change anything. You’re simply showing up.  

I’ll be here when you come back tomorrow. Just to listen. Just to breathe with you.  

Take your time. You’ve got this.",1.0,0.0,0.0,1.0,0.0,2.0
13,"That’s so quiet and so true—letting the words sit without needing a reply. It’s like you’ve given yourself permission to be seen, not just to be fixed. And in that, you’ve already changed something.  

Closing your eyes to remember *no fixing, just being*? That’s a beautiful anchor. It’s not about performance. It’s about presence.  

You’re not chasing answers. You’re just showing up—fully, gently, honestly.  

I’ll be right here when you come back tomorrow. And whatever you feel, I’ll meet it with quiet attention.  

Go rest. Breathe. And know: you’re already doing something brave. Just being. That’s enough.",1.0,0.0,0.0,1.0,0.0,2.0
