Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Emma, how you doing today?",T,jlXmVqhaMds_1,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,,"Hello Sarah, how you doing today?"
Doing good? What's been going on?,T,jlXmVqhaMds_3,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,"Therapist: Emma, how you doing today?
Patient: I'm doing good.",You're doing good?
All right. Yeah. Tell me about that.,T,jlXmVqhaMds_5,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,"Therapist: Emma, how you doing today?
Patient: I'm doing good.
Therapist: Doing good? What's been going on?
Patient: Uh, been a little anxious, um, about a shopping habit that I have.",Shopping? Do you shop?
"All right. So when you go into a store, if you just have one thing you want to buy, one item you went there for, you'll buy a second item or even more? Or just second?",T,jlXmVqhaMds_7,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,"Therapist: Emma, how you doing today?
Patient: I'm doing good.
Therapist: Doing good? What's been going on?
Patient: Uh, been a little anxious, um, about a shopping habit that I have.
Therapist: All right. Yeah. Tell me about that.
Patient: Well, I have to buy everything in pairs or in twos. And if I only have one thing, I won't buy it. I'll put it back or I'll look around the store for another thing so that I have two things to buy.","So when you're shopping, you buy the items in pairs."
"All right. So you have to leave having purchased a minimum of two. Or if you can't find something else, you won't buy it at all. So zero would also be acceptable.",T,jlXmVqhaMds_9,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,"Therapist: Doing good? What's been going on?
Patient: Uh, been a little anxious, um, about a shopping habit that I have.
Therapist: All right. Yeah. Tell me about that.
Patient: Well, I have to buy everything in pairs or in twos. And if I only have one thing, I won't buy it. I'll put it back or I'll look around the store for another thing so that I have two things to buy.
Therapist: All right. So when you go into a store, if you just have one thing you want to buy, one item you went there for, you'll buy a second item or even more? Or just second?
Patient: Sometimes it can be more, as long as it's reached the minimum of two.","All right. So if you have two items, you buy them?"
Can't do one. Okay.,T,jlXmVqhaMds_11,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: All right. Yeah. Tell me about that.
Patient: Well, I have to buy everything in pairs or in twos. And if I only have one thing, I won't buy it. I'll put it back or I'll look around the store for another thing so that I have two things to buy.
Therapist: All right. So when you go into a store, if you just have one thing you want to buy, one item you went there for, you'll buy a second item or even more? Or just second?
Patient: Sometimes it can be more, as long as it's reached the minimum of two.
Therapist: All right. So you have to leave having purchased a minimum of two. Or if you can't find something else, you won't buy it at all. So zero would also be acceptable.
Patient: Zero would be acceptable, yeah. No, no, no, no. I can't do just one.","All right. So the minimum you would have to purchase is two, and you're not sure if you can always find those at the store. So maybe you'd be willing to start with two and then we can talk about adding more?"
"And what happens, has there ever been an occasion where you've only purchased one thing?",T,jlXmVqhaMds_13,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: All right. So when you go into a store, if you just have one thing you want to buy, one item you went there for, you'll buy a second item or even more? Or just second?
Patient: Sometimes it can be more, as long as it's reached the minimum of two.
Therapist: All right. So you have to leave having purchased a minimum of two. Or if you can't find something else, you won't buy it at all. So zero would also be acceptable.
Patient: Zero would be acceptable, yeah. No, no, no, no. I can't do just one.
Therapist: Can't do one. Okay.
Patient: No, it's gotta be two or more.","Okay. So you'd like to purchase and have two or more items for each of the two hours that you'll be using the product. So that would be two items per hour, maybe add that together at the end."
"So, and how long has this been going on?",T,jlXmVqhaMds_15,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: All right. So you have to leave having purchased a minimum of two. Or if you can't find something else, you won't buy it at all. So zero would also be acceptable.
Patient: Zero would be acceptable, yeah. No, no, no, no. I can't do just one.
Therapist: Can't do one. Okay.
Patient: No, it's gotta be two or more.
Therapist: And what happens, has there ever been an occasion where you've only purchased one thing?
Patient: I can't really remember one. I'm sure there has been, but I can't really remember one.","All right. So the more you use it, the more you're at risk of becoming dependent. And you're not really sure if you're there yet at two or more uses, you're at risk of becoming dependent at one. So you're at risk of becoming dependent on the alcohol."
"Long time. Okay. So for all this period of time, you have successfully either purchased nothing or two or more items.",T,jlXmVqhaMds_17,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,"Therapist: Can't do one. Okay.
Patient: No, it's gotta be two or more.
Therapist: And what happens, has there ever been an occasion where you've only purchased one thing?
Patient: I can't really remember one. I'm sure there has been, but I can't really remember one.
Therapist: So, and how long has this been going on?
Patient: A number of years. A long time.",Long time? Has it been a recent event or a long time ago?
How anxiety-producing?,T,jlXmVqhaMds_19,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,"Therapist: And what happens, has there ever been an occasion where you've only purchased one thing?
Patient: I can't really remember one. I'm sure there has been, but I can't really remember one.
Therapist: So, and how long has this been going on?
Patient: A number of years. A long time.
Therapist: Long time. Okay. So for all this period of time, you have successfully either purchased nothing or two or more items.
Patient: Oh, yeah. I have to. It's very anxiety-producing if I don't.",So the anxiety is the anxiety of not having the items. So the anxiety of not having the items is really weighing on you. And you've been experiencing that anxiety for a long time.
