Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hello, Sophia. How are you doing today?",T,9cYeZdKeXsc_2,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,,"Hello Sarah, how you doing today?"
"I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?",T,9cYeZdKeXsc_4,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?","I'm good, thank you for coming in today. I'm Dr. Bob."
"Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.",T,9cYeZdKeXsc_6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?
Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.",So the feeling you're having here is that you're really worried and anxious and maybe scared if you did that you'd be better off?
"Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.",T,9cYeZdKeXsc_7,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?
Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.
Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.","So if you had to work full-time, you'd be working eight hours a day. You're worried you wouldn't be able to do that."
Does that make sense?,T,9cYeZdKeXsc_8,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,"Therapist: Hello, Sophia. How are you doing today?
Patient: I'm good, how are you?
Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.
Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.
Therapist: Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.",Sounds great. So you're okay with the structured approach?
"Okay, great. So tell me a little bit more about what's going on with the work.",T,9cYeZdKeXsc_10,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: I'm doing well, thanks for asking. I saw you last time a week ago, and I know you had some concerns with employment. But first, before we get into that, I wanted to check in to see how you're doing emotionally. I know from last week, on a scale of one to ten, you said your depression was about seven. How is it today?
Patient: It's been up and down. I think today it's probably a seven again, but I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here and I know I'll get to talk about it. But last time we were talking about me trying to get a full-time job, and I think I just realized last week that it's really hard for me to work full-time. Right now I'm doing the part-time thing with the work program and they want us to do volunteer work in the afternoon if we haven't found a full-time job by a certain week. Just thinking about it, I don't think I can do that. I just don't think I can work a full eight hours every day. It's just too much.
Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.
Therapist: Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.
Therapist: Does that make sense?
Patient: No, I mean, that makes sense.","Okay, great. So we'll kind of break that down into parts. We'll talk about the work situation, and then we'll add some more about your feelings and thoughts, and then we'll work on some behaviors. And we'll try to make the most of each session we do, but I'd like to try to make the overall goal to kind of wrap everything up at the end and make sure you have some sort of plan to take home to review. So we'll start with the work situation, and then we'll add more details about your feelings and thoughts, and then we'll wrap up with some final thoughts and a"
"So the latter part of the day is more of a struggle for you, the latter part of the work day.",T,9cYeZdKeXsc_12,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: Alright, so you're having some concerns about full-time work and that level of energy you'd have to exert and that commitment.
Therapist: Alright, so would it be okay today if we kind of structured what we're going to do for the session? If it's okay with you, I'd like to talk about that and get some more details about what's going on this week and your feelings surrounding that. I'd like to talk about your core beliefs that might be contributing to some of these feelings of depression. And then for the last part, we'll work on some interventions to try to help you with what's going on at work and with your depressed mood. We can make changes to this as needed, but I just want to start with an outline.
Therapist: Does that make sense?
Patient: No, I mean, that makes sense.
Therapist: Okay, great. So tell me a little bit more about what's going on with the work.
Patient: Well, I mean, I don't really know why it is. I know I'm always tired because I just have so much trouble sleeping, as I've told you before. It doesn't matter how tired I am, I can't sleep. But I go in the morning, eight to noon, but then in the afternoon it's just so hard to keep going on. It's just such a long amount of time and I just feel like I don't know if I can really do it. And especially in the winter, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.","So when you're working and you're tired, it's hard to sleep, and then when you're taking that break in the afternoon, it's even more difficult to be able to function. And then when it's dark outside, it's even more difficult to be able to function. Sounds like it's all combined. Sounds like when you're working, you're really tired, you're stressed out, and then you're taking that break, it's hard to get back to work, and then when you're taking that break, it's even more difficult to be able to function. Does all of that sound like it's contributing"
"So getting up in the morning, getting to work on time, you do okay with that?",T,9cYeZdKeXsc_14,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,"Therapist: Does that make sense?
Patient: No, I mean, that makes sense.
Therapist: Okay, great. So tell me a little bit more about what's going on with the work.
Patient: Well, I mean, I don't really know why it is. I know I'm always tired because I just have so much trouble sleeping, as I've told you before. It doesn't matter how tired I am, I can't sleep. But I go in the morning, eight to noon, but then in the afternoon it's just so hard to keep going on. It's just such a long amount of time and I just feel like I don't know if I can really do it. And especially in the winter, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.
Therapist: So the latter part of the day is more of a struggle for you, the latter part of the work day.
Patient: Yeah.","Okay. So if you work nine to five, you work eight hours. You take a break, you take a nap, you work some more. If you work nine to five, you work eight hours, take a break, nap, work some more. Do you see how that works?"
"So the work program you're in now, you work in the morning?",T,9cYeZdKeXsc_16,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,"Therapist: Okay, great. So tell me a little bit more about what's going on with the work.
Patient: Well, I mean, I don't really know why it is. I know I'm always tired because I just have so much trouble sleeping, as I've told you before. It doesn't matter how tired I am, I can't sleep. But I go in the morning, eight to noon, but then in the afternoon it's just so hard to keep going on. It's just such a long amount of time and I just feel like I don't know if I can really do it. And especially in the winter, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.
Therapist: So the latter part of the day is more of a struggle for you, the latter part of the work day.
Patient: Yeah.
Therapist: So getting up in the morning, getting to work on time, you do okay with that?
Patient: It's hard, but I feel like I'm better at that. I'm already up anyway, so I know I've got to get up and do what I have to do.","Okay, so you're getting the most of your day when you're already up. So that sounds like a good strategy."
What hours are you there?,T,9cYeZdKeXsc_18,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,"Therapist: So the latter part of the day is more of a struggle for you, the latter part of the work day.
Patient: Yeah.
Therapist: So getting up in the morning, getting to work on time, you do okay with that?
Patient: It's hard, but I feel like I'm better at that. I'm already up anyway, so I know I've got to get up and do what I have to do.
Therapist: So the work program you're in now, you work in the morning?
Patient: Yeah.","So you're getting to work on time, you're getting up in the morning, you're working on the program. Do you have any thoughts about how you could maybe improve?"
