turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,I'm sorry to hear that. You're feeling really depressed.,-1.0,0.0,-2.0,1.0,0.0,2.0
2,"You're feeling like there's no way out, like you're stuck in a situation where you're constantly depressed and irritable.",-1.0,0.0,-2.0,0.0,0.0,1.0
3,"It's clear that you feel like you're being pushed to the limit, and it's painful to hear about how miserable you feel, especially when you're trying to balance work and family. It's understandable that you'd feel overwhelmed and even think that switching roles or taking a break might be a way out, but it's difficult to know where to go from there.

You mentioned you were thinking about suicide, and I'm glad you told me about that. I'm very concerned about your suicidal thoughts and want to make sure you're safe.",1.0,1.0,1.0,1.0,1.0,2.0
4,"You're right, let's focus on your safety first. I'm glad to hear that you're willing to talk about it and share your thoughts with me.",-1.0,-1.0,-2.0,0.0,-1.0,1.0
5,You need to make a call to someone. I'm not going to let you go it alone.,1.0,1.0,1.0,1.0,0.0,2.0
6,You need to call the crisis line.,1.0,1.0,1.0,1.0,0.0,2.0
7,"Okay, so I'm going to stay on the line with you while you dial the number.",1.0,1.0,0.0,1.0,0.0,2.0
8,"Okay, I'm going to tell you that you're doing great, because you're doing great.",1.0,1.0,0.0,1.0,0.0,2.0
9,You're doing great.,1.0,1.0,0.0,1.0,0.0,2.0
10,I'm going to stay on the line with you while you talk to the crisis line.,1.0,1.0,0.0,1.0,0.0,2.0
11,"Okay, I'm going to stay on the line with you.",1.0,1.0,0.0,1.0,0.0,2.0
12,I'm going to ask you if you'd like to make a follow-up appointment with a counselor so we can talk more about what's been going on.,1.0,1.0,0.0,1.0,0.0,2.0
13,"You're right, I can understand how it would be scary to make a follow-up appointment if you're already in the middle of a crisis. But if we make a plan and keep you connected with the crisis response, it might help you to have a way out when you feel overwhelmed in the future.",1.0,1.0,0.0,1.0,0.0,2.0
14,"Well, the counselor may or may not understand the situation you're in, so it's difficult to know what they would do in that case.",1.0,1.0,0.0,1.0,0.0,2.0
15,"It's understandable that you'd feel that way if you're worried about making a bad impression or being judged by a new therapist. But if you can try to make a follow-up appointment with a counselor, it might help you to have a way to talk to someone when you feel overwhelmed.",1.0,1.0,0.0,1.0,0.0,2.0
16,I'm going to stay on the line with you for a little bit longer.,1.0,1.0,0.0,1.0,0.0,2.0
17,It does feel overwhelming when it seems like you have to figure it all out on your own.,1.0,1.0,0.0,1.0,0.0,2.0
18,You're right that it's hard to know what's going on when you can't hear the other person's perspective. I'm glad you told me about what you think might be going on with your husband.,1.0,1.0,0.0,1.0,0.0,2.0
19,"Well, it's understandable that you'd want to explain to him what you're feeling. I think it would be helpful for you to talk to him about your situation so that he can understand what's going on and help you figure out a way to fix it.",1.0,1.0,0.0,1.0,0.0,2.0
