turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"You're feeling really overwhelmed, like you're losing control of the situation.",1.0,1.0,1.0,1.0,1.0,2.0
2,You have a young daughter and you're feeling very worried about her health.,-1.0,-1.0,-2.0,0.0,0.0,1.0
3,You don't want to take your daughter to the hospital?,1.0,1.0,1.0,1.0,1.0,2.0
4,You're walking past emergency services and having that thought makes you feel worse.,1.0,1.0,1.0,1.0,1.0,2.0
5,It's very distressing for you and your daughter.,1.0,1.0,1.0,1.0,0.0,2.0
6,It's very hard to know what's going on with your daughter when you're feeling so isolated in all this.,1.0,1.0,1.0,2.0,1.0,2.0
7,You're having a lot of trouble explaining what you're feeling to others.,1.0,0.0,0.0,1.0,0.0,2.0
8,You feel guilty for not sharing what you know.,1.0,0.0,0.0,1.0,0.0,2.0
9,You're still feeling guilty about the cat.,1.0,0.0,0.0,1.0,0.0,2.0
10,It's hard to know what to make of that guilt when it seems so far removed from the situation.,1.0,0.0,0.0,1.0,0.0,2.0
11,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
12,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
13,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
14,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
15,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
16,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
17,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
18,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
19,It's understandable that you'd feel guilty about the cat. But it seems like you were a little too hard on yourself for not telling your parents back in high school.,1.0,0.0,0.0,1.0,0.0,2.0
