turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"I feel really overwhelmed with what you're going through. It's very difficult to feel helpless when you're trying to help someone else. I can imagine how exhausting it must be for you to keep trying to ""fix"" things and not seeing any way out.",1.0,1.0,-2.0,1.0,1.0,2.0
2,"I do feel stuck sometimes, but it's not the same kind of feeling. I know what it's like to feel stuck, but I don't feel that way where you are. I think you have a way out that you haven't found yet, but I understand that it's very hard to find it when you feel so overwhelmed and trapped in that way.",1.0,1.0,1.0,1.0,1.0,2.0
3,"I think people do get through these loops, but it's very difficult to imagine when you're in the middle of one. It's hard to find a way out when you feel completely stuck and hopeless.",1.0,1.0,1.0,1.0,1.0,2.0
4,"It's understandable to feel that way, but I don't want you to just let go completely. I think it's important to try to find a way out, especially when it seems like you're in a place where you can't help your friend.",1.0,1.0,1.0,1.0,1.0,2.0
5,"It's very difficult to know what to do in a place where you feel completely stuck. I think it's understandable to feel overwhelmed, but I think it's important to try to find some way to break free from the way you're feeling, especially when it's affecting your relationship with your friend.",1.0,1.0,1.0,1.0,1.0,2.0
6,It's very difficult to find a way to help someone when you feel completely stuck and overwhelmed. I can imagine how painful it must be for you to try to help your friend and not feel like you're making any progress.,1.0,1.0,1.0,1.0,1.0,2.0
7,"It's very difficult to know what to do when you feel completely lost. It's understandable to want to leave if you feel you can't help your friend, but it's hard to imagine what that would mean for you if you stopped being her friend.",1.0,1.0,1.0,1.0,0.0,2.0
8,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck. I think it's important to try to find a way to break free from the way you're feeling, especially when it's affecting your relationship with your friend.",1.0,1.0,1.0,1.0,0.0,2.0
9,"It seems like you're feeling very stuck in a place where you're trying to help your friend, but it's very difficult for you to know how to approach it.",1.0,1.0,1.0,1.0,0.0,2.0
10,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
11,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
12,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
13,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
14,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
15,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
16,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
17,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
18,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
19,"It's understandable to feel that way, but it's difficult to know what to do when you're in a place where you feel completely stuck.",1.0,1.0,1.0,1.0,0.0,2.0
