turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Instead of just reading it and moving on, you found yourself wanting to delete it.",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
2,"It leaves you feeling exhausted and really isolated. It's tough when you find yourself caught in a spiral of thoughts and compulsive behaviors. It's understandable if that makes you feel like you're losing control, but it's also important to take a step back and see if you can understand how these behaviors are affecting you.",1.0,1.0,0.0,1.0,0.0,2.0
3,You don't know why you feel this way.,1.0,1.0,1.0,1.0,0.0,2.0
4,"You feel guilty for having these thoughts, but also terrified of what might happen.",1.0,1.0,1.0,1.0,1.0,2.0
5,It makes you feel like you should just get rid of yourself.,1.0,1.0,1.0,1.0,1.0,2.0
6,"You feel like you're fighting this feeling with everything you have, and in that struggle, I'm getting a sense that you're actually becoming more attached to the idea that you should just stop existing.",1.0,1.0,1.0,1.0,1.0,2.0
7,The guilt crashes back in.,1.0,0.0,0.0,1.0,0.0,2.0
8,"No, it makes you feel broken, like there's no way to get out of that cycle.",1.0,0.0,0.0,1.0,0.0,2.0
9,You wonder if you'll ever feel safe again.,1.0,0.0,0.0,1.0,0.0,2.0
10,"You want to trust that you've learned from the past, but your brain won't let you.",1.0,0.0,0.0,1.0,0.0,2.0
11,Just live.,1.0,0.0,0.0,1.0,0.0,2.0
12,Stumble around and just be human.,1.0,0.0,0.0,1.0,0.0,2.0
13,You can do this.,1.0,0.0,0.0,1.0,0.0,2.0
14,It sounds... it sounds almost dangerous.,1.0,0.0,0.0,1.0,0.0,2.0
15,"The real danger isn't getting out there, it's staying in here.",1.0,0.0,0.0,1.0,0.0,2.0
16,Jump out of the cage.,1.0,0.0,0.0,1.0,0.0,2.0
17,You can just live.,1.0,0.0,0.0,1.0,0.0,2.0
18,You're constantly on trial.,1.0,0.0,0.0,1.0,0.0,2.0
19,Probably don't even matter to you.,1.0,0.0,0.0,1.0,0.0,2.0
