turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,It sounds really tough. Your whole world has shrunk down to just the house. I'm sorry about that.,-1.0,-1.0,-2.0,-1.0,-1.0,1.0
2,"It's clear you're feeling lost, and it's painful to see your son become so detached from the world. It must be difficult for you to feel like you're losing yourself in this situation.",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
3,"It's clear you're both feeling very different ways. You're feeling disconnected and lost, and it's clear your son is feeling that way too, but in a different way.",2.0,-1.0,-2.0,1.0,1.0,1.0
4,"You don't know if it's depression, or what?",1.0,1.0,0.0,1.0,0.0,2.0
5,You're not recognizing the person in the mirror?,1.0,1.0,1.0,1.0,0.0,2.0
6,Part of you is scared that maybe the old Carly never came back in the first place?,1.0,1.0,1.0,1.0,1.0,2.0
7,"The part of you that can move, drive, work... is that part of you actually gone?",1.0,0.0,0.0,0.0,0.0,2.0
8,"The parts of you that are trying to move forward, to get up and do something... are they completely gone, or just inaccessible right now?",1.0,0.0,0.0,0.0,0.0,2.0
9,Climbing a mountain made of mud and ice.,1.0,0.0,0.0,0.0,0.0,2.0
10,"The mountain is made of mud and ice, you're not going to get to the top.",1.0,0.0,0.0,0.0,0.0,2.0
11,The comfort of the chair.,1.0,0.0,0.0,0.0,0.0,2.0
12,You'll stay in that chair forever.,1.0,0.0,0.0,0.0,0.0,2.0
13,The only logical conclusion if you stay in that chair forever.,1.0,0.0,0.0,0.0,0.0,2.0
14,It feels hollow.,1.0,0.0,0.0,0.0,0.0,2.0
15,You don't know if you can find the way out.,1.0,0.0,0.0,0.0,0.0,2.0
16,You'll stay in the chair long enough that you'll create your own way out?,1.0,0.0,0.0,0.0,0.0,2.0
17,You're honest about how bad you feel.,1.0,0.0,0.0,0.0,0.0,2.0
18,It's exhausting.,1.0,0.0,0.0,0.0,0.0,2.0
19,"Every time you try to get out of the chair, you're running a marathon.",1.0,0.0,0.0,0.0,0.0,2.0
