turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Well, it sounds really tough to be having such a panic attack and you've been through this before, so I can understand that it's very overwhelming for you right now.",1.0,1.0,1.0,1.0,1.0,2.0
2,"Well, it's understandable that you'd feel confused and worried given how different this is from your usual experience. It's hard to know what's causing it without more information, so I think it would be helpful to look into it a little more.",-1.0,-1.0,-2.0,0.0,0.0,1.0
3,"Well, it's understandable that you'd feel confused without a clear cause, but it's helpful to know a few different potential explanations so we can look into it.",1.0,1.0,1.0,1.0,1.0,2.0
4,"Well, I'm glad that you were able to come in and share what's been going on, and it's understandable that you're feeling pretty overwhelmed with all this information.",1.0,1.0,1.0,1.0,1.0,2.0
5,"Well, it's understandable that you'd feel overwhelmed with all this uncertainty, but I think it would be helpful to gather a little bit more information to try to figure out what's going on.",1.0,1.0,1.0,1.0,1.0,2.0
6,"Well, it's understandable that you'd want to gather more information before you change course, but I'm concerned that if you don't look into it more, you might be at risk of making a bad decision that could put you in a dangerous situation.",1.0,0.0,1.0,1.0,0.0,2.0
7,"Well, it's understandable that you'd be worried if you're having something that feels so severe and prolonged, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
8,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
9,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
10,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
11,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
12,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
13,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
15,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
16,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
17,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
18,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
19,"Well, it's understandable that you'd be worried about a medical emergency, but I'm concerned that if you go to the emergency room, they might not be able to treat you effectively.",1.0,0.0,0.0,1.0,0.0,2.0
