turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"Okay, so you stopped exercising for a while because of a hernia, but then you started to feel like you lost hope about losing weight.",-1.0,-1.0,-2.0,0.0,0.0,1.0
2,Sometimes food is your escape.,-1.0,-1.0,-2.0,0.0,0.0,1.0
3,It feels like eating is the only way you can feel safe.,1.0,1.0,1.0,1.0,0.0,2.0
4,"It's so frustrating, though.",1.0,1.0,1.0,1.0,1.0,2.0
5,The world is actively trying to break me.,1.0,1.0,1.0,1.0,1.0,2.0
6,Everything seems designed to make you feel broken and alone.,1.0,1.0,1.0,2.0,1.0,2.0
7,Sometimes you think about God again.,1.0,0.0,0.0,1.0,0.0,2.0
8,It feels like a pattern.,1.0,0.0,0.0,1.0,0.0,2.0
9,Now you can't even move your body.,1.0,0.0,0.0,1.0,0.0,2.0
10,It's working against you.,1.0,0.0,0.0,1.0,0.0,2.0
11,It seems to be working against you.,1.0,0.0,0.0,1.0,0.0,2.0
12,It's frustrating.,1.0,0.0,0.0,1.0,0.0,2.0
13,You're afraid of the silence.,1.0,0.0,0.0,1.0,0.0,2.0
14,Ever having to sit.,1.0,0.0,0.0,1.0,0.0,2.0
15,Feeling nothing.,1.0,0.0,0.0,1.0,0.0,2.0
16,Maybe they're just inaccessible to you right now.,1.0,0.0,0.0,1.0,0.0,2.0
17,You just want to feel.,1.0,0.0,0.0,1.0,0.0,2.0
18,"The louder you try to push for them, the more they seem to recede.",1.0,0.0,0.0,1.0,0.0,2.0
19,The further away everything retreats.,1.0,0.0,0.0,1.0,0.0,2.0
