turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,"You're doing okay? I understand you've been having some recent difficulties, so I'm a little concerned. Can you tell me about what's going on?",0.0,0.0,0.0,1.0,0.0,2.0
2,"I'm sorry to hear that. It's very difficult to manage your home life with your father's drinking, his failing health, and your mother's history of abuse.",-1.0,-1.0,-2.0,-1.0,-1.0,1.0
3,"You're having trouble concentrating, right?",1.0,1.0,1.0,1.0,0.0,2.0
4,"You feel lost and confused, with gaps in your memory?",1.0,1.0,1.0,1.0,0.0,2.0
5,It's very difficult to know what's causing these memory gaps and how to treat them. I'm glad you came to me because it's important that we try to understand what's going on.,1.0,1.0,1.0,1.0,0.0,2.0
6,"You want to see a future where things can be fixed, but it's very difficult when you feel like you can't even remember how to get there.",1.0,1.0,1.0,1.0,0.0,2.0
7,You're confused and it's hard to know what to do when you can't even remember how to escape.,1.0,0.0,0.0,1.0,0.0,2.0
8,You think part of you might want to end up in that place where you can't remember or escape.,1.0,0.0,0.0,1.0,0.0,2.0
9,"You *could* end up in that place where you can't remember, and that's very scary.",1.0,0.0,0.0,1.0,0.0,2.0
10,You feel so small and disconnected from your own life and history.,1.0,0.0,0.0,1.0,0.0,2.0
11,"You need to be able to connect with your past, but it's very difficult when you can't remember or escape from it.",1.0,0.0,0.0,1.0,0.0,2.0
12,None of it feels connected to what you know was a very difficult past.,1.0,0.0,0.0,1.0,0.0,2.0
13,"You know the facts of your life, but it's difficult to know what to do with that information when you can't remember how to escape or what happened before.",1.0,0.0,0.0,1.0,0.0,2.0
14,"Sometimes you wonder if you're not really who you thought you were, or if the memories are just a trick of the brain.",1.0,0.0,0.0,1.0,0.0,2.0
15,There's no one to hope for a better future with if you don't even know who you are.,1.0,0.0,0.0,1.0,0.0,2.0
16,You're not sure if the connection you had with your mother was real or a survival mechanism your brain created.,1.0,0.0,0.0,1.0,0.0,2.0
17,Your memories feel hollow and disconnected from reality.,1.0,0.0,0.0,1.0,0.0,2.0
18,"You're not sure if you had a good time before, or if your memories are a trick your brain played to survive.",1.0,0.0,0.0,1.0,0.0,2.0
19,"You're stuck in a loop of survival mechanisms, and the reality of what happened might not matter as much as the way you feel.",1.0,0.0,0.0,1.0,0.0,2.0
