turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,You're feeling a lot of pressure.,1.0,1.0,1.0,1.0,1.0,2.0
2,"You're feeling a lot of pressure, and it's affecting your ability to focus and breathe.",1.0,1.0,1.0,1.0,1.0,2.0
3,It's increasing the pressure you feel.,1.0,1.0,1.0,1.0,1.0,2.0
4,"You're feeling a lot of pressure, and it's affecting your ability to study and perform on tests.",1.0,0.0,-2.0,1.0,0.0,2.0
5,You're skipping classes.,1.0,1.0,1.0,1.0,0.0,2.0
6,You feel disconnected from class and have a hard time focusing.,1.0,1.0,1.0,2.0,1.0,2.0
7,"You feel like you're in a war with yourself, with the anxiety constantly interfering with your ability to focus and learn.",1.0,1.0,0.0,1.0,0.0,2.0
8,It makes you feel like a failure.,1.0,0.0,0.0,1.0,0.0,2.0
9,You feel guilty.,1.0,0.0,0.0,1.0,0.0,2.0
10,It's a downward spiral.,1.0,0.0,0.0,1.0,0.0,2.0
11,You're afraid you're going to lose the whole journey.,1.0,0.0,0.0,1.0,0.0,2.0
12,Your body keeps sabotaging you.,1.0,0.0,0.0,1.0,0.0,2.0
13,It's very intense.,1.0,0.0,0.0,1.0,0.0,2.0
14,It's very distressing.,1.0,0.0,0.0,1.0,0.0,2.0
15,You want to hurt yourself.,1.0,0.0,0.0,1.0,0.0,2.0
16,You'll lose everyone who depends on you.,1.0,0.0,0.0,1.0,0.0,2.0
17,The very thing that triggers it.,1.0,0.0,0.0,1.0,0.0,2.0
18,"The tunnel vision, the cold sweat, the feeling like your heart's going to stop.",1.0,0.0,0.0,1.0,0.0,2.0
19,You feel heavy.,1.0,0.0,0.0,1.0,0.0,2.0
