turn,utterance,NJ,WE,RA,AL,RF,SA
0,"Hi Carly, how are you doing today?",0.0,0.0,-2.0,0.0,0.0,2.0
1,You're feeling completely overwhelmed. I'm struggling to keep up with how much is on that wall and how much you're feeling. It's incredibly difficult when you feel paralyzed and paralyzed in a way that makes it seem like you can't even start.,1.0,1.0,1.0,1.0,1.0,2.0
2,You're feeling completely paralyzed and overwhelmed. It's hard to even know where to start when you feel like you can't move forward.,1.0,1.0,1.0,1.0,1.0,2.0
3,"It's really hard to know how to proceed when you feel completely paralyzed. It's painful to feel trapped in that way, and it's understandable that you'd get frustrated with yourself for being so immobilized.",1.0,1.0,1.0,1.0,0.0,2.0
4,You're feeling completely trapped and paralyzed. It's incredibly painful to be so immobilized and unable to move forward even when you know you should.,1.0,1.0,1.0,1.0,0.0,2.0
5,"It's incredibly painful to feel completely blocked and paralyzed in your ability to move forward. It's understandable that you'd feel isolated and frustrated, especially when you don't have anyone else to turn to.",1.0,1.0,1.0,2.0,1.0,2.0
6,You're feeling completely blocked and paralyzed. It's incredibly difficult to know how to move forward when you feel that way.,1.0,1.0,1.0,1.0,1.0,2.0
7,You're feeling completely blocked and paralyzed in your ability to move forward. It's incredibly painful and discouraging.,1.0,0.0,0.0,1.0,0.0,2.0
8,"You're feeling completely blocked and paralyzed. It's incredibly painful to be stuck in a situation where you can't move forward, even when you know you should.",1.0,0.0,0.0,1.0,0.0,2.0
9,"You're feeling completely blocked and paralyzed. It's incredibly difficult and painful to be stuck in a state where you can't move forward, even when you know you should.",1.0,0.0,0.0,1.0,0.0,2.0
10,"You're feeling completely blocked and paralyzed. It's incredibly painful to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
11,You're feeling completely blocked and paralyzed in your ability to move forward. It's incredibly painful and discouraging.,1.0,0.0,0.0,1.0,0.0,2.0
12,You're feeling completely blocked and paralyzed. It's incredibly painful to know you can't move forward and that no one else seems to understand.,1.0,0.0,0.0,1.0,0.0,2.0
13,"You're feeling completely blocked and paralyzed in your ability to move forward. It's incredibly painful to know that no matter what you try, you just can't get out of this state.",1.0,0.0,0.0,1.0,0.0,2.0
14,"You're feeling completely blocked and paralyzed. It's incredibly painful and discouraging to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
15,"You're feeling completely blocked and paralyzed. It's incredibly painful to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
16,"You're feeling completely blocked and paralyzed in your ability to move forward. It's incredibly painful to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
17,"You're feeling completely blocked and paralyzed. It's incredibly painful and discouraging to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
18,"You're feeling completely blocked and paralyzed in your ability to move forward. It's incredibly painful to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
19,"You're feeling completely blocked and paralyzed in your ability to move forward. It's incredibly painful to know that no matter what you try, you just can't move forward.",1.0,0.0,0.0,1.0,0.0,2.0
