Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Hi, Nicole. How are you doing today?",T,7De6VY8P9hY_1,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,0,2,,"Hi Carly, how are you doing today?"
"I'm doing well, thanks for asking. What brings you into our agency today?",T,7De6VY8P9hY_3,1.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Hi, Nicole. How are you doing today?
Patient: I'm doing well. How are you?","I'm doing well, thanks for asking. How have things been?"
Feeling anxious every time you go to work? What type of place do you work?,T,7De6VY8P9hY_5,1.0,1.0,1.0,1.0,0.0,2.0,-1,-1,-2,-1,-1,1,"Therapist: Hi, Nicole. How are you doing today?
Patient: I'm doing well. How are you?
Therapist: I'm doing well, thanks for asking. What brings you into our agency today?
Patient: Well, I've really just been feeling kind of anxious every time I go to work.",You've been feeling anxious at work? Have you been feeling anxious in any other places?
"Work for an insurance company, and how long have you been feeling anxious there?",T,7De6VY8P9hY_7,1.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Hi, Nicole. How are you doing today?
Patient: I'm doing well. How are you?
Therapist: I'm doing well, thanks for asking. What brings you into our agency today?
Patient: Well, I've really just been feeling kind of anxious every time I go to work.
Therapist: Feeling anxious every time you go to work? What type of place do you work?
Patient: I work at an insurance company, sort of an admin assistant.","Okay, so you work at an insurance company. What's your work environment like?"
Have you ever had anxiety like that at a previous employer or any other place?,T,7De6VY8P9hY_9,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: I'm doing well, thanks for asking. What brings you into our agency today?
Patient: Well, I've really just been feeling kind of anxious every time I go to work.
Therapist: Feeling anxious every time you go to work? What type of place do you work?
Patient: I work at an insurance company, sort of an admin assistant.
Therapist: Work for an insurance company, and how long have you been feeling anxious there?
Patient: Well, I started a little over a year ago, and I guess you could say ever since I started there I've been feeling kind of anxious. It's my first time in that type of setting and it just never really went away.","Okay, so you've been feeling anxious for a little over a year now. Have you ever had a panic attack?"
"So this is a somewhat familiar anxiety. Alright, tell me about the anxiety then.",T,7De6VY8P9hY_11,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: Feeling anxious every time you go to work? What type of place do you work?
Patient: I work at an insurance company, sort of an admin assistant.
Therapist: Work for an insurance company, and how long have you been feeling anxious there?
Patient: Well, I started a little over a year ago, and I guess you could say ever since I started there I've been feeling kind of anxious. It's my first time in that type of setting and it just never really went away.
Therapist: Have you ever had anxiety like that at a previous employer or any other place?
Patient: Yeah, I would say when I've started new jobs or even in new academic environments, I would feel somewhat anxious.",So you've felt anxious in new jobs or new school environments before?
What is it that happens when you try to interact with them?,T,7De6VY8P9hY_13,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,1,1,1,1,2,"Therapist: Work for an insurance company, and how long have you been feeling anxious there?
Patient: Well, I started a little over a year ago, and I guess you could say ever since I started there I've been feeling kind of anxious. It's my first time in that type of setting and it just never really went away.
Therapist: Have you ever had anxiety like that at a previous employer or any other place?
Patient: Yeah, I would say when I've started new jobs or even in new academic environments, I would feel somewhat anxious.
Therapist: So this is a somewhat familiar anxiety. Alright, tell me about the anxiety then.
Patient: Well, it starts, you know, when I wake up in the morning and get ready to go to work. Even when I'm driving in, I just start to get anxious. And then once I'm there, I really just go to work and I do what I'm supposed to do, but I try to keep to myself. You know, I don't really enjoy interacting with some of my coworkers.","Alright, so you feel anxious when you're driving in, when you're at work, and you're trying to keep to yourself. Alright. Have you ever had a panic attack at work?"
"Okay, so you have an office and they have separate offices and you find yourself maybe isolating a little bit?",T,7De6VY8P9hY_15,1.0,1.0,1.0,1.0,1.0,2.0,-1,-1,-2,-1,-1,1,"Therapist: Have you ever had anxiety like that at a previous employer or any other place?
Patient: Yeah, I would say when I've started new jobs or even in new academic environments, I would feel somewhat anxious.
Therapist: So this is a somewhat familiar anxiety. Alright, tell me about the anxiety then.
Patient: Well, it starts, you know, when I wake up in the morning and get ready to go to work. Even when I'm driving in, I just start to get anxious. And then once I'm there, I really just go to work and I do what I'm supposed to do, but I try to keep to myself. You know, I don't really enjoy interacting with some of my coworkers.
Therapist: What is it that happens when you try to interact with them?
Patient: I guess I just haven't really connected with any of them and I tend to worry about whether I'm doing my job right or if they like me, things like that. So it's just easier to stick to my own office.","Okay, so you're worried about whether they like you or whether you're doing your job right. Alright. So you're in a work environment where you feel like you're being judged by your coworkers. Alright. And you're having anxiety when you're in that environment. Alright. So when you're at work, you're feeling anxious when you're in the office with your coworkers. Alright. And you're feeling like you're being judged by them. Alright. So you're feeling anxious and judged at work. Alright. And you're trying to avoid interaction with them. Alright. So you're trying to avoid interaction with your coworkers"
"Alright, so what is your experience of the anxiety when you more or less have to interact with other people?",T,7De6VY8P9hY_17,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,0,0,1,0,2,"Therapist: So this is a somewhat familiar anxiety. Alright, tell me about the anxiety then.
Patient: Well, it starts, you know, when I wake up in the morning and get ready to go to work. Even when I'm driving in, I just start to get anxious. And then once I'm there, I really just go to work and I do what I'm supposed to do, but I try to keep to myself. You know, I don't really enjoy interacting with some of my coworkers.
Therapist: What is it that happens when you try to interact with them?
Patient: I guess I just haven't really connected with any of them and I tend to worry about whether I'm doing my job right or if they like me, things like that. So it's just easier to stick to my own office.
Therapist: Okay, so you have an office and they have separate offices and you find yourself maybe isolating a little bit?
Patient: Yeah, I guess you could say that.","Okay. So when you're in your office, what are you doing?"
"Well, let's cover both. Let's start with what type of situations trigger it.",T,7De6VY8P9hY_19,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,1,0,2,"Therapist: What is it that happens when you try to interact with them?
Patient: I guess I just haven't really connected with any of them and I tend to worry about whether I'm doing my job right or if they like me, things like that. So it's just easier to stick to my own office.
Therapist: Okay, so you have an office and they have separate offices and you find yourself maybe isolating a little bit?
Patient: Yeah, I guess you could say that.
Therapist: Alright, so what is your experience of the anxiety when you more or less have to interact with other people?
Patient: You mean how I'm feeling or what type of situations it happens in?","Well, just in general, what is your experience with anxiety when you're interacting with other people?"
