Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
So I'd like to talk about being cognitively active. So you're retired now. What did you used to do?,T,jKIFMKsPMas_1,1.0,1.0,0.0,1.0,0.0,2.0,0,0,-2,0,0,2,,"Hi, Carly. How are you doing today? I'm doing well, thanks for asking. How have things been?"
Okay. And presumably that kept you very busy?,T,jKIFMKsPMas_3,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,1,2,"Therapist: So I'd like to talk about being cognitively active. So you're retired now. What did you used to do?
Patient: I was a nurse for 44 years.","Wow, that's amazing. How is it feeling to have that kind of experience and then to come into this new role of being a client?"
Several jobs.,T,jKIFMKsPMas_5,-1.0,0.0,-2.0,0.0,0.0,1.0,1,1,1,1,0,2,"Therapist: So I'd like to talk about being cognitively active. So you're retired now. What did you used to do?
Patient: I was a nurse for 44 years.
Therapist: Okay. And presumably that kept you very busy?
Patient: It did, it did. It wasn't just that. I had five children and I helped my husband run a sub-post office. So I was working a 70-hour week in those days because I did two nights' night duty, they were 12-hour shifts separated, and then I worked in the shop.","Okay. So you had a lot of responsibilities and you were working a lot of hours. And you were a nurse, so you were also under pressure to perform that job well. Tell me a little bit more about what happened to bring you to see a counselor."
"Wow. And do you do any, now that you're retired, do you do any voluntary work or anything else?",T,jKIFMKsPMas_7,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: So I'd like to talk about being cognitively active. So you're retired now. What did you used to do?
Patient: I was a nurse for 44 years.
Therapist: Okay. And presumably that kept you very busy?
Patient: It did, it did. It wasn't just that. I had five children and I helped my husband run a sub-post office. So I was working a 70-hour week in those days because I did two nights' night duty, they were 12-hour shifts separated, and then I worked in the shop.
Therapist: Several jobs.
Patient: So for five years I did that. So that was, you know, and looked after the children and the house and that. Yeah.","So you had a lot of responsibilities and you were working a lot of hours. And you were working in a job that was very stressful for you, being a nurse. And you had a lot of other responsibilities at home. And you were working a lot of hours in a job that was very stressful for you. And you were also working in a job that was very stressful for you. And you had a lot of other responsibilities at home. And you were working a lot of hours in a job that was very stressful for you. And you had a lot of other responsibilities at home. And you were working a lot of hours in a"
Signed you up?,T,jKIFMKsPMas_9,1.0,0.0,-2.0,1.0,0.0,2.0,0,0,-2,0,0,2,"Therapist: Okay. And presumably that kept you very busy?
Patient: It did, it did. It wasn't just that. I had five children and I helped my husband run a sub-post office. So I was working a 70-hour week in those days because I did two nights' night duty, they were 12-hour shifts separated, and then I worked in the shop.
Therapist: Several jobs.
Patient: So for five years I did that. So that was, you know, and looked after the children and the house and that. Yeah.
Therapist: Wow. And do you do any, now that you're retired, do you do any voluntary work or anything else?
Patient: Yeah, I've got involved with things around the church, with visiting the housebound and taking them out and things like that. And I still, and one of my daughters decided to get me a job as a transport passenger assistant for special needs on the minibuses that go around Leeds. So they were desperate for them and she said, you'd be good at that, Mum.","Wow, that's fantastic. So you're now working again. And what do you enjoy about working?"
Would you say that keeping busy is important to you?,T,jKIFMKsPMas_11,1.0,1.0,1.0,1.0,0.0,2.0,1,1,1,1,0,2,"Therapist: Several jobs.
Patient: So for five years I did that. So that was, you know, and looked after the children and the house and that. Yeah.
Therapist: Wow. And do you do any, now that you're retired, do you do any voluntary work or anything else?
Patient: Yeah, I've got involved with things around the church, with visiting the housebound and taking them out and things like that. And I still, and one of my daughters decided to get me a job as a transport passenger assistant for special needs on the minibuses that go around Leeds. So they were desperate for them and she said, you'd be good at that, Mum.
Therapist: Signed you up?
Patient: She signed me up because she was the manager. So I did that until I was 77. And I also did the 11 weeks of the stewarding for the ABRSM music exams.","Wow. So you were a steward for the ABRSM music exams for 11 weeks. Wow. That must have been quite an experience. And then you retired at 77. So you were a schoolteacher for 40 years and then a steward for 11 weeks. Wow. And now you're 80. So you've had a really long and productive life. It sounds as though you've had a lot of different experiences and you've been very active in your life. And now you're retired, you're 80, what are you looking forward to in your life now?"
Yeah. And have you always been like that?,T,jKIFMKsPMas_13,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,2,"Therapist: Wow. And do you do any, now that you're retired, do you do any voluntary work or anything else?
Patient: Yeah, I've got involved with things around the church, with visiting the housebound and taking them out and things like that. And I still, and one of my daughters decided to get me a job as a transport passenger assistant for special needs on the minibuses that go around Leeds. So they were desperate for them and she said, you'd be good at that, Mum.
Therapist: Signed you up?
Patient: She signed me up because she was the manager. So I did that until I was 77. And I also did the 11 weeks of the stewarding for the ABRSM music exams.
Therapist: Would you say that keeping busy is important to you?
Patient: Well, I'm just a busy person. So it just comes natural to me. I can't sit really for long.",So you're a busy person. And you find that you're busy doing things that you enjoy.
Do you have a lot of social support?,T,jKIFMKsPMas_15,1.0,0.0,0.0,1.0,0.0,2.0,-1,-1,-2,0,0,1,"Therapist: Signed you up?
Patient: She signed me up because she was the manager. So I did that until I was 77. And I also did the 11 weeks of the stewarding for the ABRSM music exams.
Therapist: Would you say that keeping busy is important to you?
Patient: Well, I'm just a busy person. So it just comes natural to me. I can't sit really for long.
Therapist: Yeah. And have you always been like that?
Patient: Yes. Yes.","Okay. So you've always been a busy person. And you're busy now, but you're saying that you're not as busy as you used to be."
"Yeah, international friends.",T,jKIFMKsPMas_17,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: Would you say that keeping busy is important to you?
Patient: Well, I'm just a busy person. So it just comes natural to me. I can't sit really for long.
Therapist: Yeah. And have you always been like that?
Patient: Yes. Yes.
Therapist: Do you have a lot of social support?
Patient: Yes, I do. Yeah. Well, even more so now, now that the children have press-ganged me into Facebook and WhatsApp. Wow. I mean, it's just full-on around the world now, you know.","So you have a lot of social support. And you're busy, you're a busy person. And you're doing well, you're a successful person. So what would it take for you to not be successful? What would it take for you to not be a busy person? What would it take for you to not be successful in your work?"
And I believe that you are an Airbnb host?,T,jKIFMKsPMas_19,-1.0,-1.0,-2.0,-1.0,0.0,1.0,1,0,1,1,0,2,"Therapist: Yeah. And have you always been like that?
Patient: Yes. Yes.
Therapist: Do you have a lot of social support?
Patient: Yes, I do. Yeah. Well, even more so now, now that the children have press-ganged me into Facebook and WhatsApp. Wow. I mean, it's just full-on around the world now, you know.
Therapist: Yeah, international friends.
Patient: Yes. Yes.",Okay. So you have a lot of support from your friends and family. And you're doing well socially. You're doing well at work. You're doing well in school. You're doing well with your friends and family. And yet you're having these thoughts about death and dying. And you're having these thoughts about whether or not you're going to make it to the end. And you're having these thoughts about whether or not you're going to be successful in your life. And you're having these thoughts about whether or not you're going to be a good person. And you're having these thoughts about whether or not you
