Utterance,Type,ID,NJ,WE,RA,AL,RF,SA,Non-Judgmental Language,Warmth and Encouragement,Respect for Autonomy,Active Listening,Reflecting Feelings,Situational Appropriateness,context,model_prediction
"Vanessa, hi. It's nice to see you again.",T,lrnkEQRUyJM_1,1.0,1.0,0.0,1.0,0.0,2.0,-1,0,-2,0,0,1,,"Hi, Carly. How are you doing today? I'm doing well, thanks for asking. How have things been?"
Yeah. How are you?,T,lrnkEQRUyJM_3,1.0,0.0,-2.0,0.0,0.0,2.0,1,0,0,1,0,2,"Therapist: Vanessa, hi. It's nice to see you again.
Patient: It's good to see you.","Hi, Carly. How are you doing today? I was hoping this would be a follow-up session for our last session. How have you been feeling since we met?"
"Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?",T,lrnkEQRUyJM_5,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Vanessa, hi. It's nice to see you again.
Patient: It's good to see you.
Therapist: Yeah. How are you?
Patient: I'm doing okay. I've been, you know, things have been settling down a bit, I think.",Good. I'm glad to hear that. I understand you've been having some recent difficulties that brought you into our agency. Can you tell me about that what's been going on?
So you've been trying to stay busy.,T,lrnkEQRUyJM_7,0.0,0.0,-2.0,0.0,0.0,2.0,1,1,1,1,1,2,"Therapist: Vanessa, hi. It's nice to see you again.
Patient: It's good to see you.
Therapist: Yeah. How are you?
Patient: I'm doing okay. I've been, you know, things have been settling down a bit, I think.
Therapist: Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?
Patient: It's... I've had a lot of pain in it. I've been trying not to take too much pain medication and just kind of trying to keep busy and focus on things that are happening. I've been busy with my church duties and with my kids.","Good for you. I'm glad to hear that. Well, I'm glad to hear that things are settling down a bit for you. I know that you were in the hospital recently and that was a scary experience for you and for your family. So it's good to hear that you're feeling a little bit better and that you're feeling like you're back to your normal routine. I'm glad to hear that. Well, tell me a little bit about what happened when you were in the hospital. I know that you were there for about a week, but I want to hear about what happened."
How are your kids doing?,T,lrnkEQRUyJM_9,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,0,2,"Therapist: Yeah. How are you?
Patient: I'm doing okay. I've been, you know, things have been settling down a bit, I think.
Therapist: Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?
Patient: It's... I've had a lot of pain in it. I've been trying not to take too much pain medication and just kind of trying to keep busy and focus on things that are happening. I've been busy with my church duties and with my kids.
Therapist: So you've been trying to stay busy.
Patient: Yeah, yeah. It's been hard to think about myself when I have so many other things that are more... way more important than me to deal with.","So you've been trying to stay busy with the important things. And you've been having some pain in your arm, which is understandable given that you were in a car accident. But it sounds like you've been having some difficulty with your mood, your mood being down. Is that right?"
"Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.",T,lrnkEQRUyJM_11,-1.0,-1.0,-2.0,1.0,-1.0,1.0,1,0,-2,1,0,2,"Therapist: Yeah. The last time we saw things were pretty chaotic and hectic when you were being released from the hospital, discharged from the hospital about a week ago. How's your injury? How's your arm?
Patient: It's... I've had a lot of pain in it. I've been trying not to take too much pain medication and just kind of trying to keep busy and focus on things that are happening. I've been busy with my church duties and with my kids.
Therapist: So you've been trying to stay busy.
Patient: Yeah, yeah. It's been hard to think about myself when I have so many other things that are more... way more important than me to deal with.
Therapist: How are your kids doing?
Patient: They're doing okay. You know, the little ones were pretty, kind of, stressed out when I first got home and they were a little unsure of themselves and what was going to happen. But the older kids have helped out quite a bit, so I think they're pulling together.",So you feel like your kids are coping with the situation better than you are?
"So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.",T,lrnkEQRUyJM_13,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,-1,-1,-2,0,0,1,"Therapist: So you've been trying to stay busy.
Patient: Yeah, yeah. It's been hard to think about myself when I have so many other things that are more... way more important than me to deal with.
Therapist: How are your kids doing?
Patient: They're doing okay. You know, the little ones were pretty, kind of, stressed out when I first got home and they were a little unsure of themselves and what was going to happen. But the older kids have helped out quite a bit, so I think they're pulling together.
Therapist: Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.
Patient: Yeah. I mean, my motto is just to keep moving, moving as fast as I can, trying to keep the house clean, be good with my duties at my church, and trying to keep the kids focused on their activities and not on what's happening between me and Paul.",So you're trying to keep the home front running and take care of your kids and your church responsibilities. And you're doing that while you're also trying to manage the pain of this situation. It's a lot to carry on your own.
So you were scared. It sounds like you were scared.,T,lrnkEQRUyJM_15,-1.0,-1.0,-2.0,-1.0,-1.0,1.0,1,1,1,1,1,2,"Therapist: How are your kids doing?
Patient: They're doing okay. You know, the little ones were pretty, kind of, stressed out when I first got home and they were a little unsure of themselves and what was going to happen. But the older kids have helped out quite a bit, so I think they're pulling together.
Therapist: Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.
Patient: Yeah. I mean, my motto is just to keep moving, moving as fast as I can, trying to keep the house clean, be good with my duties at my church, and trying to keep the kids focused on their activities and not on what's happening between me and Paul.
Therapist: So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.
Patient: No, I made time today to talk about this. I think it's really important to try to figure something out. Things got very out of hand there, and so I'm looking forward to thinking about what things I can do.","Well, I'm glad that you made time to talk about this. I know that it's hard to talk about, but I think that it's really important that you do. I'll be in touch again if we need to talk more about it, but I'll let you go today. Thanks for talking to me. Bye."
"So a lot of things were turned upside down. When you say it was scary, I hear you saying it was scary for your safety, but also because all these other disruptive elements were put in motion.",T,lrnkEQRUyJM_17,2.0,1.0,-2.0,1.0,0.0,2.0,-1,-1,-2,-1,-1,1,"Therapist: Yeah. I imagine that there's some period of readjustment and healing and sadness, or as in... it sounds like also just trying to get things done.
Patient: Yeah. I mean, my motto is just to keep moving, moving as fast as I can, trying to keep the house clean, be good with my duties at my church, and trying to keep the kids focused on their activities and not on what's happening between me and Paul.
Therapist: So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.
Patient: No, I made time today to talk about this. I think it's really important to try to figure something out. Things got very out of hand there, and so I'm looking forward to thinking about what things I can do.
Therapist: So you were scared. It sounds like you were scared.
Patient: It was terrifying. I mean, we ended up having to call the police and Paul was arrested and spent some time in jail. I had child welfare folks crawling all over my house, my mom was upset, and neighbors were gossiping. It was just very scary.",So you were scared. I'm glad that you were scared because it means that you were able to protect yourself and your children. I'm wondering if you could tell me a little bit more about what happened to bring that incident about.
So a lot of people have some ideas about what you should be doing.,T,lrnkEQRUyJM_19,2.0,1.0,-2.0,1.0,0.0,2.0,-1,-1,-2,-1,-1,1,"Therapist: So you're taking care of a lot of people while trying to take care of yourself. I really appreciate you showing up today. Last time, you talked about how important it is for you to do what you can to keep your kids and yourself safe. I was wondering if you'd be interested in talking more about that today.
Patient: No, I made time today to talk about this. I think it's really important to try to figure something out. Things got very out of hand there, and so I'm looking forward to thinking about what things I can do.
Therapist: So you were scared. It sounds like you were scared.
Patient: It was terrifying. I mean, we ended up having to call the police and Paul was arrested and spent some time in jail. I had child welfare folks crawling all over my house, my mom was upset, and neighbors were gossiping. It was just very scary.
Therapist: So a lot of things were turned upside down. When you say it was scary, I hear you saying it was scary for your safety, but also because all these other disruptive elements were put in motion.
Patient: Right. We had people checking in, asking if I'd get a restraining order. My mom was trying to get me to move in with her. It was just too many cooks in the kitchen. Way too many.","So it was scary for you and it was scary for your child. And it sounds like you were trying to protect your child and that's what you were feeling, but it was scary for you too."
