Utterance,Type,ID,NJ,WE,RA,AL,RF,SA
"Come on in. Hey, Taylor, how are you doing today?",T,_gPcDRVALVo_1,1.0,1.0,1.0,1.0,0.0,2.0
Fine.,P,_gPcDRVALVo_2,,,,,,
"Well, before we get started, I just wanted to tell you how proud I was of you in group on Friday night, that you really helped Debbie in the role play. You got to be her boss?",T,_gPcDRVALVo_3,2.0,2.0,1.0,1.0,1.0,2.0
"Yeah, it was fun.",P,_gPcDRVALVo_4,,,,,,
It was fun to just kind of reverse roles like that. So I just wanted to tell you that the whole group appreciated it and you did a great job.,T,_gPcDRVALVo_5,1.0,1.0,0.0,1.0,0.0,2.0
Thank you.,P,_gPcDRVALVo_6,,,,,,
"Okay, all right. Well, I gotta say you look a little agitated.",T,_gPcDRVALVo_7,1.0,1.0,2.0,0.0,0.0,2.0
"Yeah, well, my mother's been bothering me so much about all the chores and the laundry and the dishes and I just can't stand it. I'm so busy looking for a job and school.",P,_gPcDRVALVo_8,,,,,,
"I tell you what, then, before we get started in our session, let's go through just a real quick breathing exercise just to kind of bring you into the here and now. Let's put your feet on the floor, your hands on where you're comfortable, and close your eyes if you're comfortable.",T,_gPcDRVALVo_9,1.0,1.0,1.0,0.0,0.0,2.0
Yes.,P,_gPcDRVALVo_10,,,,,,
"All right, so let's unclench your hands. Now, take a nice deep breath. Blow it out slowly through your lips. Feel the air as it enters your lungs and feel the sensation on your lips. Your breath is always there for you. On the next inhale and exhale, slowly open your eyes and you're going to be calm and here in the room.",T,_gPcDRVALVo_11,1.0,1.0,1.0,1.0,0.0,2.0
"All right. That's better. You're here in this room and it's safe. So, let me ask you a question. Homework. You were going to bring me something or find something at home.",T,_gPcDRVALVo_12,1.0,1.0,1.0,1.0,0.0,2.0
"Homework. Oh, that's right. I found it.",P,_gPcDRVALVo_13,,,,,,
Yes. Something that you could touch or hold. That's beautiful. So what do you do with this?,T,_gPcDRVALVo_14,1.0,1.0,1.0,2.0,1.0,2.0
"Sometimes I put it on my neck just so I can feel it, or in my lap. It makes me feel better, just a familiar thing to have.",P,_gPcDRVALVo_15,,,,,,
"Oh, that's nice. Keep it in your lap now and it can help keep you centered. Now that you're a little calmer, let's talk about what happened with Mom before you came here this afternoon.",T,_gPcDRVALVo_16,1.0,1.0,1.0,2.0,1.0,2.0
"She knows that I'm looking for a job and going to school, but every time I walk in the door she asks me to do the dishes. No matter what. We get in a huge argument and we scream at each other. I always try to scream louder than her.",P,_gPcDRVALVo_17,,,,,,
All right. So it's back and forth and the situation escalates and you slam doors and leave.,T,_gPcDRVALVo_18,1.0,1.0,1.0,1.0,0.0,2.0
"Slam doors, bang stuff around.",P,_gPcDRVALVo_19,,,,,,
I get the impression. Today I wanted to work on some interpersonal skills with you called the GIVE technique. I have a handout here. It's an acronym: G-I-V-E. Why don't you read what those letters stand for.,T,_gPcDRVALVo_20,1.0,1.0,1.0,1.0,0.0,2.0
"Okay. G: Gentle, be gentle. I: Interested, act interested. V: Validate. E: Easy manner, use an easy manner.",P,_gPcDRVALVo_21,,,,,,
"When a situation starts to escalate, you can just say: GIVE. In your situation with your mother, if you thought: 'okay, G.' How would that look?",T,_gPcDRVALVo_22,1.0,1.0,1.0,1.0,0.0,2.0
"Well, I could not yell. I could be quieter than talking to her.",P,_gPcDRVALVo_23,,,,,,
"Okay, that would probably soften your tone of voice. What about 'act interested'?",T,_gPcDRVALVo_24,1.0,1.0,1.0,1.0,0.0,2.0
I could always make eye contact with her and stuff.,P,_gPcDRVALVo_25,,,,,,
"Okay, that's important so that she knows you're paying attention. And what about 'validate'? How might you validate what your mother is saying?",T,_gPcDRVALVo_26,1.0,1.0,1.0,1.0,0.0,2.0
I could tell her that I understand that she would like me to help out more around the house when she asks me to do the dishes.,P,_gPcDRVALVo_27,,,,,,
Is it important that you work together and get everything done? Can you validate what she's saying? You can still validate her concerns too. And then 'easy manner.' What would that look like for you?,T,_gPcDRVALVo_28,1.0,1.0,1.0,1.0,0.0,2.0
"I mean, I kind of am aggressive, so I guess I could try to be more lighthearted about the situation. Maybe try to tell a joke?",P,_gPcDRVALVo_29,,,,,,
"It might be difficult to tell a joke, but you could slow down and stay calm. Think of the letter E: easy. What are the four letters again?",T,_gPcDRVALVo_30,1.0,1.0,1.0,1.0,0.0,2.0
"G, I, V, E. Gentle, interested, validate, easy.",P,_gPcDRVALVo_31,,,,,,
Good. You're going to take that home and look that over. It's a really easy acronym to remember.,T,_gPcDRVALVo_32,1.0,1.0,1.0,1.0,0.0,2.0
"Speaking of acronyms, I used the STOP technique that you taught me.",P,_gPcDRVALVo_33,,,,,,
You did? I want to hear about it.,T,_gPcDRVALVo_34,1.0,1.0,1.0,1.0,0.0,2.0
"The other day I was in traffic and I was getting so nervous and anxious. I almost had a panic attack. I calmed myself down, I stopped.",P,_gPcDRVALVo_35,,,,,,
"Stopped, that's the S.",T,_gPcDRVALVo_36,1.0,1.0,1.0,1.0,0.0,2.0
"Yes. I stopped, I took a breath.",P,_gPcDRVALVo_37,,,,,,
"T, you took a breath. What does O stand for?",T,_gPcDRVALVo_38,1.0,1.0,1.0,1.0,0.0,2.0
"Observe. I observed the situation. I said, if I can't get onto the highway, I'll just get off and then I can get right back on. And then P, I proceeded.",P,_gPcDRVALVo_39,,,,,,
Proceeded with driving. I'm thrilled that it was quick and easy to remember. How did that make you feel to be able to change a behavior like that?,T,_gPcDRVALVo_40,2.0,2.0,1.0,2.0,1.0,2.0
"Yes, it changed my focus and I had that to focus on.",P,_gPcDRVALVo_41,,,,,,
"I am so proud of you. That is awesome, Taylor. Wait until we tell the group.",T,_gPcDRVALVo_42,2.0,2.0,0.0,1.0,1.0,2.0
